RESULTS FILE 
Author: João Patrício (castanheirapatricio@ua.pt)
Started simulation at Thu Oct 17 04:08:31 2019
elapsed time: 3.2e-08s
Source: /app/node1/item-22008 | Message ID: 8 | Time sentFromSrcR: 7.199122 | Time receivedFromSrcR: 7.222218 |End 
Source: /app/node2/item-22008 | Message ID: 8 | Time sentFromSrcR: 7.203762 | Time receivedFromSrcR: 7.222218 |End 
Source: /app/node0/item-22008 | Message ID: 8 | Time sentFromSrcR: 7.208408 | Time receivedFromSrcR: 7.222326 |End 
Source: /app/node1/item-22009 | Message ID: 9 | Time sentFromSrcR: 8.299122 | Time receivedFromSrcR: 8.322218 |End 
Source: /app/node2/item-22009 | Message ID: 9 | Time sentFromSrcR: 8.303762 | Time receivedFromSrcR: 8.322218 |End 
Source: /app/node0/item-22009 | Message ID: 9 | Time sentFromSrcR: 8.308408 | Time receivedFromSrcR: 8.322326 |End 
Source: /app/node1/item-22010 | Message ID: 10 | Time sentFromSrcR: 9.399122 | Time receivedFromSrcR: 9.422218 |End 
Source: /app/node2/item-22010 | Message ID: 10 | Time sentFromSrcR: 9.403762 | Time receivedFromSrcR: 9.422218 |End 
Source: /app/node0/item-22010 | Message ID: 10 | Time sentFromSrcR: 9.408408 | Time receivedFromSrcR: 9.422326 |End 
Source: /app/node1/item-22011 | Message ID: 11 | Time sentFromSrcR: 10.499122 | Time receivedFromSrcR: 10.522218 |End 
Source: /app/node2/item-22011 | Message ID: 11 | Time sentFromSrcR: 10.503762 | Time receivedFromSrcR: 10.522218 |End 
Source: /app/node0/item-22011 | Message ID: 11 | Time sentFromSrcR: 10.508408 | Time receivedFromSrcR: 10.522326 |End 
Source: /app/node1/item-22012 | Message ID: 12 | Time sentFromSrcR: 11.599122 | Time receivedFromSrcR: 11.622218 |End 
Source: /app/node2/item-22012 | Message ID: 12 | Time sentFromSrcR: 11.603762 | Time receivedFromSrcR: 11.622218 |End 
Source: /app/node0/item-22012 | Message ID: 12 | Time sentFromSrcR: 11.608408 | Time receivedFromSrcR: 11.622326 |End 
Source: /app/node1/item-22013 | Message ID: 13 | Time sentFromSrcR: 12.149122 | Time receivedFromSrcR: 12.172218 |End 
Source: /app/node2/item-22013 | Message ID: 13 | Time sentFromSrcR: 12.153762 | Time receivedFromSrcR: 12.172218 |End 
Source: /app/node0/item-22013 | Message ID: 13 | Time sentFromSrcR: 12.158408 | Time receivedFromSrcR: 12.172326 |End 
Source: /app/node1/item-22014 | Message ID: 14 | Time sentFromSrcR: 13.249122 | Time receivedFromSrcR: 13.272218 |End 
Source: /app/node2/item-22014 | Message ID: 14 | Time sentFromSrcR: 13.253762 | Time receivedFromSrcR: 13.272218 |End 
Source: /app/node0/item-22014 | Message ID: 14 | Time sentFromSrcR: 13.258408 | Time receivedFromSrcR: 13.272326 |End 
Source: /app/node1/item-22015 | Message ID: 15 | Time sentFromSrcR: 14.349122 | Time receivedFromSrcR: 14.372218 |End 
Source: /app/node2/item-22015 | Message ID: 15 | Time sentFromSrcR: 14.353762 | Time receivedFromSrcR: 14.372218 |End 
Source: /app/node0/item-22015 | Message ID: 15 | Time sentFromSrcR: 14.358408 | Time receivedFromSrcR: 14.372326 |End 
Source: /app/node1/item-22016 | Message ID: 16 | Time sentFromSrcR: 15.449122 | Time receivedFromSrcR: 15.472218 |End 
Source: /app/node2/item-22016 | Message ID: 16 | Time sentFromSrcR: 15.453762 | Time receivedFromSrcR: 15.472218 |End 
Source: /app/node0/item-22016 | Message ID: 16 | Time sentFromSrcR: 15.458408 | Time receivedFromSrcR: 15.472326 |End 
Source: /app/node1/item-22017 | Message ID: 17 | Time sentFromSrcR: 16.549122 | Time receivedFromSrcR: 16.572218 |End 
Source: /app/node2/item-22017 | Message ID: 17 | Time sentFromSrcR: 16.553762 | Time receivedFromSrcR: 16.572218 |End 
Source: /app/node0/item-22017 | Message ID: 17 | Time sentFromSrcR: 16.558408 | Time receivedFromSrcR: 16.572326 |End 
Source: /app/node2/item-22018 | Message ID: 18 | Time sentFromSrcR: 17.103762 | Time receivedFromSrcR: 17.122218 |End 
Source: /app/node0/item-22018 | Message ID: 18 | Time sentFromSrcR: 17.108408 | Time receivedFromSrcR: 17.122326 |End 
