RESULTS FILE 
Author: João Patrício (castanheirapatricio@ua.pt)
Started simulation at Mon Oct  7 22:12:06 2019
elapsed time: 3e-08s
Source: /app/node0/item-22001 | Message ID: 1 | Time sentFromSrcR: 5.519643 | Time receivedFromSrcR: 5.533627 |End 
Source: /app/node0/item-22002 | Message ID: 2 | Time sentFromSrcR: 5.519643 | Time receivedFromSrcR: 5.547467 |End 
Source: /app/node2/item-22002 | Message ID: 2 | Time sentFromSrcR: 5.524283 | Time receivedFromSrcR: 5.552107 |End 
Source: /app/node0/item-22003 | Message ID: 3 | Time sentFromSrcR: 5.519643 | Time receivedFromSrcR: 5.561307 |End 
Source: /app/node2/item-22003 | Message ID: 3 | Time sentFromSrcR: 5.524283 | Time receivedFromSrcR: 5.565947 |End 
Source: /app/node0/item-22004 | Message ID: 4 | Time sentFromSrcR: 5.519643 | Time receivedFromSrcR: 5.575147 |End 
Source: /app/node2/item-22004 | Message ID: 4 | Time sentFromSrcR: 5.524283 | Time receivedFromSrcR: 5.579787 |End 
Source: /app/node0/item-22005 | Message ID: 5 | Time sentFromSrcR: 5.519643 | Time receivedFromSrcR: 5.588987 |End 
Source: /app/node2/item-22005 | Message ID: 5 | Time sentFromSrcR: 5.524283 | Time receivedFromSrcR: 5.593627 |End 
Source: /app/node0/item-22006 | Message ID: 6 | Time sentFromSrcR: 5.519643 | Time receivedFromSrcR: 5.602827 |End 
Source: /app/node2/item-22006 | Message ID: 6 | Time sentFromSrcR: 5.524283 | Time receivedFromSrcR: 5.607467 |End 
Source: /app/node2/item-22001 | Message ID: 1 | Time sentFromSrcR: 6.074283 | Time receivedFromSrcR: 6.088267 |End 
Source: /app/node0/item-22006 | Message ID: 6 | Time sentFromSrcR: 6.619643 | Time receivedFromSrcR: 6.633627 |End 
Source: /app/node2/item-22007 | Message ID: 7 | Time sentFromSrcR: 6.624283 | Time receivedFromSrcR: 6.638267 |End 
Source: /app/node0/item-22007 | Message ID: 7 | Time sentFromSrcR: 6.619643 | Time receivedFromSrcR: 6.647467 |End 
Source: /app/node2/item-22008 | Message ID: 8 | Time sentFromSrcR: 7.169643 | Time receivedFromSrcR: 7.183627 |End 
Source: /app/node2/item-22009 | Message ID: 9 | Time sentFromSrcR: 8.819643 | Time receivedFromSrcR: 8.833627 |End 
Source: /app/node0/item-22008 | Message ID: 8 | Time sentFromSrcR: 8.919643 | Time receivedFromSrcR: 8.933627 |End 
