RESULTS Sent DataMsg 
Author: João Patrício (castanheirapatricio@ua.pt)
Started simulation at Mon Oct 21 02:49:02 2019
elapsed time: 7e-08s
Source: Wf:00:00:00:00:04 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22001 | Message ID: 1 | Time SentFromNIC: 6.682403 | End 
Source: Wf:00:00:00:00:04 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22002 | Message ID: 2 | Time SentFromNIC: 6.696243 | End 
Source: Wf:00:00:00:00:04 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22003 | Message ID: 3 | Time SentFromNIC: 6.710083 | End 
Source: Wf:00:00:00:00:04 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22004 | Message ID: 4 | Time SentFromNIC: 6.723923 | End 
Source: Wf:00:00:00:00:04 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22005 | Message ID: 5 | Time SentFromNIC: 6.737763 | End 
Source: Wf:00:00:00:00:04 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22006 | Message ID: 6 | Time SentFromNIC: 6.751603 | End 
Source: Wf:00:00:00:00:04 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22007 | Message ID: 7 | Time SentFromNIC: 6.765443 | End 
Source: Wf:00:00:00:00:04 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22008 | Message ID: 8 | Time SentFromNIC: 7.236986 | End 
Source: Wf:00:00:00:00:04 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22009 | Message ID: 9 | Time SentFromNIC: 8.341626 | End 
Source: Wf:00:00:00:00:04 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22010 | Message ID: 10 | Time SentFromNIC: 9.441626 | End 
Source: Wf:00:00:00:00:04 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22011 | Message ID: 11 | Time SentFromNIC: 10.541626 | End 
Source: Wf:00:00:00:00:04 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22012 | Message ID: 12 | Time SentFromNIC: 11.641626 | End 
Source: Wf:00:00:00:00:04 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22013 | Message ID: 13 | Time SentFromNIC: 12.191626 | End 
Source: Wf:00:00:00:00:04 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22014 | Message ID: 14 | Time SentFromNIC: 13.291626 | End 
Source: Wf:00:00:00:00:04 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22015 | Message ID: 15 | Time SentFromNIC: 14.391626 | End 
Source: Wf:00:00:00:00:04 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22016 | Message ID: 16 | Time SentFromNIC: 15.491626 | End 
Source: Wf:00:00:00:00:04 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22017 | Message ID: 17 | Time SentFromNIC: 16.591626 | End 
Source: Wf:00:00:00:00:04 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22018 | Message ID: 18 | Time SentFromNIC: 17.141626 | End 
Source: Wf:00:00:00:00:04 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22019 | Message ID: 19 | Time SentFromNIC: 18.241626 | End 
Source: Wf:00:00:00:00:04 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22020 | Message ID: 20 | Time SentFromNIC: 19.341626 | End 
Source: Wf:00:00:00:00:04 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22021 | Message ID: 21 | Time SentFromNIC: 20.433280 | End 
Source: Wf:00:00:00:00:04 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22022 | Message ID: 22 | Time SentFromNIC: 21.532341 | End 
Source: Wf:00:00:00:00:04 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22023 | Message ID: 23 | Time SentFromNIC: 22.632340 | End 
Source: Wf:00:00:00:00:04 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22024 | Message ID: 24 | Time SentFromNIC: 23.167540 | End 
Source: Wf:00:00:00:00:04 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22025 | Message ID: 25 | Time SentFromNIC: 24.267540 | End 
Source: Wf:00:00:00:00:04 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22026 | Message ID: 26 | Time SentFromNIC: 25.378640 | End 
Source: Wf:00:00:00:00:04 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22027 | Message ID: 27 | Time SentFromNIC: 26.452742 | End 
Source: Wf:00:00:00:00:04 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22028 | Message ID: 28 | Time SentFromNIC: 27.552746 | End 
Source: Wf:00:00:00:00:04 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22029 | Message ID: 29 | Time SentFromNIC: 28.652752 | End 
Source: Wf:00:00:00:00:04 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22030 | Message ID: 30 | Time SentFromNIC: 29.202757 | End 
Source: Wf:00:00:00:00:03 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node3/item-22027 | Message ID: 27 | Time SentFromNIC: 30.302769 | End 
