Sent  | Time SentFromHere: 1.114800 | End 
Sent  | Time SentFromHere: 1.119502 | End 
Sent  | Time SentFromHere: 1.664800 | End 
Sent  | Time SentFromHere: 1.669502 | End 
Sent  | Time SentFromHere: 2.214800 | End 
Sent  | Time SentFromHere: 2.219502 | End 
Sent  | Time SentFromHere: 2.764800 | End 
Sent  | Time SentFromHere: 2.769502 | End 
Sent  | Time SentFromHere: 3.314800 | End 
Sent  | Time SentFromHere: 3.319502 | End 
Sent  | Time SentFromHere: 3.864800 | End 
Sent  | Time SentFromHere: 3.869502 | End 
Sent  | Time SentFromHere: 4.414800 | End 
Sent  | Time SentFromHere: 4.419502 | End 
Sent  | Time SentFromHere: 4.964800 | End 
Sent  | Time SentFromHere: 4.969502 | End 
Sent  | Time SentFromHere: 5.514800 | End 
Sent  | Time SentFromHere: 5.519502 | End 
Sent  | Time SentFromHere: 6.064800 | End 
Sent  | Time SentFromHere: 6.069502 | End 
Sent  | Time SentFromHere: 6.614800 | End 
Sent  | Time SentFromHere: 6.619502 | End 
Sent  | Time SentFromHere: 7.164800 | End 
Sent  | Time SentFromHere: 7.169502 | End 
Sent  | Time SentFromHere: 7.714800 | End 
Sent  | Time SentFromHere: 7.719502 | End 
Sent  | Time SentFromHere: 8.264800 | End 
Sent  | Time SentFromHere: 8.269502 | End 
Sent  | Time SentFromHere: 8.814800 | End 
Sent  | Time SentFromHere: 8.819502 | End 
Sent  | Time SentFromHere: 9.364800 | End 
Sent  | Time SentFromHere: 9.369502 | End 
Sent  | Time SentFromHere: 9.914800 | End 
Sent  | Time SentFromHere: 9.919502 | End 
Sent  | Time SentFromHere: 10.464800 | End 
Sent  | Time SentFromHere: 10.469502 | End 
Sent  | Time SentFromHere: 11.014800 | End 
Sent  | Time SentFromHere: 11.019502 | End 
Sent  | Time SentFromHere: 11.035980 | End 
Sent  | Time SentFromHere: 11.049820 | End 
Sent  | Time SentFromHere: 11.063660 | End 
Sent  | Time SentFromHere: 11.077500 | End 
Sent  | Time SentFromHere: 11.091340 | End 
Sent  | Time SentFromHere: 11.105180 | End 
Sent  | Time SentFromHere: 11.119020 | End 
Sent  | Time SentFromHere: 11.132860 | End 
Sent  | Time SentFromHere: 11.146700 | End 
Sent  | Time SentFromHere: 11.160540 | End 
Sent  | Time SentFromHere: 11.174380 | End 
Sent  | Time SentFromHere: 11.564800 | End 
Sent  | Time SentFromHere: 11.569502 | End 
Sent  | Time SentFromHere: 11.585980 | End 
Sent  | Time SentFromHere: 12.114800 | End 
Sent  | Time SentFromHere: 12.119502 | End 
Sent  | Time SentFromHere: 12.135980 | End 
Sent  | Time SentFromHere: 12.664800 | End 
Sent  | Time SentFromHere: 12.669502 | End 
Sent  | Time SentFromHere: 13.214800 | End 
Sent  | Time SentFromHere: 13.219502 | End 
Sent  | Time SentFromHere: 13.235980 | End 
Sent  | Time SentFromHere: 13.764800 | End 
Sent  | Time SentFromHere: 13.769502 | End 
Sent  | Time SentFromHere: 14.314800 | End 
Sent  | Time SentFromHere: 14.319502 | End 
Sent  | Time SentFromHere: 14.335980 | End 
Sent  | Time SentFromHere: 14.864800 | End 
Sent  | Time SentFromHere: 14.869502 | End 
Sent  | Time SentFromHere: 15.414800 | End 
Sent  | Time SentFromHere: 15.419502 | End 
Sent  | Time SentFromHere: 15.435980 | End 
Sent  | Time SentFromHere: 15.964800 | End 
Sent  | Time SentFromHere: 15.969502 | End 
Sent  | Time SentFromHere: 16.514800 | End 
Sent  | Time SentFromHere: 16.519502 | End 
Sent  | Time SentFromHere: 16.535980 | End 
Sent  | Time SentFromHere: 17.064800 | End 
Sent  | Time SentFromHere: 17.069502 | End 
Sent  | Time SentFromHere: 17.614800 | End 
Sent  | Time SentFromHere: 17.619502 | End 
Sent  | Time SentFromHere: 17.635980 | End 
Sent  | Time SentFromHere: 18.164800 | End 
Sent  | Time SentFromHere: 18.169502 | End 
Sent  | Time SentFromHere: 18.185980 | End 
Sent  | Time SentFromHere: 18.714800 | End 
Sent  | Time SentFromHere: 18.719502 | End 
Sent  | Time SentFromHere: 19.264800 | End 
Sent  | Time SentFromHere: 19.269502 | End 
