RESULTS FILE 
Author: João Patrício (castanheirapatricio@ua.pt)
Started simulation at Wed Nov  6 03:27:07 2019
elapsed time: 3.6e-08s
Source: /app/node2/item-22136 | Message ID: 136 | Time sentFromSrcR: 136.519643 | Time receivedFromSrcR: 137.433627 |End 
Source: /app/node5/item-22138 | Message ID: 138 | Time sentFromSrcR: 137.419643 | Time receivedFromSrcR: 137.447467 |End 
Source: /app/node6/item-22135 | Message ID: 135 | Time sentFromSrcR: 134.519643 | Time receivedFromSrcR: 137.533686 |End 
Source: /app/node7/item-22136 | Message ID: 136 | Time sentFromSrcR: 137.519643 | Time receivedFromSrcR: 137.547526 |End 
Source: /app/node8/item-22134 | Message ID: 134 | Time sentFromSrcR: 135.382331 | Time receivedFromSrcR: 137.561366 |End 
Source: /app/node8/item-22135 | Message ID: 135 | Time sentFromSrcR: 135.382331 | Time receivedFromSrcR: 137.575206 |End 
Source: /app/node6/item-22134 | Message ID: 134 | Time sentFromSrcR: 135.382331 | Time receivedFromSrcR: 137.589046 |End 
Source: /app/node9/item-22133 | Message ID: 133 | Time sentFromSrcR: 135.382331 | Time receivedFromSrcR: 137.602886 |End 
Source: /app/node8/item-22136 | Message ID: 136 | Time sentFromSrcR: 135.382331 | Time receivedFromSrcR: 137.616726 |End 
Source: /app/node9/item-22134 | Message ID: 134 | Time sentFromSrcR: 135.382331 | Time receivedFromSrcR: 137.644406 |End 
Source: /app/node0/item-22130 | Message ID: 130 | Time sentFromSrcR: 135.382331 | Time receivedFromSrcR: 137.658246 |End 
Source: /app/node7/item-22134 | Message ID: 134 | Time sentFromSrcR: 137.519643 | Time receivedFromSrcR: 137.672086 |End 
Source: /app/node4/item-22131 | Message ID: 131 | Time sentFromSrcR: 135.382331 | Time receivedFromSrcR: 137.685926 |End 
Source: /app/node0/item-22131 | Message ID: 131 | Time sentFromSrcR: 135.382331 | Time receivedFromSrcR: 137.699766 |End 
Source: /app/node7/item-22135 | Message ID: 135 | Time sentFromSrcR: 137.519643 | Time receivedFromSrcR: 137.713606 |End 
Source: /app/node4/item-22132 | Message ID: 132 | Time sentFromSrcR: 135.382331 | Time receivedFromSrcR: 137.727446 |End 
Source: /app/node1/item-22131 | Message ID: 131 | Time sentFromSrcR: 135.382331 | Time receivedFromSrcR: 137.741286 |End 
