RESULTS FILE 
Author: João Patrício (castanheirapatricio@ua.pt)
Started simulation at Wed Nov  6 03:27:07 2019
elapsed time: 3.4e-08s
Source: Wf:00:00:00:00:04 | Message ID: 21 | Time SentFromSrc: 20.474283 |End 
Source: Wf:00:00:00:00:04 | Message ID: 22 | Time SentFromSrc: 22.619643 |End 
Source: Wf:00:00:00:00:04 | Message ID: 23 | Time SentFromSrc: 22.619643 |End 
Source: Wf:00:00:00:00:04 | Message ID: 24 | Time SentFromSrc: 23.174283 |End 
Source: Wf:00:00:00:00:04 | Message ID: 24 | Time SentFromSrc: 23.724283 |End 
Source: Wf:00:00:00:00:04 | Message ID: 25 | Time SentFromSrc: 24.274283 |End 
Source: Wf:00:00:00:00:04 | Message ID: 26 | Time SentFromSrc: 26.724283 |End 
Source: Wf:00:00:00:00:04 | Message ID: 27 | Time SentFromSrc: 26.724283 |End 
Source: Wf:00:00:00:00:04 | Message ID: 28 | Time SentFromSrc: 27.270012 |End 
Source: Wf:00:00:00:00:04 | Message ID: 29 | Time SentFromSrc: 28.369643 |End 
Source: Wf:00:00:00:00:04 | Message ID: 30 | Time SentFromSrc: 29.469643 |End 
Source: Wf:00:00:00:00:04 | Message ID: 30 | Time SentFromSrc: 30.569643 |End 
Source: Wf:00:00:00:00:04 | Message ID: 31 | Time SentFromSrc: 30.569643 |End 
Source: Wf:00:00:00:00:04 | Message ID: 32 | Time SentFromSrc: 31.119643 |End 
Source: Wf:00:00:00:00:04 | Message ID: 33 | Time SentFromSrc: 33.269643 |End 
Source: Wf:00:00:00:00:04 | Message ID: 34 | Time SentFromSrc: 33.269643 |End 
Source: Wf:00:00:00:00:04 | Message ID: 35 | Time SentFromSrc: 35.419643 |End 
Source: Wf:00:00:00:00:04 | Message ID: 36 | Time SentFromSrc: 35.419643 |End 
Source: Wf:00:00:00:00:04 | Message ID: 37 | Time SentFromSrc: 36.519643 |End 
Source: Wf:00:00:00:00:04 | Message ID: 38 | Time SentFromSrc: 38.424283 |End 
Source: Wf:00:00:00:00:04 | Message ID: 39 | Time SentFromSrc: 38.424283 |End 
Source: Wf:00:00:00:00:04 | Message ID: 39 | Time SentFromSrc: 38.974283 |End 
Source: Wf:00:00:00:00:04 | Message ID: 40 | Time SentFromSrc: 39.524283 |End 
Source: Wf:00:00:00:00:04 | Message ID: 41 | Time SentFromSrc: 41.669643 |End 
Source: Wf:00:00:00:00:04 | Message ID: 42 | Time SentFromSrc: 41.669643 |End 
Source: Wf:00:00:00:00:04 | Message ID: 43 | Time SentFromSrc: 42.219643 |End 
Source: Wf:00:00:00:00:04 | Message ID: 44 | Time SentFromSrc: 43.319643 |End 
Source: Wf:00:00:00:00:04 | Message ID: 45 | Time SentFromSrc: 44.424283 |End 
Source: Wf:00:00:00:00:04 | Message ID: 46 | Time SentFromSrc: 48.019643 |End 
Source: Wf:00:00:00:00:04 | Message ID: 47 | Time SentFromSrc: 48.019643 |End 
Source: Wf:00:00:00:00:04 | Message ID: 48 | Time SentFromSrc: 48.019643 |End 
Source: Wf:00:00:00:00:04 | Message ID: 49 | Time SentFromSrc: 49.619643 |End 
Source: Wf:00:00:00:00:04 | Message ID: 50 | Time SentFromSrc: 49.619643 |End 
Source: Wf:00:00:00:00:04 | Message ID: 51 | Time SentFromSrc: 50.169643 |End 
Source: Wf:00:00:00:00:04 | Message ID: 52 | Time SentFromSrc: 51.284443 |End 
Source: Wf:00:00:00:00:04 | Message ID: 52 | Time SentFromSrc: 51.834443 |End 
Source: Wf:00:00:00:00:04 | Message ID: 53 | Time SentFromSrc: 52.384443 |End 
Source: Wf:00:00:00:00:04 | Message ID: 54 | Time SentFromSrc: 53.484443 |End 
Source: Wf:00:00:00:00:04 | Message ID: 55 | Time SentFromSrc: 54.569643 |End 
Source: Wf:00:00:00:00:04 | Message ID: 56 | Time SentFromSrc: 55.119643 |End 
Source: Wf:00:00:00:00:04 | Message ID: 57 | Time SentFromSrc: 56.219643 |End 
Source: Wf:00:00:00:00:04 | Message ID: 58 | Time SentFromSrc: 57.319643 |End 
Source: Wf:00:00:00:00:04 | Message ID: 59 | Time SentFromSrc: 58.419643 |End 
Source: Wf:00:00:00:00:04 | Message ID: 60 | Time SentFromSrc: 59.519643 |End 
Source: Wf:00:00:00:00:04 | Message ID: 61 | Time SentFromSrc: 61.134443 |End 
Source: Wf:00:00:00:00:04 | Message ID: 62 | Time SentFromSrc: 61.134443 |End 
Source: Wf:00:00:00:00:04 | Message ID: 63 | Time SentFromSrc: 62.234443 |End 
Source: Wf:00:00:00:00:04 | Message ID: 64 | Time SentFromSrc: 63.334443 |End 
Source: Wf:00:00:00:00:04 | Message ID: 65 | Time SentFromSrc: 65.469643 |End 
Source: Wf:00:00:00:00:04 | Message ID: 66 | Time SentFromSrc: 65.469643 |End 
