RESULTS Received DataMsg 
Author: João Patrício (castanheirapatricio@ua.pt)
Started simulation at Sun Oct 27 22:51:44 2019
elapsed time: 4e-08s
Source: Wf:00:00:00:00:01 | From: Wf:00:00:00:00:01 | Message ID: /app/node1/item-22043 | Message ID: 43 | Time Received Here: 42.422218 | End 
Source: Wf:00:00:00:00:02 | From: Wf:00:00:00:00:02 | Message ID: /app/node2/item-22043 | Message ID: 43 | Time Received Here: 42.422218 | End 
Source: Wf:00:00:00:00:00 | From: Wf:00:00:00:00:00 | Message ID: /app/node0/item-22043 | Message ID: 43 | Time Received Here: 42.422326 | End 
Source: Wf:00:00:00:00:01 | From: Wf:00:00:00:00:01 | Message ID: /app/node1/item-22044 | Message ID: 44 | Time Received Here: 43.522218 | End 
Source: Wf:00:00:00:00:02 | From: Wf:00:00:00:00:02 | Message ID: /app/node2/item-22044 | Message ID: 44 | Time Received Here: 43.522218 | End 
Source: Wf:00:00:00:00:00 | From: Wf:00:00:00:00:00 | Message ID: /app/node0/item-22044 | Message ID: 44 | Time Received Here: 43.522326 | End 
Source: Wf:00:00:00:00:01 | From: Wf:00:00:00:00:01 | Message ID: /app/node1/item-22045 | Message ID: 45 | Time Received Here: 44.622218 | End 
Source: Wf:00:00:00:00:02 | From: Wf:00:00:00:00:02 | Message ID: /app/node2/item-22045 | Message ID: 45 | Time Received Here: 44.622218 | End 
Source: Wf:00:00:00:00:00 | From: Wf:00:00:00:00:00 | Message ID: /app/node0/item-22045 | Message ID: 45 | Time Received Here: 44.622326 | End 
Source: Wf:00:00:00:00:01 | From: Wf:00:00:00:00:01 | Message ID: /app/node1/item-22046 | Message ID: 46 | Time Received Here: 45.172218 | End 
Source: Wf:00:00:00:00:02 | From: Wf:00:00:00:00:02 | Message ID: /app/node2/item-22046 | Message ID: 46 | Time Received Here: 45.172218 | End 
Source: Wf:00:00:00:00:00 | From: Wf:00:00:00:00:00 | Message ID: /app/node0/item-22046 | Message ID: 46 | Time Received Here: 45.172326 | End 
Source: Wf:00:00:00:00:01 | From: Wf:00:00:00:00:01 | Message ID: /app/node1/item-22047 | Message ID: 47 | Time Received Here: 46.272218 | End 
Source: Wf:00:00:00:00:02 | From: Wf:00:00:00:00:02 | Message ID: /app/node2/item-22047 | Message ID: 47 | Time Received Here: 46.272218 | End 
Source: Wf:00:00:00:00:00 | From: Wf:00:00:00:00:00 | Message ID: /app/node0/item-22047 | Message ID: 47 | Time Received Here: 46.272326 | End 
Source: Wf:00:00:00:00:01 | From: Wf:00:00:00:00:01 | Message ID: /app/node1/item-22048 | Message ID: 48 | Time Received Here: 47.372218 | End 
Source: Wf:00:00:00:00:02 | From: Wf:00:00:00:00:02 | Message ID: /app/node2/item-22048 | Message ID: 48 | Time Received Here: 47.372218 | End 
Source: Wf:00:00:00:00:00 | From: Wf:00:00:00:00:00 | Message ID: /app/node0/item-22048 | Message ID: 48 | Time Received Here: 47.372326 | End 
Source: Wf:00:00:00:00:01 | From: Wf:00:00:00:00:01 | Message ID: /app/node1/item-22049 | Message ID: 49 | Time Received Here: 48.472218 | End 
Source: Wf:00:00:00:00:02 | From: Wf:00:00:00:00:02 | Message ID: /app/node2/item-22049 | Message ID: 49 | Time Received Here: 48.472218 | End 
Source: Wf:00:00:00:00:00 | From: Wf:00:00:00:00:00 | Message ID: /app/node0/item-22049 | Message ID: 49 | Time Received Here: 48.472326 | End 
Source: Wf:00:00:00:00:01 | From: Wf:00:00:00:00:01 | Message ID: /app/node1/item-22050 | Message ID: 50 | Time Received Here: 49.572218 | End 
Source: Wf:00:00:00:00:02 | From: Wf:00:00:00:00:02 | Message ID: /app/node2/item-22050 | Message ID: 50 | Time Received Here: 49.572218 | End 
Source: Wf:00:00:00:00:00 | From: Wf:00:00:00:00:00 | Message ID: /app/node0/item-22050 | Message ID: 50 | Time Received Here: 49.572326 | End 
Source: Wf:00:00:00:00:02 | From: Wf:00:00:00:00:02 | Message ID: /app/node2/item-22051 | Message ID: 51 | Time Received Here: 50.122218 | End 
Source: Wf:00:00:00:00:00 | From: Wf:00:00:00:00:00 | Message ID: /app/node0/item-22051 | Message ID: 51 | Time Received Here: 50.122326 | End 
Source: Wf:00:00:00:00:01 | From: Wf:00:00:00:00:01 | Message ID: /app/node1/item-22051 | Message ID: 51 | Time Received Here: 50.672218 | End 
Source: Wf:00:00:00:00:01 | From: Wf:00:00:00:00:01 | Message ID: /app/node1/item-22052 | Message ID: 52 | Time Received Here: 51.222218 | End 
Source: Wf:00:00:00:00:02 | From: Wf:00:00:00:00:02 | Message ID: /app/node2/item-22052 | Message ID: 52 | Time Received Here: 51.222218 | End 
Source: Wf:00:00:00:00:00 | From: Wf:00:00:00:00:00 | Message ID: /app/node0/item-22052 | Message ID: 52 | Time Received Here: 51.222326 | End 
Source: Wf:00:00:00:00:01 | From: Wf:00:00:00:00:01 | Message ID: /app/node1/item-22063 | Message ID: 63 | Time Received Here: 62.222218 | End 
Source: Wf:00:00:00:00:00 | From: Wf:00:00:00:00:02 | Message ID: /app/node0/item-22062 | Message ID: 62 | Time Received Here: 62.222218 | End 
Source: Wf:00:00:00:00:00 | From: Wf:00:00:00:00:00 | Message ID: /app/node0/item-22063 | Message ID: 63 | Time Received Here: 62.222326 | End 
Source: Wf:00:00:00:00:02 | From: Wf:00:00:00:00:02 | Message ID: /app/node2/item-22063 | Message ID: 63 | Time Received Here: 62.236058 | End 
Source: Wf:00:00:00:00:01 | From: Wf:00:00:00:00:01 | Message ID: /app/node1/item-22064 | Message ID: 64 | Time Received Here: 63.322218 | End 
