RESULTS FILE 
Author: João Patrício (castanheirapatricio@ua.pt)
Started simulation at Sun Oct 27 22:51:44 2019
elapsed time: 5.1e-08s
Source: /app/node1/item-22007 | Message ID: 7 | Time sentFromSrcR: 6.649060 | Time receivedFromSrcR: 6.672218 |End 
Source: /app/node1/item-22008 | Message ID: 8 | Time sentFromSrcR: 7.199060 | Time receivedFromSrcR: 7.222218 |End 
Source: /app/node2/item-22008 | Message ID: 8 | Time sentFromSrcR: 7.203700 | Time receivedFromSrcR: 7.222218 |End 
Source: /app/node3/item-22008 | Message ID: 8 | Time sentFromSrcR: 7.208346 | Time receivedFromSrcR: 7.222300 |End 
Source: /app/node1/item-22009 | Message ID: 9 | Time sentFromSrcR: 8.299060 | Time receivedFromSrcR: 8.322218 |End 
Source: /app/node2/item-22009 | Message ID: 9 | Time sentFromSrcR: 8.303700 | Time receivedFromSrcR: 8.322218 |End 
Source: /app/node3/item-22009 | Message ID: 9 | Time sentFromSrcR: 8.308346 | Time receivedFromSrcR: 8.322300 |End 
Source: /app/node1/item-22010 | Message ID: 10 | Time sentFromSrcR: 9.399060 | Time receivedFromSrcR: 9.422218 |End 
Source: /app/node2/item-22010 | Message ID: 10 | Time sentFromSrcR: 9.403700 | Time receivedFromSrcR: 9.422218 |End 
Source: /app/node3/item-22010 | Message ID: 10 | Time sentFromSrcR: 9.408346 | Time receivedFromSrcR: 9.422300 |End 
Source: /app/node1/item-22011 | Message ID: 11 | Time sentFromSrcR: 10.499060 | Time receivedFromSrcR: 10.522218 |End 
Source: /app/node2/item-22011 | Message ID: 11 | Time sentFromSrcR: 10.503700 | Time receivedFromSrcR: 10.522218 |End 
Source: /app/node3/item-22011 | Message ID: 11 | Time sentFromSrcR: 10.508346 | Time receivedFromSrcR: 10.522300 |End 
Source: /app/node1/item-22012 | Message ID: 12 | Time sentFromSrcR: 11.599060 | Time receivedFromSrcR: 11.622218 |End 
Source: /app/node2/item-22012 | Message ID: 12 | Time sentFromSrcR: 11.603700 | Time receivedFromSrcR: 11.622218 |End 
Source: /app/node3/item-22012 | Message ID: 12 | Time sentFromSrcR: 11.608346 | Time receivedFromSrcR: 11.622300 |End 
Source: /app/node1/item-22013 | Message ID: 13 | Time sentFromSrcR: 12.149060 | Time receivedFromSrcR: 12.172218 |End 
Source: /app/node2/item-22013 | Message ID: 13 | Time sentFromSrcR: 12.153700 | Time receivedFromSrcR: 12.172218 |End 
Source: /app/node3/item-22013 | Message ID: 13 | Time sentFromSrcR: 12.158346 | Time receivedFromSrcR: 12.172300 |End 
Source: /app/node1/item-22014 | Message ID: 14 | Time sentFromSrcR: 13.249060 | Time receivedFromSrcR: 13.272218 |End 
Source: /app/node2/item-22014 | Message ID: 14 | Time sentFromSrcR: 13.253700 | Time receivedFromSrcR: 13.272218 |End 
Source: /app/node3/item-22014 | Message ID: 14 | Time sentFromSrcR: 13.258346 | Time receivedFromSrcR: 13.272300 |End 
Source: /app/node1/item-22015 | Message ID: 15 | Time sentFromSrcR: 14.349060 | Time receivedFromSrcR: 14.372218 |End 
Source: /app/node2/item-22015 | Message ID: 15 | Time sentFromSrcR: 14.353700 | Time receivedFromSrcR: 14.372218 |End 
Source: /app/node3/item-22015 | Message ID: 15 | Time sentFromSrcR: 14.358346 | Time receivedFromSrcR: 14.372300 |End 
Source: /app/node1/item-22016 | Message ID: 16 | Time sentFromSrcR: 15.449060 | Time receivedFromSrcR: 15.472218 |End 
Source: /app/node2/item-22016 | Message ID: 16 | Time sentFromSrcR: 15.453700 | Time receivedFromSrcR: 15.472218 |End 
Source: /app/node3/item-22016 | Message ID: 16 | Time sentFromSrcR: 15.458346 | Time receivedFromSrcR: 15.472300 |End 
Source: /app/node1/item-22053 | Message ID: 53 | Time sentFromSrcR: 52.299060 | Time receivedFromSrcR: 52.322218 |End 
Source: /app/node2/item-22053 | Message ID: 53 | Time sentFromSrcR: 52.303700 | Time receivedFromSrcR: 52.322218 |End 
Source: /app/node3/item-22053 | Message ID: 53 | Time sentFromSrcR: 52.308346 | Time receivedFromSrcR: 52.322300 |End 
Source: /app/node1/item-22054 | Message ID: 54 | Time sentFromSrcR: 53.399060 | Time receivedFromSrcR: 53.422218 |End 
Source: /app/node2/item-22054 | Message ID: 54 | Time sentFromSrcR: 53.403700 | Time receivedFromSrcR: 53.422218 |End 
Source: /app/node3/item-22054 | Message ID: 54 | Time sentFromSrcR: 53.408346 | Time receivedFromSrcR: 53.422300 |End 
Source: /app/node1/item-22055 | Message ID: 55 | Time sentFromSrcR: 54.499060 | Time receivedFromSrcR: 54.522218 |End 
Source: /app/node2/item-22055 | Message ID: 55 | Time sentFromSrcR: 54.503700 | Time receivedFromSrcR: 54.522218 |End 
Source: /app/node3/item-22055 | Message ID: 55 | Time sentFromSrcR: 54.508346 | Time receivedFromSrcR: 54.522300 |End 
Source: /app/node1/item-22056 | Message ID: 56 | Time sentFromSrcR: 55.599060 | Time receivedFromSrcR: 55.622218 |End 
Source: /app/node2/item-22056 | Message ID: 56 | Time sentFromSrcR: 55.603700 | Time receivedFromSrcR: 55.622218 |End 
Source: /app/node3/item-22056 | Message ID: 56 | Time sentFromSrcR: 55.608346 | Time receivedFromSrcR: 55.622300 |End 
Source: /app/node1/item-22057 | Message ID: 57 | Time sentFromSrcR: 56.149060 | Time receivedFromSrcR: 56.172218 |End 
Source: /app/node2/item-22057 | Message ID: 57 | Time sentFromSrcR: 56.153700 | Time receivedFromSrcR: 56.172218 |End 
