RESULTS Received DataMsg 
Author: João Patrício (castanheirapatricio@ua.pt)
Started simulation at Tue Oct 22 22:24:14 2019
elapsed time: 4.9e-08s
Source: Wf:00:00:00:00:00 | From: Wf:00:00:00:00:02 | Message ID: /app/node0/item-22022 | Message ID: 22 | Time Received Here: 22.072218 | End 
Source: Wf:00:00:00:00:01 | From: Wf:00:00:00:00:02 | Message ID: /app/node1/item-22022 | Message ID: 22 | Time Received Here: 22.086058 | End 
Source: Wf:00:00:00:00:03 | From: Wf:00:00:00:00:02 | Message ID: /app/node3/item-22022 | Message ID: 22 | Time Received Here: 22.099898 | End 
Source: Wf:00:00:00:00:01 | From: Wf:00:00:00:00:01 | Message ID: /app/node1/item-22023 | Message ID: 23 | Time Received Here: 22.622218 | End 
Source: Wf:00:00:00:00:02 | From: Wf:00:00:00:00:02 | Message ID: /app/node2/item-22023 | Message ID: 23 | Time Received Here: 22.622218 | End 
Source: Wf:00:00:00:00:00 | From: Wf:00:00:00:00:00 | Message ID: /app/node0/item-22023 | Message ID: 23 | Time Received Here: 22.622326 | End 
Source: Wf:00:00:00:00:01 | From: Wf:00:00:00:00:01 | Message ID: /app/node1/item-22024 | Message ID: 24 | Time Received Here: 23.172218 | End 
Source: Wf:00:00:00:00:02 | From: Wf:00:00:00:00:02 | Message ID: /app/node2/item-22024 | Message ID: 24 | Time Received Here: 23.172218 | End 
Source: Wf:00:00:00:00:00 | From: Wf:00:00:00:00:00 | Message ID: /app/node0/item-22024 | Message ID: 24 | Time Received Here: 23.172326 | End 
Source: Wf:00:00:00:00:01 | From: Wf:00:00:00:00:01 | Message ID: /app/node1/item-22025 | Message ID: 25 | Time Received Here: 24.272218 | End 
Source: Wf:00:00:00:00:02 | From: Wf:00:00:00:00:02 | Message ID: /app/node2/item-22025 | Message ID: 25 | Time Received Here: 24.272218 | End 
Source: Wf:00:00:00:00:00 | From: Wf:00:00:00:00:00 | Message ID: /app/node0/item-22025 | Message ID: 25 | Time Received Here: 24.272326 | End 
Source: Wf:00:00:00:00:01 | From: Wf:00:00:00:00:01 | Message ID: /app/node1/item-22026 | Message ID: 26 | Time Received Here: 25.372218 | End 
Source: Wf:00:00:00:00:02 | From: Wf:00:00:00:00:02 | Message ID: /app/node2/item-22026 | Message ID: 26 | Time Received Here: 25.372218 | End 
Source: Wf:00:00:00:00:00 | From: Wf:00:00:00:00:00 | Message ID: /app/node0/item-22026 | Message ID: 26 | Time Received Here: 25.372326 | End 
Source: Wf:00:00:00:00:01 | From: Wf:00:00:00:00:01 | Message ID: /app/node1/item-22027 | Message ID: 27 | Time Received Here: 26.472218 | End 
Source: Wf:00:00:00:00:02 | From: Wf:00:00:00:00:02 | Message ID: /app/node2/item-22027 | Message ID: 27 | Time Received Here: 26.472218 | End 
Source: Wf:00:00:00:00:00 | From: Wf:00:00:00:00:00 | Message ID: /app/node0/item-22027 | Message ID: 27 | Time Received Here: 26.472326 | End 
Source: Wf:00:00:00:00:01 | From: Wf:00:00:00:00:01 | Message ID: /app/node1/item-22053 | Message ID: 53 | Time Received Here: 52.322218 | End 
Source: Wf:00:00:00:00:02 | From: Wf:00:00:00:00:02 | Message ID: /app/node2/item-22053 | Message ID: 53 | Time Received Here: 52.322218 | End 
Source: Wf:00:00:00:00:00 | From: Wf:00:00:00:00:00 | Message ID: /app/node0/item-22053 | Message ID: 53 | Time Received Here: 52.322326 | End 
Source: Wf:00:00:00:00:01 | From: Wf:00:00:00:00:01 | Message ID: /app/node1/item-22054 | Message ID: 54 | Time Received Here: 53.422218 | End 
Source: Wf:00:00:00:00:02 | From: Wf:00:00:00:00:02 | Message ID: /app/node2/item-22054 | Message ID: 54 | Time Received Here: 53.422218 | End 
Source: Wf:00:00:00:00:00 | From: Wf:00:00:00:00:00 | Message ID: /app/node0/item-22054 | Message ID: 54 | Time Received Here: 53.422326 | End 
Source: Wf:00:00:00:00:01 | From: Wf:00:00:00:00:01 | Message ID: /app/node1/item-22055 | Message ID: 55 | Time Received Here: 54.522218 | End 
Source: Wf:00:00:00:00:02 | From: Wf:00:00:00:00:02 | Message ID: /app/node2/item-22055 | Message ID: 55 | Time Received Here: 54.522218 | End 
Source: Wf:00:00:00:00:00 | From: Wf:00:00:00:00:00 | Message ID: /app/node0/item-22055 | Message ID: 55 | Time Received Here: 54.522326 | End 
