RESULTS FILE 
Author: João Patrício (castanheirapatricio@ua.pt)
Started simulation at Tue Oct 22 22:24:14 2019
elapsed time: 6.8e-08s
Source: Wf:00:00:00:00:00 | Message ID: 13 | Time SentFromSrc: 12.149060 |End 
Source: Wf:00:00:00:00:00 | Message ID: 14 | Time SentFromSrc: 13.249060 |End 
Source: Wf:00:00:00:00:00 | Message ID: 15 | Time SentFromSrc: 14.349060 |End 
Source: Wf:00:00:00:00:00 | Message ID: 16 | Time SentFromSrc: 15.449060 |End 
Source: Wf:00:00:00:00:00 | Message ID: 17 | Time SentFromSrc: 16.549060 |End 
Source: Wf:00:00:00:00:00 | Message ID: 18 | Time SentFromSrc: 17.649060 |End 
Source: Wf:00:00:00:00:00 | Message ID: 19 | Time SentFromSrc: 18.199060 |End 
Source: Wf:00:00:00:00:00 | Message ID: 20 | Time SentFromSrc: 19.299060 |End 
Source: Wf:00:00:00:00:00 | Message ID: 21 | Time SentFromSrc: 20.399060 |End 
Source: Wf:00:00:00:00:00 | Message ID: 22 | Time SentFromSrc: 21.499060 |End 
Source: Wf:00:00:00:00:00 | Message ID: 23 | Time SentFromSrc: 22.608408 |End 
Source: Wf:00:00:00:00:00 | Message ID: 24 | Time SentFromSrc: 23.158408 |End 
Source: Wf:00:00:00:00:00 | Message ID: 25 | Time SentFromSrc: 24.258408 |End 
Source: Wf:00:00:00:00:00 | Message ID: 26 | Time SentFromSrc: 25.358408 |End 
Source: Wf:00:00:00:00:00 | Message ID: 27 | Time SentFromSrc: 26.458408 |End 
Source: Wf:00:00:00:00:00 | Message ID: 28 | Time SentFromSrc: 27.549060 |End 
Source: Wf:00:00:00:00:00 | Message ID: 29 | Time SentFromSrc: 28.649060 |End 
Source: Wf:00:00:00:00:00 | Message ID: 28 | Time SentFromSrc: 28.649060 |End 
Source: Wf:00:00:00:00:00 | Message ID: 30 | Time SentFromSrc: 29.199060 |End 
Source: Wf:00:00:00:00:00 | Message ID: 29 | Time SentFromSrc: 29.749060 |End 
Source: Wf:00:00:00:00:00 | Message ID: 28 | Time SentFromSrc: 29.749060 |End 
Source: Wf:00:00:00:00:00 | Message ID: 30 | Time SentFromSrc: 30.299060 |End 
Source: Wf:00:00:00:00:00 | Message ID: 31 | Time SentFromSrc: 30.299060 |End 
Source: Wf:00:00:00:00:00 | Message ID: 29 | Time SentFromSrc: 30.849060 |End 
Source: Wf:00:00:00:00:00 | Message ID: 28 | Time SentFromSrc: 30.849060 |End 
Source: Wf:00:00:00:00:00 | Message ID: 30 | Time SentFromSrc: 31.399060 |End 
Source: Wf:00:00:00:00:00 | Message ID: 31 | Time SentFromSrc: 31.399060 |End 
Source: Wf:00:00:00:00:00 | Message ID: 32 | Time SentFromSrc: 31.399060 |End 
Source: Wf:00:00:00:00:00 | Message ID: 29 | Time SentFromSrc: 31.949060 |End 
Source: Wf:00:00:00:00:00 | Message ID: 28 | Time SentFromSrc: 31.949060 |End 
Source: Wf:00:00:00:00:00 | Message ID: 38 | Time SentFromSrc: 37.449060 |End 
Source: Wf:00:00:00:00:00 | Message ID: 39 | Time SentFromSrc: 38.549060 |End 
Source: Wf:00:00:00:00:00 | Message ID: 40 | Time SentFromSrc: 39.649060 |End 
Source: Wf:00:00:00:00:00 | Message ID: 41 | Time SentFromSrc: 40.199060 |End 
Source: Wf:00:00:00:00:00 | Message ID: 42 | Time SentFromSrc: 41.299060 |End 
Source: Wf:00:00:00:00:00 | Message ID: 43 | Time SentFromSrc: 42.399060 |End 
Source: Wf:00:00:00:00:00 | Message ID: 44 | Time SentFromSrc: 43.499060 |End 
Source: Wf:00:00:00:00:00 | Message ID: 45 | Time SentFromSrc: 44.599060 |End 
Source: Wf:00:00:00:00:00 | Message ID: 46 | Time SentFromSrc: 45.149060 |End 
Source: Wf:00:00:00:00:00 | Message ID: 47 | Time SentFromSrc: 46.249060 |End 
Source: Wf:00:00:00:00:00 | Message ID: 48 | Time SentFromSrc: 47.349060 |End 
Source: Wf:00:00:00:00:00 | Message ID: 49 | Time SentFromSrc: 48.449060 |End 
Source: Wf:00:00:00:00:00 | Message ID: 50 | Time SentFromSrc: 49.549060 |End 
Source: Wf:00:00:00:00:00 | Message ID: 51 | Time SentFromSrc: 50.649060 |End 
Source: Wf:00:00:00:00:00 | Message ID: 52 | Time SentFromSrc: 51.199060 |End 
Source: Wf:00:00:00:00:00 | Message ID: 53 | Time SentFromSrc: 52.308408 |End 
Source: Wf:00:00:00:00:00 | Message ID: 54 | Time SentFromSrc: 53.408408 |End 
Source: Wf:00:00:00:00:00 | Message ID: 55 | Time SentFromSrc: 54.508408 |End 
Source: Wf:00:00:00:00:00 | Message ID: 56 | Time SentFromSrc: 55.608408 |End 
Source: Wf:00:00:00:00:00 | Message ID: 57 | Time SentFromSrc: 56.158408 |End 
Source: Wf:00:00:00:00:00 | Message ID: 58 | Time SentFromSrc: 57.249060 |End 
Source: Wf:00:00:00:00:00 | Message ID: 59 | Time SentFromSrc: 58.349060 |End 
Source: Wf:00:00:00:00:00 | Message ID: 60 | Time SentFromSrc: 59.449060 |End 
Source: Wf:00:00:00:00:00 | Message ID: 61 | Time SentFromSrc: 60.549060 |End 
Source: Wf:00:00:00:00:00 | Message ID: 62 | Time SentFromSrc: 61.649060 |End 
Source: Wf:00:00:00:00:00 | Message ID: 63 | Time SentFromSrc: 62.199060 |End 
Source: Wf:00:00:00:00:00 | Message ID: 64 | Time SentFromSrc: 63.299060 |End 
Source: Wf:00:00:00:00:00 | Message ID: 65 | Time SentFromSrc: 64.399060 |End 
Source: Wf:00:00:00:00:00 | Message ID: 66 | Time SentFromSrc: 65.499060 |End 
Source: Wf:00:00:00:00:00 | Message ID: 67 | Time SentFromSrc: 66.599060 |End 
Source: Wf:00:00:00:00:00 | Message ID: 68 | Time SentFromSrc: 67.149060 |End 
Source: Wf:00:00:00:00:00 | Message ID: 69 | Time SentFromSrc: 68.249060 |End 
Source: Wf:00:00:00:00:00 | Message ID: 70 | Time SentFromSrc: 69.349060 |End 
Source: Wf:00:00:00:00:00 | Message ID: 71 | Time SentFromSrc: 70.449060 |End 
