RESULTS FILE 
Author: João Patrício (castanheirapatricio@ua.pt)
Started simulation at Tue Oct 22 22:24:14 2019
elapsed time: 5.4e-08s
Source: /app/node1/item-22001 | Message ID: 1 | Time sentFromSrcR: 6.649060 | Time receivedFromSrcR: 6.672218 |End 
Source: /app/node3/item-22001 | Message ID: 1 | Time sentFromSrcR: 6.658346 | Time receivedFromSrcR: 6.672300 |End 
Source: /app/node1/item-22002 | Message ID: 2 | Time sentFromSrcR: 6.649060 | Time receivedFromSrcR: 6.686058 |End 
Source: /app/node3/item-22002 | Message ID: 2 | Time sentFromSrcR: 6.658346 | Time receivedFromSrcR: 6.686140 |End 
Source: /app/node1/item-22003 | Message ID: 3 | Time sentFromSrcR: 6.649060 | Time receivedFromSrcR: 6.699898 |End 
Source: /app/node3/item-22003 | Message ID: 3 | Time sentFromSrcR: 6.658346 | Time receivedFromSrcR: 6.699980 |End 
Source: /app/node1/item-22004 | Message ID: 4 | Time sentFromSrcR: 6.649060 | Time receivedFromSrcR: 6.713738 |End 
Source: /app/node3/item-22004 | Message ID: 4 | Time sentFromSrcR: 6.658346 | Time receivedFromSrcR: 6.713820 |End 
Source: /app/node1/item-22005 | Message ID: 5 | Time sentFromSrcR: 6.649060 | Time receivedFromSrcR: 6.727578 |End 
Source: /app/node3/item-22005 | Message ID: 5 | Time sentFromSrcR: 6.658346 | Time receivedFromSrcR: 6.727660 |End 
Source: /app/node1/item-22006 | Message ID: 6 | Time sentFromSrcR: 6.649060 | Time receivedFromSrcR: 6.741418 |End 
Source: /app/node3/item-22006 | Message ID: 6 | Time sentFromSrcR: 6.658346 | Time receivedFromSrcR: 6.741500 |End 
Source: /app/node1/item-22007 | Message ID: 7 | Time sentFromSrcR: 6.649060 | Time receivedFromSrcR: 6.755258 |End 
Source: /app/node3/item-22007 | Message ID: 7 | Time sentFromSrcR: 6.658346 | Time receivedFromSrcR: 6.755340 |End 
Source: /app/node1/item-22008 | Message ID: 8 | Time sentFromSrcR: 7.199060 | Time receivedFromSrcR: 7.222218 |End 
Source: /app/node2/item-22008 | Message ID: 8 | Time sentFromSrcR: 7.203700 | Time receivedFromSrcR: 7.222218 |End 
Source: /app/node3/item-22008 | Message ID: 8 | Time sentFromSrcR: 7.208346 | Time receivedFromSrcR: 7.222300 |End 
Source: /app/node1/item-22009 | Message ID: 9 | Time sentFromSrcR: 8.299060 | Time receivedFromSrcR: 8.322218 |End 
Source: /app/node2/item-22009 | Message ID: 9 | Time sentFromSrcR: 8.303700 | Time receivedFromSrcR: 8.322218 |End 
Source: /app/node3/item-22009 | Message ID: 9 | Time sentFromSrcR: 8.308346 | Time receivedFromSrcR: 8.322300 |End 
Source: /app/node1/item-22010 | Message ID: 10 | Time sentFromSrcR: 9.399060 | Time receivedFromSrcR: 9.422218 |End 
