RESULTS FILE 
Author: João Patrício (castanheirapatricio@ua.pt)
Started simulation at Tue Oct 22 22:33:20 2019
elapsed time: 7.1e-08s
Source: Wf:00:00:00:00:02 | Message ID: 38 | Time SentFromSrc: 37.419549 |End 
Source: Wf:00:00:00:00:02 | Message ID: 39 | Time SentFromSrc: 38.519549 |End 
Source: Wf:00:00:00:00:02 | Message ID: 40 | Time SentFromSrc: 39.619549 |End 
Source: Wf:00:00:00:00:02 | Message ID: 41 | Time SentFromSrc: 40.169549 |End 
Source: Wf:00:00:00:00:02 | Message ID: 42 | Time SentFromSrc: 41.269549 |End 
Source: Wf:00:00:00:00:02 | Message ID: 43 | Time SentFromSrc: 42.384349 |End 
Source: Wf:00:00:00:00:02 | Message ID: 44 | Time SentFromSrc: 43.484349 |End 
Source: Wf:00:00:00:00:02 | Message ID: 45 | Time SentFromSrc: 44.584349 |End 
Source: Wf:00:00:00:00:02 | Message ID: 46 | Time SentFromSrc: 45.134349 |End 
Source: Wf:00:00:00:00:02 | Message ID: 47 | Time SentFromSrc: 46.234349 |End 
Source: Wf:00:00:00:00:02 | Message ID: 58 | Time SentFromSrc: 57.249149 |End 
Source: Wf:00:00:00:00:02 | Message ID: 59 | Time SentFromSrc: 58.349149 |End 
Source: Wf:00:00:00:00:02 | Message ID: 60 | Time SentFromSrc: 59.449149 |End 
Source: Wf:00:00:00:00:02 | Message ID: 61 | Time SentFromSrc: 60.549149 |End 
Source: Wf:00:00:00:00:02 | Message ID: 62 | Time SentFromSrc: 61.649149 |End 
Source: Wf:00:00:00:00:02 | Message ID: 63 | Time SentFromSrc: 62.213949 |End 
Source: Wf:00:00:00:00:02 | Message ID: 64 | Time SentFromSrc: 63.313949 |End 
Source: Wf:00:00:00:00:02 | Message ID: 65 | Time SentFromSrc: 64.413949 |End 
Source: Wf:00:00:00:00:02 | Message ID: 66 | Time SentFromSrc: 65.513949 |End 
Source: Wf:00:00:00:00:02 | Message ID: 67 | Time SentFromSrc: 66.613949 |End 
Source: Wf:00:00:00:00:02 | Message ID: 68 | Time SentFromSrc: 67.119549 |End 
Source: Wf:00:00:00:00:02 | Message ID: 69 | Time SentFromSrc: 68.219549 |End 
Source: Wf:00:00:00:00:02 | Message ID: 70 | Time SentFromSrc: 69.319549 |End 
Source: Wf:00:00:00:00:02 | Message ID: 71 | Time SentFromSrc: 70.419549 |End 
Source: Wf:00:00:00:00:02 | Message ID: 72 | Time SentFromSrc: 71.519549 |End 
Source: Wf:00:00:00:00:02 | Message ID: 73 | Time SentFromSrc: 72.619549 |End 
