RESULTS FILE 
Author: João Patrício (castanheirapatricio@ua.pt)
Started simulation at Tue Oct 22 22:33:20 2019
elapsed time: 6.1e-08s
Source: /app/node3/item-22038 | Message ID: 38 | Time sentFromSrcR: 37.119643 | Time receivedFromSrcR: 37.133627 |End 
Source: /app/node1/item-22038 | Message ID: 38 | Time sentFromSrcR: 37.319643 | Time receivedFromSrcR: 37.333627 |End 
Source: /app/node2/item-22038 | Message ID: 38 | Time sentFromSrcR: 37.419549 | Time receivedFromSrcR: 37.491677 |End 
Source: /app/node4/item-22038 | Message ID: 38 | Time sentFromSrcR: 37.769842 | Time receivedFromSrcR: 37.793727 |End 
Source: /app/node3/item-22039 | Message ID: 39 | Time sentFromSrcR: 38.219643 | Time receivedFromSrcR: 38.233627 |End 
Source: /app/node4/item-22039 | Message ID: 39 | Time sentFromSrcR: 38.319842 | Time receivedFromSrcR: 38.343727 |End 
Source: /app/node1/item-22039 | Message ID: 39 | Time sentFromSrcR: 38.419643 | Time receivedFromSrcR: 38.433627 |End 
Source: /app/node2/item-22039 | Message ID: 39 | Time sentFromSrcR: 38.519549 | Time receivedFromSrcR: 38.591677 |End 
Source: /app/node3/item-22040 | Message ID: 40 | Time sentFromSrcR: 39.319643 | Time receivedFromSrcR: 39.333627 |End 
Source: /app/node1/item-22040 | Message ID: 40 | Time sentFromSrcR: 39.519643 | Time receivedFromSrcR: 39.533627 |End 
Source: /app/node2/item-22040 | Message ID: 40 | Time sentFromSrcR: 39.619549 | Time receivedFromSrcR: 39.691677 |End 
Source: /app/node2/item-22041 | Message ID: 41 | Time sentFromSrcR: 40.169549 | Time receivedFromSrcR: 40.241677 |End 
Source: /app/node3/item-22041 | Message ID: 41 | Time sentFromSrcR: 40.419643 | Time receivedFromSrcR: 40.433627 |End 
Source: /app/node1/item-22041 | Message ID: 41 | Time sentFromSrcR: 40.619643 | Time receivedFromSrcR: 40.633627 |End 
Source: /app/node4/item-22040 | Message ID: 40 | Time sentFromSrcR: 41.019842 | Time receivedFromSrcR: 41.043727 |End 
Source: /app/node4/item-22041 | Message ID: 41 | Time sentFromSrcR: 41.019842 | Time receivedFromSrcR: 41.057567 |End 
