RESULTS Received DataMsg 
Author: João Patrício (castanheirapatricio@ua.pt)
Started simulation at Sun Oct 27 23:12:40 2019
elapsed time: 1.76e-07s
Source: Wf:00:00:00:00:02 | From: Wf:00:00:00:00:02 | Message ID: /app/node2/item-22023 | Message ID: 23 | Time Received Here: 22.641677 | End 
Source: Wf:00:00:00:00:00 | From: Wf:00:00:00:00:02 | Message ID: /app/node0/item-22023 | Message ID: 23 | Time Received Here: 23.191677 | End 
Source: Wf:00:00:00:00:01 | From: Wf:00:00:00:00:02 | Message ID: /app/node1/item-22023 | Message ID: 23 | Time Received Here: 23.205517 | End 
Source: Wf:00:00:00:00:03 | From: Wf:00:00:00:00:02 | Message ID: /app/node3/item-22023 | Message ID: 23 | Time Received Here: 23.219357 | End 
Source: Wf:00:00:00:00:04 | From: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22023 | Message ID: 23 | Time Received Here: 23.233197 | End 
Source: Wf:00:00:00:00:02 | From: Wf:00:00:00:00:02 | Message ID: /app/node2/item-22024 | Message ID: 24 | Time Received Here: 23.247037 | End 
Source: Wf:00:00:00:00:00 | From: Wf:00:00:00:00:02 | Message ID: /app/node0/item-22024 | Message ID: 24 | Time Received Here: 23.741677 | End 
Source: Wf:00:00:00:00:01 | From: Wf:00:00:00:00:02 | Message ID: /app/node1/item-22024 | Message ID: 24 | Time Received Here: 23.755517 | End 
Source: Wf:00:00:00:00:02 | From: Wf:00:00:00:00:02 | Message ID: /app/node2/item-22023 | Message ID: 23 | Time Received Here: 23.769357 | End 
Source: Wf:00:00:00:00:04 | From: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22024 | Message ID: 24 | Time Received Here: 23.783197 | End 
Source: Wf:00:00:00:00:03 | From: Wf:00:00:00:00:02 | Message ID: /app/node3/item-22024 | Message ID: 24 | Time Received Here: 23.797037 | End 
Source: Wf:00:00:00:00:00 | From: Wf:00:00:00:00:02 | Message ID: /app/node0/item-22023 | Message ID: 23 | Time Received Here: 24.291677 | End 
Source: Wf:00:00:00:00:01 | From: Wf:00:00:00:00:02 | Message ID: /app/node1/item-22023 | Message ID: 23 | Time Received Here: 24.305517 | End 
Source: Wf:00:00:00:00:03 | From: Wf:00:00:00:00:02 | Message ID: /app/node3/item-22023 | Message ID: 23 | Time Received Here: 24.319357 | End 
Source: Wf:00:00:00:00:04 | From: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22023 | Message ID: 23 | Time Received Here: 24.333197 | End 
Source: Wf:00:00:00:00:02 | From: Wf:00:00:00:00:02 | Message ID: /app/node2/item-22024 | Message ID: 24 | Time Received Here: 24.347037 | End 
Source: Wf:00:00:00:00:02 | From: Wf:00:00:00:00:02 | Message ID: /app/node2/item-22025 | Message ID: 25 | Time Received Here: 24.360877 | End 
Source: Wf:00:00:00:00:00 | From: Wf:00:00:00:00:02 | Message ID: /app/node0/item-22025 | Message ID: 25 | Time Received Here: 24.841677 | End 
Source: Wf:00:00:00:00:01 | From: Wf:00:00:00:00:02 | Message ID: /app/node1/item-22025 | Message ID: 25 | Time Received Here: 24.855517 | End 
Source: Wf:00:00:00:00:00 | From: Wf:00:00:00:00:02 | Message ID: /app/node0/item-22024 | Message ID: 24 | Time Received Here: 24.869357 | End 
Source: Wf:00:00:00:00:04 | From: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22025 | Message ID: 25 | Time Received Here: 24.883197 | End 
Source: Wf:00:00:00:00:01 | From: Wf:00:00:00:00:02 | Message ID: /app/node1/item-22024 | Message ID: 24 | Time Received Here: 24.897037 | End 
Source: Wf:00:00:00:00:02 | From: Wf:00:00:00:00:02 | Message ID: /app/node2/item-22023 | Message ID: 23 | Time Received Here: 24.910877 | End 
Source: Wf:00:00:00:00:04 | From: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22024 | Message ID: 24 | Time Received Here: 24.924717 | End 
Source: Wf:00:00:00:00:03 | From: Wf:00:00:00:00:02 | Message ID: /app/node3/item-22024 | Message ID: 24 | Time Received Here: 24.938557 | End 
Source: Wf:00:00:00:00:03 | From: Wf:00:00:00:00:02 | Message ID: /app/node3/item-22025 | Message ID: 25 | Time Received Here: 24.952397 | End 
Source: Wf:00:00:00:00:00 | From: Wf:00:00:00:00:02 | Message ID: /app/node0/item-22023 | Message ID: 23 | Time Received Here: 25.391677 | End 
Source: Wf:00:00:00:00:01 | From: Wf:00:00:00:00:02 | Message ID: /app/node1/item-22023 | Message ID: 23 | Time Received Here: 25.405517 | End 
Source: Wf:00:00:00:00:03 | From: Wf:00:00:00:00:02 | Message ID: /app/node3/item-22023 | Message ID: 23 | Time Received Here: 25.419357 | End 
Source: Wf:00:00:00:00:04 | From: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22023 | Message ID: 23 | Time Received Here: 25.433197 | End 
Source: Wf:00:00:00:00:02 | From: Wf:00:00:00:00:02 | Message ID: /app/node2/item-22024 | Message ID: 24 | Time Received Here: 25.447037 | End 
Source: Wf:00:00:00:00:02 | From: Wf:00:00:00:00:02 | Message ID: /app/node2/item-22025 | Message ID: 25 | Time Received Here: 25.460877 | End 
Source: Wf:00:00:00:00:02 | From: Wf:00:00:00:00:02 | Message ID: /app/node2/item-22026 | Message ID: 26 | Time Received Here: 25.474717 | End 
Source: Wf:00:00:00:00:00 | From: Wf:00:00:00:00:02 | Message ID: /app/node0/item-22026 | Message ID: 26 | Time Received Here: 25.941677 | End 
Source: Wf:00:00:00:00:01 | From: Wf:00:00:00:00:02 | Message ID: /app/node1/item-22026 | Message ID: 26 | Time Received Here: 25.955517 | End 
Source: Wf:00:00:00:00:00 | From: Wf:00:00:00:00:02 | Message ID: /app/node0/item-22025 | Message ID: 25 | Time Received Here: 25.969357 | End 
Source: Wf:00:00:00:00:04 | From: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22026 | Message ID: 26 | Time Received Here: 25.983197 | End 
Source: Wf:00:00:00:00:01 | From: Wf:00:00:00:00:02 | Message ID: /app/node1/item-22025 | Message ID: 25 | Time Received Here: 25.997037 | End 
Source: Wf:00:00:00:00:00 | From: Wf:00:00:00:00:02 | Message ID: /app/node0/item-22024 | Message ID: 24 | Time Received Here: 26.010877 | End 
Source: Wf:00:00:00:00:04 | From: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22025 | Message ID: 25 | Time Received Here: 26.024717 | End 
Source: Wf:00:00:00:00:01 | From: Wf:00:00:00:00:02 | Message ID: /app/node1/item-22024 | Message ID: 24 | Time Received Here: 26.038557 | End 
Source: Wf:00:00:00:00:02 | From: Wf:00:00:00:00:02 | Message ID: /app/node2/item-22023 | Message ID: 23 | Time Received Here: 26.052397 | End 
Source: Wf:00:00:00:00:04 | From: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22024 | Message ID: 24 | Time Received Here: 26.066237 | End 
Source: Wf:00:00:00:00:03 | From: Wf:00:00:00:00:02 | Message ID: /app/node3/item-22024 | Message ID: 24 | Time Received Here: 26.080077 | End 
Source: Wf:00:00:00:00:03 | From: Wf:00:00:00:00:02 | Message ID: /app/node3/item-22025 | Message ID: 25 | Time Received Here: 26.093917 | End 
Source: Wf:00:00:00:00:03 | From: Wf:00:00:00:00:02 | Message ID: /app/node3/item-22026 | Message ID: 26 | Time Received Here: 26.107757 | End 
Source: Wf:00:00:00:00:00 | From: Wf:00:00:00:00:02 | Message ID: /app/node0/item-22023 | Message ID: 23 | Time Received Here: 26.491677 | End 
Source: Wf:00:00:00:00:01 | From: Wf:00:00:00:00:02 | Message ID: /app/node1/item-22023 | Message ID: 23 | Time Received Here: 26.505517 | End 
Source: Wf:00:00:00:00:03 | From: Wf:00:00:00:00:02 | Message ID: /app/node3/item-22023 | Message ID: 23 | Time Received Here: 26.519357 | End 
Source: Wf:00:00:00:00:04 | From: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22023 | Message ID: 23 | Time Received Here: 26.533197 | End 
Source: Wf:00:00:00:00:02 | From: Wf:00:00:00:00:02 | Message ID: /app/node2/item-22024 | Message ID: 24 | Time Received Here: 26.547037 | End 
Source: Wf:00:00:00:00:02 | From: Wf:00:00:00:00:02 | Message ID: /app/node2/item-22025 | Message ID: 25 | Time Received Here: 26.560877 | End 
Source: Wf:00:00:00:00:02 | From: Wf:00:00:00:00:02 | Message ID: /app/node2/item-22026 | Message ID: 26 | Time Received Here: 26.574717 | End 
Source: Wf:00:00:00:00:02 | From: Wf:00:00:00:00:02 | Message ID: /app/node2/item-22027 | Message ID: 27 | Time Received Here: 26.588557 | End 
