RESULTS FILE 
Author: João Patrício (castanheirapatricio@ua.pt)
Started simulation at Sun Oct 27 23:12:40 2019
elapsed time: 2.15e-07s
Source: /app/node1/item-22001 | Message ID: 1 | Time sentFromSrcR: 6.653728 | Time receivedFromSrcR: 6.667713 |End 
Source: /app/node1/item-22002 | Message ID: 2 | Time sentFromSrcR: 6.653728 | Time receivedFromSrcR: 6.681553 |End 
Source: /app/node2/item-22001 | Message ID: 1 | Time sentFromSrcR: 6.649066 | Time receivedFromSrcR: 6.691677 |End 
Source: /app/node1/item-22003 | Message ID: 3 | Time sentFromSrcR: 6.653728 | Time receivedFromSrcR: 6.695393 |End 
Source: /app/node2/item-22002 | Message ID: 2 | Time sentFromSrcR: 6.649066 | Time receivedFromSrcR: 6.705517 |End 
Source: /app/node1/item-22004 | Message ID: 4 | Time sentFromSrcR: 6.653728 | Time receivedFromSrcR: 6.709233 |End 
Source: /app/node2/item-22003 | Message ID: 3 | Time sentFromSrcR: 6.649066 | Time receivedFromSrcR: 6.719357 |End 
Source: /app/node1/item-22005 | Message ID: 5 | Time sentFromSrcR: 6.653728 | Time receivedFromSrcR: 6.723073 |End 
Source: /app/node2/item-22004 | Message ID: 4 | Time sentFromSrcR: 6.649066 | Time receivedFromSrcR: 6.733197 |End 
Source: /app/node1/item-22006 | Message ID: 6 | Time sentFromSrcR: 6.653728 | Time receivedFromSrcR: 6.736913 |End 
Source: /app/node2/item-22005 | Message ID: 5 | Time sentFromSrcR: 6.649066 | Time receivedFromSrcR: 6.747037 |End 
Source: /app/node1/item-22007 | Message ID: 7 | Time sentFromSrcR: 6.653728 | Time receivedFromSrcR: 6.750753 |End 
Source: /app/node2/item-22006 | Message ID: 6 | Time sentFromSrcR: 6.649066 | Time receivedFromSrcR: 6.760877 |End 
Source: /app/node2/item-22007 | Message ID: 7 | Time sentFromSrcR: 6.649066 | Time receivedFromSrcR: 6.774717 |End 
Source: /app/node3/item-22003 | Message ID: 3 | Time sentFromSrcR: 6.769643 | Time receivedFromSrcR: 6.784339 |End 
Source: /app/node2/item-22008 | Message ID: 8 | Time sentFromSrcR: 7.199066 | Time receivedFromSrcR: 7.241677 |End 
Source: /app/node1/item-22008 | Message ID: 8 | Time sentFromSrcR: 7.738928 | Time receivedFromSrcR: 7.752913 |End 
Source: /app/node1/item-22009 | Message ID: 9 | Time sentFromSrcR: 8.274211 | Time receivedFromSrcR: 8.293584 |End 
Source: /app/node2/item-22009 | Message ID: 9 | Time sentFromSrcR: 8.269549 | Time receivedFromSrcR: 8.337037 |End 
Source: /app/node1/item-22010 | Message ID: 10 | Time sentFromSrcR: 9.374211 | Time receivedFromSrcR: 9.393584 |End 
Source: /app/node2/item-22010 | Message ID: 10 | Time sentFromSrcR: 9.369549 | Time receivedFromSrcR: 9.432397 |End 
Source: /app/node3/item-22008 | Message ID: 8 | Time sentFromSrcR: 9.469643 | Time receivedFromSrcR: 9.493584 |End 
Source: /app/node3/item-22009 | Message ID: 9 | Time sentFromSrcR: 9.469643 | Time receivedFromSrcR: 9.507424 |End 
Source: /app/node3/item-22010 | Message ID: 10 | Time sentFromSrcR: 9.469643 | Time receivedFromSrcR: 9.521264 |End 
Source: /app/node2/item-22011 | Message ID: 11 | Time sentFromSrcR: 10.469549 | Time receivedFromSrcR: 10.541677 |End 
Source: /app/node3/item-22011 | Message ID: 11 | Time sentFromSrcR: 10.569643 | Time receivedFromSrcR: 10.593584 |End 
Source: /app/node4/item-22001 | Message ID: 1 | Time sentFromSrcR: 10.969842 | Time receivedFromSrcR: 10.983969 |End 
Source: /app/node4/item-22002 | Message ID: 2 | Time sentFromSrcR: 10.969842 | Time receivedFromSrcR: 10.997809 |End 
Source: /app/node4/item-22003 | Message ID: 3 | Time sentFromSrcR: 10.969842 | Time receivedFromSrcR: 11.011649 |End 
Source: /app/node4/item-22006 | Message ID: 6 | Time sentFromSrcR: 10.969842 | Time receivedFromSrcR: 11.053169 |End 
Source: /app/node4/item-22007 | Message ID: 7 | Time sentFromSrcR: 10.969842 | Time receivedFromSrcR: 11.067009 |End 
Source: /app/node4/item-22008 | Message ID: 8 | Time sentFromSrcR: 10.969842 | Time receivedFromSrcR: 11.080849 |End 
Source: /app/node4/item-22009 | Message ID: 9 | Time sentFromSrcR: 10.969842 | Time receivedFromSrcR: 11.094689 |End 
Source: /app/node4/item-22011 | Message ID: 11 | Time sentFromSrcR: 10.969842 | Time receivedFromSrcR: 11.122369 |End 
Source: /app/node3/item-22012 | Message ID: 12 | Time sentFromSrcR: 11.119643 | Time receivedFromSrcR: 11.143584 |End 
Source: /app/node1/item-22011 | Message ID: 11 | Time sentFromSrcR: 11.269643 | Time receivedFromSrcR: 11.283627 |End 
Source: /app/node1/item-22012 | Message ID: 12 | Time sentFromSrcR: 11.269643 | Time receivedFromSrcR: 11.297467 |End 
Source: /app/node2/item-22012 | Message ID: 12 | Time sentFromSrcR: 11.569549 | Time receivedFromSrcR: 11.641677 |End 
Source: /app/node3/item-22053 | Message ID: 53 | Time sentFromSrcR: 52.169643 | Time receivedFromSrcR: 52.183627 |End 
Source: /app/node2/item-22053 | Message ID: 53 | Time sentFromSrcR: 52.269549 | Time receivedFromSrcR: 52.341677 |End 
Source: /app/node1/item-22053 | Message ID: 53 | Time sentFromSrcR: 52.469643 | Time receivedFromSrcR: 52.493584 |End 
Source: /app/node3/item-22054 | Message ID: 54 | Time sentFromSrcR: 53.269643 | Time receivedFromSrcR: 53.283627 |End 
Source: /app/node2/item-22054 | Message ID: 54 | Time sentFromSrcR: 53.369549 | Time receivedFromSrcR: 53.441677 |End 
Source: /app/node4/item-22053 | Message ID: 53 | Time sentFromSrcR: 53.434336 | Time receivedFromSrcR: 53.448463 |End 
Source: /app/node4/item-22054 | Message ID: 54 | Time sentFromSrcR: 53.434336 | Time receivedFromSrcR: 53.462303 |End 
Source: /app/node1/item-22054 | Message ID: 54 | Time sentFromSrcR: 53.569643 | Time receivedFromSrcR: 53.583627 |End 
Source: /app/node1/item-22055 | Message ID: 55 | Time sentFromSrcR: 54.119643 | Time receivedFromSrcR: 54.133627 |End 
Source: /app/node3/item-22055 | Message ID: 55 | Time sentFromSrcR: 54.369643 | Time receivedFromSrcR: 54.383627 |End 
Source: /app/node2/item-22055 | Message ID: 55 | Time sentFromSrcR: 54.469549 | Time receivedFromSrcR: 54.541677 |End 
Source: /app/node1/item-22055 | Message ID: 55 | Time sentFromSrcR: 54.669643 | Time receivedFromSrcR: 54.683627 |End 
Source: /app/node1/item-22056 | Message ID: 56 | Time sentFromSrcR: 55.219643 | Time receivedFromSrcR: 55.233627 |End 
Source: /app/node3/item-22056 | Message ID: 56 | Time sentFromSrcR: 55.469643 | Time receivedFromSrcR: 55.483627 |End 
Source: /app/node4/item-22056 | Message ID: 56 | Time sentFromSrcR: 55.574259 | Time receivedFromSrcR: 55.607567 |End 
Source: /app/node2/item-22056 | Message ID: 56 | Time sentFromSrcR: 55.569549 | Time receivedFromSrcR: 55.637037 |End 
Source: /app/node4/item-22055 | Message ID: 55 | Time sentFromSrcR: 56.124259 | Time receivedFromSrcR: 56.143727 |End 
Source: /app/node4/item-22057 | Message ID: 57 | Time sentFromSrcR: 56.124259 | Time receivedFromSrcR: 56.157567 |End 
Source: /app/node2/item-22057 | Message ID: 57 | Time sentFromSrcR: 56.119549 | Time receivedFromSrcR: 56.187037 |End 
Source: /app/node1/item-22057 | Message ID: 57 | Time sentFromSrcR: 56.319643 | Time receivedFromSrcR: 56.333627 |End 
Source: /app/node3/item-22078 | Message ID: 78 | Time sentFromSrcR: 77.369643 | Time receivedFromSrcR: 77.383627 |End 
Source: /app/node2/item-22078 | Message ID: 78 | Time sentFromSrcR: 77.569549 | Time receivedFromSrcR: 77.641677 |End 
Source: /app/node4/item-22078 | Message ID: 78 | Time sentFromSrcR: 77.969842 | Time receivedFromSrcR: 77.983969 |End 
Source: /app/node2/item-22079 | Message ID: 79 | Time sentFromSrcR: 78.134266 | Time receivedFromSrcR: 78.191677 |End 
Source: /app/node3/item-22079 | Message ID: 79 | Time sentFromSrcR: 78.469643 | Time receivedFromSrcR: 78.483627 |End 
Source: /app/node1/item-22078 | Message ID: 78 | Time sentFromSrcR: 78.719643 | Time receivedFromSrcR: 78.743584 |End 
Source: /app/node2/item-22080 | Message ID: 80 | Time sentFromSrcR: 79.219549 | Time receivedFromSrcR: 79.291677 |End 
Source: /app/node1/item-22079 | Message ID: 79 | Time sentFromSrcR: 79.269643 | Time receivedFromSrcR: 79.293584 |End 
Source: /app/node1/item-22080 | Message ID: 80 | Time sentFromSrcR: 79.269643 | Time receivedFromSrcR: 79.307424 |End 
Source: /app/node4/item-22079 | Message ID: 79 | Time sentFromSrcR: 79.869842 | Time receivedFromSrcR: 79.883969 |End 
Source: /app/node3/item-22080 | Message ID: 80 | Time sentFromSrcR: 80.119643 | Time receivedFromSrcR: 80.133627 |End 
Source: /app/node3/item-22081 | Message ID: 81 | Time sentFromSrcR: 80.119643 | Time receivedFromSrcR: 80.147467 |End 
Source: /app/node2/item-22081 | Message ID: 81 | Time sentFromSrcR: 80.319549 | Time receivedFromSrcR: 80.391677 |End 
Source: /app/node1/item-22081 | Message ID: 81 | Time sentFromSrcR: 80.369643 | Time receivedFromSrcR: 80.398224 |End 
Source: /app/node3/item-22082 | Message ID: 82 | Time sentFromSrcR: 81.219643 | Time receivedFromSrcR: 81.233627 |End 
Source: /app/node2/item-22082 | Message ID: 82 | Time sentFromSrcR: 81.419549 | Time receivedFromSrcR: 81.491677 |End 
Source: /app/node1/item-22082 | Message ID: 82 | Time sentFromSrcR: 81.469643 | Time receivedFromSrcR: 81.498224 |End 
