RESULTS FILE 
Author: João Patrício (castanheirapatricio@ua.pt)
Started simulation at Sun Oct 27 23:12:40 2019
elapsed time: 2.19e-07s
Source: /app/node1/item-22030 | Message ID: 30 | Time sentFromSrcR: 32.134443 | Time receivedFromSrcR: 32.148427 |End 
Source: /app/node1/item-22032 | Message ID: 32 | Time sentFromSrcR: 32.134443 | Time receivedFromSrcR: 32.162267 |End 
Source: /app/node1/item-22033 | Message ID: 33 | Time sentFromSrcR: 32.134443 | Time receivedFromSrcR: 32.176107 |End 
Source: /app/node3/item-22033 | Message ID: 33 | Time sentFromSrcR: 32.419643 | Time receivedFromSrcR: 32.433627 |End 
Source: /app/node2/item-22033 | Message ID: 33 | Time sentFromSrcR: 32.513949 | Time receivedFromSrcR: 32.541677 |End 
Source: /app/node1/item-22034 | Message ID: 34 | Time sentFromSrcR: 33.234443 | Time receivedFromSrcR: 33.248427 |End 
Source: /app/node3/item-22034 | Message ID: 34 | Time sentFromSrcR: 33.519643 | Time receivedFromSrcR: 33.533627 |End 
Source: /app/node2/item-22034 | Message ID: 34 | Time sentFromSrcR: 33.613949 | Time receivedFromSrcR: 33.641677 |End 
Source: /app/node2/item-22035 | Message ID: 35 | Time sentFromSrcR: 34.163949 | Time receivedFromSrcR: 34.191677 |End 
Source: /app/node3/item-22035 | Message ID: 35 | Time sentFromSrcR: 34.619643 | Time receivedFromSrcR: 34.633627 |End 
Source: /app/node3/item-22036 | Message ID: 36 | Time sentFromSrcR: 35.169643 | Time receivedFromSrcR: 35.183627 |End 
Source: /app/node2/item-22036 | Message ID: 36 | Time sentFromSrcR: 35.263949 | Time receivedFromSrcR: 35.291677 |End 
Source: /app/node1/item-22035 | Message ID: 35 | Time sentFromSrcR: 35.369643 | Time receivedFromSrcR: 35.383731 |End 
Source: /app/node1/item-22036 | Message ID: 36 | Time sentFromSrcR: 35.369643 | Time receivedFromSrcR: 35.397571 |End 
Source: /app/node3/item-22037 | Message ID: 37 | Time sentFromSrcR: 36.269643 | Time receivedFromSrcR: 36.283627 |End 
Source: /app/node2/item-22037 | Message ID: 37 | Time sentFromSrcR: 36.363949 | Time receivedFromSrcR: 36.391677 |End 
Source: /app/node1/item-22037 | Message ID: 37 | Time sentFromSrcR: 36.469643 | Time receivedFromSrcR: 36.483627 |End 
