RESULTS Received DataMsg 
Author: João Patrício (castanheirapatricio@ua.pt)
Started simulation at Sun Oct 27 23:45:29 2019
elapsed time: 6.4e-08s
Source: Wf:00:00:00:00:02 | From: Wf:00:00:00:00:02 | Message ID: /app/node2/item-22028 | Message ID: 28 | Time Received Here: 37.661657 | End 
Source: Wf:00:00:00:00:00 | From: Wf:00:00:00:00:02 | Message ID: /app/node0/item-22023 | Message ID: 23 | Time Received Here: 37.689337 | End 
Source: Wf:00:00:00:00:00 | From: Wf:00:00:00:00:02 | Message ID: /app/node0/item-22025 | Message ID: 25 | Time Received Here: 37.703177 | End 
Source: Wf:00:00:00:00:00 | From: Wf:00:00:00:00:02 | Message ID: /app/node0/item-22030 | Message ID: 30 | Time Received Here: 37.717017 | End 
Source: Wf:00:00:00:00:02 | From: Wf:00:00:00:00:02 | Message ID: /app/node2/item-22035 | Message ID: 35 | Time Received Here: 37.744697 | End 
Source: Wf:00:00:00:00:02 | From: Wf:00:00:00:00:02 | Message ID: /app/node2/item-22036 | Message ID: 36 | Time Received Here: 37.758537 | End 
Source: Wf:00:00:00:00:02 | From: Wf:00:00:00:00:02 | Message ID: /app/node2/item-22037 | Message ID: 37 | Time Received Here: 37.772377 | End 
Source: Wf:00:00:00:00:02 | From: Wf:00:00:00:00:02 | Message ID: /app/node2/item-22038 | Message ID: 38 | Time Received Here: 37.786217 | End 
Source: Wf:00:00:00:00:02 | From: Wf:00:00:00:00:02 | Message ID: /app/node2/item-22028 | Message ID: 28 | Time Received Here: 39.811657 | End 
Source: Wf:00:00:00:00:00 | From: Wf:00:00:00:00:02 | Message ID: /app/node0/item-22032 | Message ID: 32 | Time Received Here: 39.853177 | End 
Source: Wf:00:00:00:00:02 | From: Wf:00:00:00:00:02 | Message ID: /app/node2/item-22038 | Message ID: 38 | Time Received Here: 39.880857 | End 
Source: Wf:00:00:00:00:03 | From: Wf:00:00:00:00:02 | Message ID: /app/node3/item-22024 | Message ID: 24 | Time Received Here: 39.894697 | End 
Source: Wf:00:00:00:00:02 | From: Wf:00:00:00:00:02 | Message ID: /app/node2/item-22039 | Message ID: 39 | Time Received Here: 39.922377 | End 
Source: Wf:00:00:00:00:03 | From: Wf:00:00:00:00:02 | Message ID: /app/node3/item-22034 | Message ID: 34 | Time Received Here: 39.936217 | End 
