RESULTS FILE 
Author: João Patrício (castanheirapatricio@ua.pt)
Started simulation at Sun Oct 27 23:45:29 2019
elapsed time: 5.5e-08s
Source: /app/node2/item-22001 | Message ID: 1 | Time generated: 0.100000 | Time sentFromSrcR: 0.000000 | Time receivedFromSrcR: 0.000000 |End 
Source: /app/node2/item-22002 | Message ID: 2 | Time generated: 1.100000 | Time sentFromSrcR: 0.000000 | Time receivedFromSrcR: 0.000000 |End 
Source: /app/node2/item-22003 | Message ID: 3 | Time generated: 2.100000 | Time sentFromSrcR: 0.000000 | Time receivedFromSrcR: 0.000000 |End 
Source: /app/node2/item-22004 | Message ID: 4 | Time generated: 3.100000 | Time sentFromSrcR: 0.000000 | Time receivedFromSrcR: 0.000000 |End 
Source: /app/node2/item-22005 | Message ID: 5 | Time generated: 4.100000 | Time sentFromSrcR: 0.000000 | Time receivedFromSrcR: 0.000000 |End 
Source: /app/node2/item-22006 | Message ID: 6 | Time generated: 5.100000 | Time sentFromSrcR: 0.000000 | Time receivedFromSrcR: 0.000000 |End 
Source: /app/node2/item-22007 | Message ID: 7 | Time generated: 6.100000 | Time sentFromSrcR: 0.000000 | Time receivedFromSrcR: 0.000000 |End 
Source: /app/node4/item-22002 | Message ID: 2 | Time generated: 1.100000 | Time sentFromSrcR: 6.719847 | Time receivedFromSrcR: 6.747817 |End 
Source: /app/node4/item-22003 | Message ID: 3 | Time generated: 2.100000 | Time sentFromSrcR: 6.719847 | Time receivedFromSrcR: 6.761657 |End 
Source: /app/node4/item-22004 | Message ID: 4 | Time generated: 3.100000 | Time sentFromSrcR: 6.719847 | Time receivedFromSrcR: 6.775497 |End 
Source: /app/node4/item-22005 | Message ID: 5 | Time generated: 4.100000 | Time sentFromSrcR: 6.719847 | Time receivedFromSrcR: 6.789337 |End 
Source: /app/node2/item-22008 | Message ID: 8 | Time generated: 7.100000 | Time sentFromSrcR: 0.000000 | Time receivedFromSrcR: 0.000000 |End 
Source: /app/node4/item-22006 | Message ID: 6 | Time generated: 5.100000 | Time sentFromSrcR: 7.269847 | Time receivedFromSrcR: 7.297817 |End 
Source: /app/node0/item-22003 | Message ID: 3 | Time generated: 2.100000 | Time sentFromSrcR: 7.669847 | Time receivedFromSrcR: 7.711657 |End 
