RESULTS FILE 
Author: João Patrício (castanheirapatricio@ua.pt)
Started simulation at Sun Oct 27 23:45:29 2019
elapsed time: 6.1e-08s
Source: /app/node3/item-22018 | Message ID: 18 | Time sentFromSrcR: 27.869847 | Time receivedFromSrcR: 43.547817 |End 
Source: /app/node2/item-22035 | Message ID: 35 | Time sentFromSrcR: 43.519847 | Time receivedFromSrcR: 43.575497 |End 
Source: /app/node3/item-22024 | Message ID: 24 | Time sentFromSrcR: 38.019847 | Time receivedFromSrcR: 43.589337 |End 
Source: /app/node3/item-22035 | Message ID: 35 | Time sentFromSrcR: 38.019847 | Time receivedFromSrcR: 43.617017 |End 
Source: /app/node2/item-22036 | Message ID: 36 | Time sentFromSrcR: 43.519847 | Time receivedFromSrcR: 43.630857 |End 
Source: /app/node4/item-22033 | Message ID: 33 | Time sentFromSrcR: 39.419847 | Time receivedFromSrcR: 43.644697 |End 
Source: /app/node1/item-22039 | Message ID: 39 | Time sentFromSrcR: 39.519847 | Time receivedFromSrcR: 43.672377 |End 
Source: /app/node2/item-22041 | Message ID: 41 | Time sentFromSrcR: 43.519847 | Time receivedFromSrcR: 43.686217 |End 
Source: /app/node2/item-22042 | Message ID: 42 | Time sentFromSrcR: 43.519847 | Time receivedFromSrcR: 43.700057 |End 
Source: /app/node1/item-22041 | Message ID: 41 | Time sentFromSrcR: 41.919847 | Time receivedFromSrcR: 43.713897 |End 
Source: /app/node1/item-22042 | Message ID: 42 | Time sentFromSrcR: 41.919847 | Time receivedFromSrcR: 43.727737 |End 
Source: /app/node2/item-22043 | Message ID: 43 | Time sentFromSrcR: 43.519847 | Time receivedFromSrcR: 43.741577 |End 
Source: /app/node0/item-22023 | Message ID: 23 | Time sentFromSrcR: 42.519847 | Time receivedFromSrcR: 43.755417 |End 
Source: /app/node0/item-22024 | Message ID: 24 | Time sentFromSrcR: 42.519847 | Time receivedFromSrcR: 43.769257 |End 
