RESULTS Received DataMsg 
Author: João Patrício (castanheirapatricio@ua.pt)
Started simulation at Sun Oct 27 23:45:29 2019
elapsed time: 6.5e-08s
Source: Wf:00:00:00:00:02 | From: Wf:00:00:00:00:02 | Message ID: /app/node2/item-22019 | Message ID: 19 | Time Received Here: 31.583977 | End 
Source: Wf:00:00:00:00:04 | From: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22014 | Message ID: 14 | Time Received Here: 31.597817 | End 
Source: Wf:00:00:00:00:01 | From: Wf:00:00:00:00:02 | Message ID: /app/node1/item-22015 | Message ID: 15 | Time Received Here: 31.625497 | End 
Source: Wf:00:00:00:00:01 | From: Wf:00:00:00:00:02 | Message ID: /app/node1/item-22018 | Message ID: 18 | Time Received Here: 31.653177 | End 
Source: Wf:00:00:00:00:01 | From: Wf:00:00:00:00:02 | Message ID: /app/node1/item-22020 | Message ID: 20 | Time Received Here: 31.667017 | End 
Source: Wf:00:00:00:00:02 | From: Wf:00:00:00:00:02 | Message ID: /app/node2/item-22023 | Message ID: 23 | Time Received Here: 31.694697 | End 
Source: Wf:00:00:00:00:04 | From: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22013 | Message ID: 13 | Time Received Here: 31.708537 | End 
Source: Wf:00:00:00:00:04 | From: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22016 | Message ID: 16 | Time Received Here: 31.722377 | End 
Source: Wf:00:00:00:00:04 | From: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22018 | Message ID: 18 | Time Received Here: 31.736217 | End 
Source: Wf:00:00:00:00:02 | From: Wf:00:00:00:00:02 | Message ID: /app/node2/item-22024 | Message ID: 24 | Time Received Here: 31.791577 | End 
Source: Wf:00:00:00:00:04 | From: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22019 | Message ID: 19 | Time Received Here: 31.805417 | End 
Source: Wf:00:00:00:00:04 | From: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22024 | Message ID: 24 | Time Received Here: 31.833097 | End 
Source: Wf:00:00:00:00:03 | From: Wf:00:00:00:00:02 | Message ID: /app/node3/item-22016 | Message ID: 16 | Time Received Here: 31.846937 | End 
Source: Wf:00:00:00:00:03 | From: Wf:00:00:00:00:02 | Message ID: /app/node3/item-22019 | Message ID: 19 | Time Received Here: 31.860777 | End 
Source: Wf:00:00:00:00:03 | From: Wf:00:00:00:00:02 | Message ID: /app/node3/item-22020 | Message ID: 20 | Time Received Here: 31.874617 | End 
Source: Wf:00:00:00:00:03 | From: Wf:00:00:00:00:02 | Message ID: /app/node3/item-22021 | Message ID: 21 | Time Received Here: 31.888457 | End 
Source: Wf:00:00:00:00:03 | From: Wf:00:00:00:00:02 | Message ID: /app/node3/item-22017 | Message ID: 17 | Time Received Here: 31.957657 | End 
Source: Wf:00:00:00:00:02 | From: Wf:00:00:00:00:02 | Message ID: /app/node2/item-22026 | Message ID: 26 | Time Received Here: 31.985337 | End 
Source: Wf:00:00:00:00:02 | From: Wf:00:00:00:00:02 | Message ID: /app/node2/item-22027 | Message ID: 27 | Time Received Here: 31.999177 | End 
Source: Wf:00:00:00:00:03 | From: Wf:00:00:00:00:02 | Message ID: /app/node3/item-22026 | Message ID: 26 | Time Received Here: 32.040697 | End 
Source: Wf:00:00:00:00:03 | From: Wf:00:00:00:00:02 | Message ID: /app/node3/item-22028 | Message ID: 28 | Time Received Here: 32.068377 | End 
Source: Wf:00:00:00:00:03 | From: Wf:00:00:00:00:02 | Message ID: /app/node3/item-22018 | Message ID: 18 | Time Received Here: 32.082217 | End 
Source: Wf:00:00:00:00:04 | From: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22027 | Message ID: 27 | Time Received Here: 32.137577 | End 
Source: Wf:00:00:00:00:04 | From: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22028 | Message ID: 28 | Time Received Here: 32.151417 | End 
Source: Wf:00:00:00:00:04 | From: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22029 | Message ID: 29 | Time Received Here: 32.165257 | End 
Source: Wf:00:00:00:00:02 | From: Wf:00:00:00:00:02 | Message ID: /app/node2/item-22030 | Message ID: 30 | Time Received Here: 32.179097 | End 
Source: Wf:00:00:00:00:04 | From: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22025 | Message ID: 25 | Time Received Here: 32.192937 | End 
Source: Wf:00:00:00:00:02 | From: Wf:00:00:00:00:02 | Message ID: /app/node2/item-22031 | Message ID: 31 | Time Received Here: 32.206777 | End 
Source: Wf:00:00:00:00:02 | From: Wf:00:00:00:00:02 | Message ID: /app/node2/item-22032 | Message ID: 32 | Time Received Here: 32.220617 | End 
Source: Wf:00:00:00:00:01 | From: Wf:00:00:00:00:02 | Message ID: /app/node1/item-22017 | Message ID: 17 | Time Received Here: 32.315817 | End 
Source: Wf:00:00:00:00:02 | From: Wf:00:00:00:00:02 | Message ID: /app/node2/item-22022 | Message ID: 22 | Time Received Here: 32.329657 | End 
Source: Wf:00:00:00:00:04 | From: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22016 | Message ID: 16 | Time Received Here: 32.357337 | End 
Source: Wf:00:00:00:00:04 | From: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22021 | Message ID: 21 | Time Received Here: 32.371177 | End 
Source: Wf:00:00:00:00:04 | From: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22022 | Message ID: 22 | Time Received Here: 32.385017 | End 
Source: Wf:00:00:00:00:04 | From: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22023 | Message ID: 23 | Time Received Here: 32.398857 | End 
Source: Wf:00:00:00:00:03 | From: Wf:00:00:00:00:02 | Message ID: /app/node3/item-22016 | Message ID: 16 | Time Received Here: 32.440377 | End 
Source: Wf:00:00:00:00:03 | From: Wf:00:00:00:00:02 | Message ID: /app/node3/item-22020 | Message ID: 20 | Time Received Here: 32.454217 | End 
Source: Wf:00:00:00:00:03 | From: Wf:00:00:00:00:02 | Message ID: /app/node3/item-22021 | Message ID: 21 | Time Received Here: 32.468057 | End 
Source: Wf:00:00:00:00:03 | From: Wf:00:00:00:00:02 | Message ID: /app/node3/item-22022 | Message ID: 22 | Time Received Here: 32.481897 | End 
Source: Wf:00:00:00:00:03 | From: Wf:00:00:00:00:02 | Message ID: /app/node3/item-22023 | Message ID: 23 | Time Received Here: 32.495737 | End 
Source: Wf:00:00:00:00:02 | From: Wf:00:00:00:00:02 | Message ID: /app/node2/item-22025 | Message ID: 25 | Time Received Here: 32.509577 | End 
