RESULTS FILE 
Author: João Patrício (castanheirapatricio@ua.pt)
Started simulation at Mon Oct 28 00:09:01 2019
elapsed time: 5.4e-08s
Source: /app/node1/item-22001 | Message ID: 1 | Time sentFromSrcR: 6.649060 | Time receivedFromSrcR: 6.672218 |End 
Source: /app/node1/item-22002 | Message ID: 2 | Time sentFromSrcR: 6.649060 | Time receivedFromSrcR: 6.686058 |End 
Source: /app/node1/item-22003 | Message ID: 3 | Time sentFromSrcR: 6.649060 | Time receivedFromSrcR: 6.699898 |End 
Source: /app/node1/item-22004 | Message ID: 4 | Time sentFromSrcR: 6.649060 | Time receivedFromSrcR: 6.713738 |End 
Source: /app/node1/item-22005 | Message ID: 5 | Time sentFromSrcR: 6.649060 | Time receivedFromSrcR: 6.727578 |End 
Source: /app/node1/item-22006 | Message ID: 6 | Time sentFromSrcR: 6.649060 | Time receivedFromSrcR: 6.741418 |End 
Source: /app/node1/item-22007 | Message ID: 7 | Time sentFromSrcR: 6.649060 | Time receivedFromSrcR: 6.755258 |End 
Source: /app/node1/item-22008 | Message ID: 8 | Time sentFromSrcR: 7.199060 | Time receivedFromSrcR: 7.222218 |End 
Source: /app/node2/item-22008 | Message ID: 8 | Time sentFromSrcR: 7.203700 | Time receivedFromSrcR: 7.222218 |End 
Source: /app/node3/item-22008 | Message ID: 8 | Time sentFromSrcR: 7.208346 | Time receivedFromSrcR: 7.222300 |End 
Source: /app/node1/item-22009 | Message ID: 9 | Time sentFromSrcR: 8.299060 | Time receivedFromSrcR: 8.322218 |End 
Source: /app/node2/item-22009 | Message ID: 9 | Time sentFromSrcR: 8.303700 | Time receivedFromSrcR: 8.322218 |End 
Source: /app/node3/item-22009 | Message ID: 9 | Time sentFromSrcR: 8.308346 | Time receivedFromSrcR: 8.322300 |End 
Source: /app/node1/item-22010 | Message ID: 10 | Time sentFromSrcR: 9.399060 | Time receivedFromSrcR: 9.422218 |End 
Source: /app/node2/item-22010 | Message ID: 10 | Time sentFromSrcR: 9.403700 | Time receivedFromSrcR: 9.422218 |End 
Source: /app/node3/item-22010 | Message ID: 10 | Time sentFromSrcR: 9.408346 | Time receivedFromSrcR: 9.422300 |End 
Source: /app/node1/item-22011 | Message ID: 11 | Time sentFromSrcR: 10.499060 | Time receivedFromSrcR: 10.522218 |End 
Source: /app/node2/item-22011 | Message ID: 11 | Time sentFromSrcR: 10.503700 | Time receivedFromSrcR: 10.522218 |End 
Source: /app/node3/item-22011 | Message ID: 11 | Time sentFromSrcR: 10.508346 | Time receivedFromSrcR: 10.522300 |End 
Source: /app/node1/item-22012 | Message ID: 12 | Time sentFromSrcR: 11.599060 | Time receivedFromSrcR: 11.622218 |End 
Source: /app/node2/item-22012 | Message ID: 12 | Time sentFromSrcR: 11.603700 | Time receivedFromSrcR: 11.622218 |End 
Source: /app/node3/item-22012 | Message ID: 12 | Time sentFromSrcR: 11.608346 | Time receivedFromSrcR: 11.622300 |End 
Source: /app/node1/item-22013 | Message ID: 13 | Time sentFromSrcR: 12.149060 | Time receivedFromSrcR: 12.172218 |End 
Source: /app/node2/item-22013 | Message ID: 13 | Time sentFromSrcR: 12.153700 | Time receivedFromSrcR: 12.172218 |End 
Source: /app/node3/item-22013 | Message ID: 13 | Time sentFromSrcR: 12.158346 | Time receivedFromSrcR: 12.172300 |End 
Source: /app/node1/item-22014 | Message ID: 14 | Time sentFromSrcR: 13.249060 | Time receivedFromSrcR: 13.272218 |End 
Source: /app/node2/item-22014 | Message ID: 14 | Time sentFromSrcR: 13.253700 | Time receivedFromSrcR: 13.272218 |End 
Source: /app/node3/item-22014 | Message ID: 14 | Time sentFromSrcR: 13.258346 | Time receivedFromSrcR: 13.272300 |End 
Source: /app/node1/item-22015 | Message ID: 15 | Time sentFromSrcR: 14.349060 | Time receivedFromSrcR: 14.372218 |End 
Source: /app/node2/item-22015 | Message ID: 15 | Time sentFromSrcR: 14.353700 | Time receivedFromSrcR: 14.372218 |End 
Source: /app/node3/item-22015 | Message ID: 15 | Time sentFromSrcR: 14.358346 | Time receivedFromSrcR: 14.372300 |End 
Source: /app/node1/item-22016 | Message ID: 16 | Time sentFromSrcR: 15.449060 | Time receivedFromSrcR: 15.472218 |End 
Source: /app/node2/item-22016 | Message ID: 16 | Time sentFromSrcR: 15.453700 | Time receivedFromSrcR: 15.472218 |End 
Source: /app/node3/item-22016 | Message ID: 16 | Time sentFromSrcR: 15.458346 | Time receivedFromSrcR: 15.472300 |End 
Source: /app/node1/item-22017 | Message ID: 17 | Time sentFromSrcR: 16.549060 | Time receivedFromSrcR: 16.572218 |End 
Source: /app/node2/item-22017 | Message ID: 17 | Time sentFromSrcR: 16.553700 | Time receivedFromSrcR: 16.572218 |End 
Source: /app/node3/item-22017 | Message ID: 17 | Time sentFromSrcR: 16.558346 | Time receivedFromSrcR: 16.572300 |End 
Source: /app/node2/item-22018 | Message ID: 18 | Time sentFromSrcR: 17.103700 | Time receivedFromSrcR: 17.122218 |End 
Source: /app/node3/item-22018 | Message ID: 18 | Time sentFromSrcR: 17.108346 | Time receivedFromSrcR: 17.122300 |End 
Source: /app/node1/item-22018 | Message ID: 18 | Time sentFromSrcR: 17.649060 | Time receivedFromSrcR: 17.672218 |End 
Source: /app/node1/item-22019 | Message ID: 19 | Time sentFromSrcR: 18.199060 | Time receivedFromSrcR: 18.222218 |End 
Source: /app/node2/item-22019 | Message ID: 19 | Time sentFromSrcR: 18.203700 | Time receivedFromSrcR: 18.222218 |End 
Source: /app/node3/item-22019 | Message ID: 19 | Time sentFromSrcR: 18.208346 | Time receivedFromSrcR: 18.222300 |End 
Source: /app/node1/item-22020 | Message ID: 20 | Time sentFromSrcR: 19.299060 | Time receivedFromSrcR: 19.322218 |End 
Source: /app/node2/item-22020 | Message ID: 20 | Time sentFromSrcR: 19.303700 | Time receivedFromSrcR: 19.322218 |End 
Source: /app/node3/item-22020 | Message ID: 20 | Time sentFromSrcR: 19.308346 | Time receivedFromSrcR: 19.322300 |End 
Source: /app/node1/item-22021 | Message ID: 21 | Time sentFromSrcR: 20.399060 | Time receivedFromSrcR: 20.422218 |End 
Source: /app/node2/item-22021 | Message ID: 21 | Time sentFromSrcR: 20.403700 | Time receivedFromSrcR: 20.422218 |End 
Source: /app/node3/item-22021 | Message ID: 21 | Time sentFromSrcR: 20.408346 | Time receivedFromSrcR: 20.422300 |End 
Source: /app/node1/item-22022 | Message ID: 22 | Time sentFromSrcR: 21.499060 | Time receivedFromSrcR: 21.522218 |End 
Source: /app/node2/item-22022 | Message ID: 22 | Time sentFromSrcR: 21.503700 | Time receivedFromSrcR: 21.522218 |End 
Source: /app/node3/item-22022 | Message ID: 22 | Time sentFromSrcR: 21.508346 | Time receivedFromSrcR: 21.522300 |End 
Source: /app/node1/item-22023 | Message ID: 23 | Time sentFromSrcR: 22.599060 | Time receivedFromSrcR: 22.622218 |End 
Source: /app/node2/item-22023 | Message ID: 23 | Time sentFromSrcR: 22.603700 | Time receivedFromSrcR: 22.622218 |End 
Source: /app/node3/item-22023 | Message ID: 23 | Time sentFromSrcR: 22.608346 | Time receivedFromSrcR: 22.622300 |End 
Source: /app/node1/item-22024 | Message ID: 24 | Time sentFromSrcR: 23.149060 | Time receivedFromSrcR: 23.172218 |End 
Source: /app/node2/item-22024 | Message ID: 24 | Time sentFromSrcR: 23.153700 | Time receivedFromSrcR: 23.172218 |End 
Source: /app/node3/item-22024 | Message ID: 24 | Time sentFromSrcR: 23.158346 | Time receivedFromSrcR: 23.172300 |End 
Source: /app/node1/item-22025 | Message ID: 25 | Time sentFromSrcR: 24.249060 | Time receivedFromSrcR: 24.272218 |End 
Source: /app/node2/item-22025 | Message ID: 25 | Time sentFromSrcR: 24.253700 | Time receivedFromSrcR: 24.272218 |End 
Source: /app/node3/item-22025 | Message ID: 25 | Time sentFromSrcR: 24.258346 | Time receivedFromSrcR: 24.272300 |End 
Source: /app/node1/item-22026 | Message ID: 26 | Time sentFromSrcR: 25.349060 | Time receivedFromSrcR: 25.372218 |End 
Source: /app/node2/item-22026 | Message ID: 26 | Time sentFromSrcR: 25.353700 | Time receivedFromSrcR: 25.372218 |End 
Source: /app/node3/item-22026 | Message ID: 26 | Time sentFromSrcR: 25.358346 | Time receivedFromSrcR: 25.372300 |End 
Source: /app/node1/item-22027 | Message ID: 27 | Time sentFromSrcR: 26.449060 | Time receivedFromSrcR: 26.472218 |End 
Source: /app/node2/item-22027 | Message ID: 27 | Time sentFromSrcR: 26.453700 | Time receivedFromSrcR: 26.472218 |End 
Source: /app/node3/item-22027 | Message ID: 27 | Time sentFromSrcR: 26.458346 | Time receivedFromSrcR: 26.472300 |End 
Source: /app/node1/item-22028 | Message ID: 28 | Time sentFromSrcR: 27.549060 | Time receivedFromSrcR: 27.572218 |End 
Source: /app/node2/item-22028 | Message ID: 28 | Time sentFromSrcR: 27.553700 | Time receivedFromSrcR: 27.572218 |End 
Source: /app/node3/item-22028 | Message ID: 28 | Time sentFromSrcR: 27.558346 | Time receivedFromSrcR: 27.572300 |End 
Source: /app/node2/item-22029 | Message ID: 29 | Time sentFromSrcR: 28.103700 | Time receivedFromSrcR: 28.122218 |End 
Source: /app/node3/item-22029 | Message ID: 29 | Time sentFromSrcR: 28.108346 | Time receivedFromSrcR: 28.122300 |End 
Source: /app/node1/item-22029 | Message ID: 29 | Time sentFromSrcR: 28.649060 | Time receivedFromSrcR: 28.672218 |End 
Source: /app/node1/item-22030 | Message ID: 30 | Time sentFromSrcR: 29.199060 | Time receivedFromSrcR: 29.222218 |End 
Source: /app/node2/item-22030 | Message ID: 30 | Time sentFromSrcR: 29.203700 | Time receivedFromSrcR: 29.222218 |End 
Source: /app/node3/item-22030 | Message ID: 30 | Time sentFromSrcR: 29.208346 | Time receivedFromSrcR: 29.222300 |End 
Source: /app/node1/item-22031 | Message ID: 31 | Time sentFromSrcR: 30.299060 | Time receivedFromSrcR: 30.322218 |End 
Source: /app/node2/item-22031 | Message ID: 31 | Time sentFromSrcR: 30.303700 | Time receivedFromSrcR: 30.322218 |End 
Source: /app/node3/item-22031 | Message ID: 31 | Time sentFromSrcR: 30.308346 | Time receivedFromSrcR: 30.322300 |End 
Source: /app/node1/item-22032 | Message ID: 32 | Time sentFromSrcR: 31.399060 | Time receivedFromSrcR: 31.422218 |End 
Source: /app/node2/item-22032 | Message ID: 32 | Time sentFromSrcR: 31.403700 | Time receivedFromSrcR: 31.422218 |End 
Source: /app/node3/item-22032 | Message ID: 32 | Time sentFromSrcR: 31.408346 | Time receivedFromSrcR: 31.422300 |End 
Source: /app/node1/item-22033 | Message ID: 33 | Time sentFromSrcR: 32.499060 | Time receivedFromSrcR: 32.522218 |End 
Source: /app/node2/item-22033 | Message ID: 33 | Time sentFromSrcR: 32.503700 | Time receivedFromSrcR: 32.522218 |End 
Source: /app/node3/item-22033 | Message ID: 33 | Time sentFromSrcR: 32.508346 | Time receivedFromSrcR: 32.522300 |End 
Source: /app/node1/item-22034 | Message ID: 34 | Time sentFromSrcR: 33.599060 | Time receivedFromSrcR: 33.622218 |End 
Source: /app/node2/item-22034 | Message ID: 34 | Time sentFromSrcR: 33.603700 | Time receivedFromSrcR: 33.622218 |End 
Source: /app/node3/item-22034 | Message ID: 34 | Time sentFromSrcR: 33.608346 | Time receivedFromSrcR: 33.622300 |End 
Source: /app/node1/item-22035 | Message ID: 35 | Time sentFromSrcR: 34.149060 | Time receivedFromSrcR: 34.172218 |End 
Source: /app/node2/item-22035 | Message ID: 35 | Time sentFromSrcR: 34.153700 | Time receivedFromSrcR: 34.172218 |End 
Source: /app/node3/item-22035 | Message ID: 35 | Time sentFromSrcR: 34.158346 | Time receivedFromSrcR: 34.172300 |End 
Source: /app/node1/item-22036 | Message ID: 36 | Time sentFromSrcR: 35.249060 | Time receivedFromSrcR: 35.272218 |End 
Source: /app/node2/item-22036 | Message ID: 36 | Time sentFromSrcR: 35.253700 | Time receivedFromSrcR: 35.272218 |End 
Source: /app/node3/item-22036 | Message ID: 36 | Time sentFromSrcR: 35.258346 | Time receivedFromSrcR: 35.272300 |End 
Source: /app/node1/item-22037 | Message ID: 37 | Time sentFromSrcR: 36.349060 | Time receivedFromSrcR: 36.372218 |End 
Source: /app/node2/item-22037 | Message ID: 37 | Time sentFromSrcR: 36.353700 | Time receivedFromSrcR: 36.372218 |End 
Source: /app/node3/item-22037 | Message ID: 37 | Time sentFromSrcR: 36.358346 | Time receivedFromSrcR: 36.372300 |End 
Source: /app/node1/item-22038 | Message ID: 38 | Time sentFromSrcR: 37.449060 | Time receivedFromSrcR: 37.472218 |End 
Source: /app/node2/item-22038 | Message ID: 38 | Time sentFromSrcR: 37.453700 | Time receivedFromSrcR: 37.472218 |End 
Source: /app/node3/item-22038 | Message ID: 38 | Time sentFromSrcR: 37.458346 | Time receivedFromSrcR: 37.472300 |End 
Source: /app/node1/item-22039 | Message ID: 39 | Time sentFromSrcR: 38.549060 | Time receivedFromSrcR: 38.572218 |End 
