RESULTS Received DataMsg 
Author: João Patrício (castanheirapatricio@ua.pt)
Started simulation at Sun Oct 27 23:34:46 2019
elapsed time: 4.5e-08s
Source: Wf:00:00:00:00:00 | From: Wf:00:00:00:00:00 | Message ID: /app/node0/item-22026 | Message ID: 26 | Time Received Here: 27.533627 | End 
Source: Wf:00:00:00:00:00 | From: Wf:00:00:00:00:00 | Message ID: /app/node0/item-22027 | Message ID: 27 | Time Received Here: 27.547467 | End 
Source: Wf:00:00:00:00:00 | From: Wf:00:00:00:00:00 | Message ID: /app/node0/item-22028 | Message ID: 28 | Time Received Here: 27.561307 | End 
Source: Wf:00:00:00:00:04 | From: Wf:00:00:00:00:04 | Message ID: /app/node4/item-22028 | Message ID: 28 | Time Received Here: 28.248427 | End 
Source: Wf:00:00:00:00:04 | From: Wf:00:00:00:00:04 | Message ID: /app/node4/item-22029 | Message ID: 29 | Time Received Here: 28.262267 | End 
Source: Wf:00:00:00:00:01 | From: Wf:00:00:00:00:01 | Message ID: /app/node1/item-22029 | Message ID: 29 | Time Received Here: 28.347809 | End 
Source: Wf:00:00:00:00:00 | From: Wf:00:00:00:00:00 | Message ID: /app/node0/item-22029 | Message ID: 29 | Time Received Here: 28.633627 | End 
Source: Wf:00:00:00:00:00 | From: Wf:00:00:00:00:00 | Message ID: /app/node0/item-22030 | Message ID: 30 | Time Received Here: 29.183627 | End 
Source: Wf:00:00:00:00:04 | From: Wf:00:00:00:00:04 | Message ID: /app/node4/item-22030 | Message ID: 30 | Time Received Here: 29.348427 | End 
Source: Wf:00:00:00:00:01 | From: Wf:00:00:00:00:01 | Message ID: /app/node1/item-22028 | Message ID: 28 | Time Received Here: 29.983969 | End 
Source: Wf:00:00:00:00:01 | From: Wf:00:00:00:00:01 | Message ID: /app/node1/item-22030 | Message ID: 30 | Time Received Here: 29.997809 | End 
Source: Wf:00:00:00:00:00 | From: Wf:00:00:00:00:00 | Message ID: /app/node0/item-22031 | Message ID: 31 | Time Received Here: 30.283627 | End 
Source: Wf:00:00:00:00:04 | From: Wf:00:00:00:00:04 | Message ID: /app/node4/item-22031 | Message ID: 31 | Time Received Here: 30.527115 | End 
Source: Wf:00:00:00:00:03 | From: Wf:00:00:00:00:04 | Message ID: /app/node3/item-22027 | Message ID: 27 | Time Received Here: 30.540955 | End 
Source: Wf:00:00:00:00:03 | From: Wf:00:00:00:00:04 | Message ID: /app/node3/item-22028 | Message ID: 28 | Time Received Here: 30.554795 | End 
Source: Wf:00:00:00:00:02 | From: Wf:00:00:00:00:04 | Message ID: /app/node2/item-22028 | Message ID: 28 | Time Received Here: 30.568635 | End 
Source: Wf:00:00:00:00:00 | From: Wf:00:00:00:00:04 | Message ID: /app/node0/item-22026 | Message ID: 26 | Time Received Here: 30.582475 | End 
Source: Wf:00:00:00:00:00 | From: Wf:00:00:00:00:04 | Message ID: /app/node0/item-22027 | Message ID: 27 | Time Received Here: 30.596315 | End 
Source: Wf:00:00:00:00:00 | From: Wf:00:00:00:00:04 | Message ID: /app/node0/item-22028 | Message ID: 28 | Time Received Here: 30.610155 | End 
Source: Wf:00:00:00:00:03 | From: Wf:00:00:00:00:04 | Message ID: /app/node3/item-22029 | Message ID: 29 | Time Received Here: 30.637835 | End 
Source: Wf:00:00:00:00:02 | From: Wf:00:00:00:00:04 | Message ID: /app/node2/item-22030 | Message ID: 30 | Time Received Here: 30.651675 | End 
Source: Wf:00:00:00:00:04 | From: Wf:00:00:00:00:04 | Message ID: /app/node4/item-22029 | Message ID: 29 | Time Received Here: 30.665515 | End 
Source: Wf:00:00:00:00:00 | From: Wf:00:00:00:00:04 | Message ID: /app/node0/item-22029 | Message ID: 29 | Time Received Here: 30.693195 | End 
Source: Wf:00:00:00:00:03 | From: Wf:00:00:00:00:04 | Message ID: /app/node3/item-22030 | Message ID: 30 | Time Received Here: 30.707035 | End 
Source: Wf:00:00:00:00:00 | From: Wf:00:00:00:00:04 | Message ID: /app/node0/item-22030 | Message ID: 30 | Time Received Here: 30.720875 | End 
Source: Wf:00:00:00:00:04 | From: Wf:00:00:00:00:04 | Message ID: /app/node4/item-22030 | Message ID: 30 | Time Received Here: 30.734715 | End 
Source: Wf:00:00:00:00:01 | From: Wf:00:00:00:00:04 | Message ID: /app/node1/item-22028 | Message ID: 28 | Time Received Here: 30.748555 | End 
Source: Wf:00:00:00:00:01 | From: Wf:00:00:00:00:04 | Message ID: /app/node1/item-22030 | Message ID: 30 | Time Received Here: 30.762395 | End 
Source: Wf:00:00:00:00:02 | From: Wf:00:00:00:00:04 | Message ID: /app/node2/item-22029 | Message ID: 29 | Time Received Here: 31.116075 | End 
Source: Wf:00:00:00:00:01 | From: Wf:00:00:00:00:04 | Message ID: /app/node1/item-22029 | Message ID: 29 | Time Received Here: 31.129915 | End 
Source: Wf:00:00:00:00:03 | From: Wf:00:00:00:00:04 | Message ID: /app/node3/item-22030 | Message ID: 30 | Time Received Here: 31.143755 | End 
Source: Wf:00:00:00:00:04 | From: Wf:00:00:00:00:04 | Message ID: /app/node4/item-22028 | Message ID: 28 | Time Received Here: 31.157595 | End 
Source: Wf:00:00:00:00:02 | From: Wf:00:00:00:00:04 | Message ID: /app/node2/item-22031 | Message ID: 31 | Time Received Here: 31.171435 | End 
Source: Wf:00:00:00:00:00 | From: Wf:00:00:00:00:04 | Message ID: /app/node0/item-22031 | Message ID: 31 | Time Received Here: 31.185275 | End 
Source: Wf:00:00:00:00:04 | From: Wf:00:00:00:00:04 | Message ID: /app/node4/item-22031 | Message ID: 31 | Time Received Here: 31.199115 | End 
Source: Wf:00:00:00:00:03 | From: Wf:00:00:00:00:04 | Message ID: /app/node3/item-22027 | Message ID: 27 | Time Received Here: 31.212955 | End 
Source: Wf:00:00:00:00:03 | From: Wf:00:00:00:00:04 | Message ID: /app/node3/item-22028 | Message ID: 28 | Time Received Here: 31.226795 | End 
Source: Wf:00:00:00:00:00 | From: Wf:00:00:00:00:04 | Message ID: /app/node0/item-22026 | Message ID: 26 | Time Received Here: 31.254475 | End 
Source: Wf:00:00:00:00:00 | From: Wf:00:00:00:00:04 | Message ID: /app/node0/item-22027 | Message ID: 27 | Time Received Here: 31.268315 | End 
Source: Wf:00:00:00:00:00 | From: Wf:00:00:00:00:04 | Message ID: /app/node0/item-22028 | Message ID: 28 | Time Received Here: 31.282155 | End 
Source: Wf:00:00:00:00:02 | From: Wf:00:00:00:00:04 | Message ID: /app/node2/item-22030 | Message ID: 30 | Time Received Here: 31.309835 | End 
Source: Wf:00:00:00:00:04 | From: Wf:00:00:00:00:04 | Message ID: /app/node4/item-22029 | Message ID: 29 | Time Received Here: 31.323675 | End 
Source: Wf:00:00:00:00:00 | From: Wf:00:00:00:00:04 | Message ID: /app/node0/item-22029 | Message ID: 29 | Time Received Here: 31.337515 | End 
Source: Wf:00:00:00:00:00 | From: Wf:00:00:00:00:04 | Message ID: /app/node0/item-22030 | Message ID: 30 | Time Received Here: 31.351355 | End 
Source: Wf:00:00:00:00:04 | From: Wf:00:00:00:00:04 | Message ID: /app/node4/item-22030 | Message ID: 30 | Time Received Here: 31.365195 | End 
Source: Wf:00:00:00:00:01 | From: Wf:00:00:00:00:04 | Message ID: /app/node1/item-22028 | Message ID: 28 | Time Received Here: 31.379035 | End 
Source: Wf:00:00:00:00:01 | From: Wf:00:00:00:00:04 | Message ID: /app/node1/item-22030 | Message ID: 30 | Time Received Here: 31.392875 | End 
Source: Wf:00:00:00:00:04 | From: Wf:00:00:00:00:04 | Message ID: /app/node4/item-22032 | Message ID: 32 | Time Received Here: 31.406715 | End 
Source: Wf:00:00:00:00:02 | From: Wf:00:00:00:00:04 | Message ID: /app/node2/item-22029 | Message ID: 29 | Time Received Here: 31.778812 | End 
Source: Wf:00:00:00:00:02 | From: Wf:00:00:00:00:04 | Message ID: /app/node2/item-22028 | Message ID: 28 | Time Received Here: 31.792652 | End 
Source: Wf:00:00:00:00:03 | From: Wf:00:00:00:00:04 | Message ID: /app/node3/item-22029 | Message ID: 29 | Time Received Here: 31.806492 | End 
Source: Wf:00:00:00:00:04 | From: Wf:00:00:00:00:04 | Message ID: /app/node4/item-22032 | Message ID: 32 | Time Received Here: 31.820332 | End 
Source: Wf:00:00:00:00:03 | From: Wf:00:00:00:00:04 | Message ID: /app/node3/item-22031 | Message ID: 31 | Time Received Here: 31.834172 | End 
Source: Wf:00:00:00:00:03 | From: Wf:00:00:00:00:04 | Message ID: /app/node3/item-22032 | Message ID: 32 | Time Received Here: 31.848012 | End 
Source: Wf:00:00:00:00:01 | From: Wf:00:00:00:00:04 | Message ID: /app/node1/item-22029 | Message ID: 29 | Time Received Here: 31.861852 | End 
Source: Wf:00:00:00:00:03 | From: Wf:00:00:00:00:04 | Message ID: /app/node3/item-22030 | Message ID: 30 | Time Received Here: 31.875692 | End 
Source: Wf:00:00:00:00:04 | From: Wf:00:00:00:00:04 | Message ID: /app/node4/item-22028 | Message ID: 28 | Time Received Here: 31.889532 | End 
Source: Wf:00:00:00:00:02 | From: Wf:00:00:00:00:04 | Message ID: /app/node2/item-22031 | Message ID: 31 | Time Received Here: 31.903372 | End 
Source: Wf:00:00:00:00:00 | From: Wf:00:00:00:00:04 | Message ID: /app/node0/item-22031 | Message ID: 31 | Time Received Here: 31.917212 | End 
Source: Wf:00:00:00:00:04 | From: Wf:00:00:00:00:04 | Message ID: /app/node4/item-22031 | Message ID: 31 | Time Received Here: 31.931052 | End 
Source: Wf:00:00:00:00:00 | From: Wf:00:00:00:00:00 | Message ID: /app/node0/item-22032 | Message ID: 32 | Time Received Here: 31.936033 | End 
Source: Wf:00:00:00:00:03 | From: Wf:00:00:00:00:04 | Message ID: /app/node3/item-22027 | Message ID: 27 | Time Received Here: 31.944892 | End 
Source: Wf:00:00:00:00:03 | From: Wf:00:00:00:00:04 | Message ID: /app/node3/item-22028 | Message ID: 28 | Time Received Here: 31.958732 | End 
Source: Wf:00:00:00:00:00 | From: Wf:00:00:00:00:04 | Message ID: /app/node0/item-22026 | Message ID: 26 | Time Received Here: 31.972572 | End 
Source: Wf:00:00:00:00:00 | From: Wf:00:00:00:00:04 | Message ID: /app/node0/item-22027 | Message ID: 27 | Time Received Here: 31.986412 | End 
Source: Wf:00:00:00:00:00 | From: Wf:00:00:00:00:04 | Message ID: /app/node0/item-22028 | Message ID: 28 | Time Received Here: 32.000252 | End 
Source: Wf:00:00:00:00:02 | From: Wf:00:00:00:00:04 | Message ID: /app/node2/item-22030 | Message ID: 30 | Time Received Here: 32.014092 | End 
Source: Wf:00:00:00:00:04 | From: Wf:00:00:00:00:04 | Message ID: /app/node4/item-22029 | Message ID: 29 | Time Received Here: 32.027932 | End 
Source: Wf:00:00:00:00:00 | From: Wf:00:00:00:00:04 | Message ID: /app/node0/item-22029 | Message ID: 29 | Time Received Here: 32.041772 | End 
Source: Wf:00:00:00:00:00 | From: Wf:00:00:00:00:04 | Message ID: /app/node0/item-22030 | Message ID: 30 | Time Received Here: 32.055612 | End 
Source: Wf:00:00:00:00:04 | From: Wf:00:00:00:00:04 | Message ID: /app/node4/item-22030 | Message ID: 30 | Time Received Here: 32.069452 | End 
Source: Wf:00:00:00:00:01 | From: Wf:00:00:00:00:04 | Message ID: /app/node1/item-22028 | Message ID: 28 | Time Received Here: 32.083292 | End 
Source: Wf:00:00:00:00:01 | From: Wf:00:00:00:00:04 | Message ID: /app/node1/item-22030 | Message ID: 30 | Time Received Here: 32.097132 | End 
Source: Wf:00:00:00:00:01 | From: Wf:00:00:00:00:01 | Message ID: /app/node1/item-22028 | Message ID: 28 | Time Received Here: 33.498769 | End 
Source: Wf:00:00:00:00:01 | From: Wf:00:00:00:00:01 | Message ID: /app/node1/item-22031 | Message ID: 31 | Time Received Here: 33.526449 | End 
Source: Wf:00:00:00:00:01 | From: Wf:00:00:00:00:01 | Message ID: /app/node1/item-22032 | Message ID: 32 | Time Received Here: 33.540289 | End 
Source: Wf:00:00:00:00:01 | From: Wf:00:00:00:00:01 | Message ID: /app/node1/item-22033 | Message ID: 33 | Time Received Here: 35.097809 | End 
Source: Wf:00:00:00:00:01 | From: Wf:00:00:00:00:01 | Message ID: /app/node1/item-22033 | Message ID: 33 | Time Received Here: 35.647809 | End 
Source: Wf:00:00:00:00:01 | From: Wf:00:00:00:00:01 | Message ID: /app/node1/item-22034 | Message ID: 34 | Time Received Here: 35.661649 | End 
Source: Wf:00:00:00:00:01 | From: Wf:00:00:00:00:01 | Message ID: /app/node1/item-22035 | Message ID: 35 | Time Received Here: 35.675489 | End 
Source: Wf:00:00:00:00:01 | From: Wf:00:00:00:00:01 | Message ID: /app/node1/item-22036 | Message ID: 36 | Time Received Here: 35.689329 | End 
Source: Wf:00:00:00:00:01 | From: Wf:00:00:00:00:01 | Message ID: /app/node1/item-22030 | Message ID: 30 | Time Received Here: 36.733969 | End 
Source: Wf:00:00:00:00:01 | From: Wf:00:00:00:00:01 | Message ID: /app/node1/item-22037 | Message ID: 37 | Time Received Here: 36.747809 | End 
Source: Wf:00:00:00:00:00 | From: Wf:00:00:00:00:00 | Message ID: /app/node0/item-22038 | Message ID: 38 | Time Received Here: 37.393584 | End 
Source: Wf:00:00:00:00:04 | From: Wf:00:00:00:00:04 | Message ID: /app/node4/item-22038 | Message ID: 38 | Time Received Here: 37.583627 | End 
Source: Wf:00:00:00:00:00 | From: Wf:00:00:00:00:00 | Message ID: /app/node0/item-22039 | Message ID: 39 | Time Received Here: 38.483627 | End 
Source: Wf:00:00:00:00:01 | From: Wf:00:00:00:00:01 | Message ID: /app/node1/item-22038 | Message ID: 38 | Time Received Here: 38.633969 | End 
Source: Wf:00:00:00:00:01 | From: Wf:00:00:00:00:01 | Message ID: /app/node1/item-22039 | Message ID: 39 | Time Received Here: 38.647809 | End 
Source: Wf:00:00:00:00:04 | From: Wf:00:00:00:00:04 | Message ID: /app/node4/item-22039 | Message ID: 39 | Time Received Here: 38.683627 | End 
Source: Wf:00:00:00:00:01 | From: Wf:00:00:00:00:01 | Message ID: /app/node1/item-22040 | Message ID: 40 | Time Received Here: 39.183969 | End 
Source: Wf:00:00:00:00:04 | From: Wf:00:00:00:00:04 | Message ID: /app/node4/item-22040 | Message ID: 40 | Time Received Here: 39.233627 | End 
Source: Wf:00:00:00:00:00 | From: Wf:00:00:00:00:00 | Message ID: /app/node0/item-22040 | Message ID: 40 | Time Received Here: 39.583627 | End 
Source: Wf:00:00:00:00:04 | From: Wf:00:00:00:00:04 | Message ID: /app/node4/item-22041 | Message ID: 41 | Time Received Here: 40.333627 | End 
Source: Wf:00:00:00:00:01 | From: Wf:00:00:00:00:01 | Message ID: /app/node1/item-22042 | Message ID: 42 | Time Received Here: 41.347809 | End 
Source: Wf:00:00:00:00:04 | From: Wf:00:00:00:00:04 | Message ID: /app/node4/item-22042 | Message ID: 42 | Time Received Here: 41.433627 | End 
Source: Wf:00:00:00:00:00 | From: Wf:00:00:00:00:00 | Message ID: /app/node0/item-22041 | Message ID: 41 | Time Received Here: 41.733627 | End 
Source: Wf:00:00:00:00:00 | From: Wf:00:00:00:00:00 | Message ID: /app/node0/item-22042 | Message ID: 42 | Time Received Here: 41.747467 | End 
Source: Wf:00:00:00:00:00 | From: Wf:00:00:00:00:00 | Message ID: /app/node0/item-22043 | Message ID: 43 | Time Received Here: 42.283627 | End 
Source: Wf:00:00:00:00:04 | From: Wf:00:00:00:00:04 | Message ID: /app/node4/item-22043 | Message ID: 43 | Time Received Here: 42.533627 | End 
Source: Wf:00:00:00:00:00 | From: Wf:00:00:00:00:00 | Message ID: /app/node0/item-22044 | Message ID: 44 | Time Received Here: 43.383627 | End 
Source: Wf:00:00:00:00:04 | From: Wf:00:00:00:00:04 | Message ID: /app/node4/item-22044 | Message ID: 44 | Time Received Here: 43.633627 | End 
Source: Wf:00:00:00:00:01 | From: Wf:00:00:00:00:01 | Message ID: /app/node1/item-22041 | Message ID: 41 | Time Received Here: 44.033969 | End 
Source: Wf:00:00:00:00:01 | From: Wf:00:00:00:00:01 | Message ID: /app/node1/item-22043 | Message ID: 43 | Time Received Here: 44.047809 | End 
Source: Wf:00:00:00:00:01 | From: Wf:00:00:00:00:01 | Message ID: /app/node1/item-22044 | Message ID: 44 | Time Received Here: 44.061649 | End 
Source: Wf:00:00:00:00:04 | From: Wf:00:00:00:00:04 | Message ID: /app/node4/item-22045 | Message ID: 45 | Time Received Here: 44.183627 | End 
