RESULTS FILE 
Author: João Patrício (castanheirapatricio@ua.pt)
Started simulation at Sun Oct 27 23:34:46 2019
elapsed time: 4.7e-08s
Source: Wf:00:00:00:00:04 | Message ID: 1 | Time SentFromSrc: 7.819842 |End 
Source: Wf:00:00:00:00:04 | Message ID: 2 | Time SentFromSrc: 7.819842 |End 
Source: Wf:00:00:00:00:04 | Message ID: 3 | Time SentFromSrc: 7.819842 |End 
Source: Wf:00:00:00:00:04 | Message ID: 4 | Time SentFromSrc: 7.819842 |End 
Source: Wf:00:00:00:00:04 | Message ID: 5 | Time SentFromSrc: 7.819842 |End 
Source: Wf:00:00:00:00:04 | Message ID: 6 | Time SentFromSrc: 7.819842 |End 
Source: Wf:00:00:00:00:04 | Message ID: 7 | Time SentFromSrc: 7.819842 |End 
Source: Wf:00:00:00:00:04 | Message ID: 8 | Time SentFromSrc: 7.819842 |End 
Source: Wf:00:00:00:00:04 | Message ID: 1 | Time SentFromSrc: 8.369842 |End 
Source: Wf:00:00:00:00:04 | Message ID: 2 | Time SentFromSrc: 8.369842 |End 
Source: Wf:00:00:00:00:04 | Message ID: 3 | Time SentFromSrc: 8.369842 |End 
Source: Wf:00:00:00:00:04 | Message ID: 5 | Time SentFromSrc: 8.369842 |End 
Source: Wf:00:00:00:00:04 | Message ID: 6 | Time SentFromSrc: 8.369842 |End 
Source: Wf:00:00:00:00:04 | Message ID: 9 | Time SentFromSrc: 8.369842 |End 
Source: Wf:00:00:00:00:04 | Message ID: 1 | Time SentFromSrc: 8.919842 |End 
Source: Wf:00:00:00:00:04 | Message ID: 3 | Time SentFromSrc: 8.919842 |End 
Source: Wf:00:00:00:00:04 | Message ID: 5 | Time SentFromSrc: 8.919842 |End 
Source: Wf:00:00:00:00:04 | Message ID: 9 | Time SentFromSrc: 8.919842 |End 
Source: Wf:00:00:00:00:04 | Message ID: 3 | Time SentFromSrc: 9.474330 |End 
Source: Wf:00:00:00:00:04 | Message ID: 9 | Time SentFromSrc: 9.474330 |End 
Source: Wf:00:00:00:00:04 | Message ID: 10 | Time SentFromSrc: 9.474330 |End 
Source: Wf:00:00:00:00:04 | Message ID: 10 | Time SentFromSrc: 11.069842 |End 
Source: Wf:00:00:00:00:04 | Message ID: 11 | Time SentFromSrc: 11.069842 |End 
Source: Wf:00:00:00:00:04 | Message ID: 10 | Time SentFromSrc: 14.019643 |End 
Source: Wf:00:00:00:00:04 | Message ID: 11 | Time SentFromSrc: 14.019643 |End 
Source: Wf:00:00:00:00:04 | Message ID: 12 | Time SentFromSrc: 14.019643 |End 
Source: Wf:00:00:00:00:04 | Message ID: 13 | Time SentFromSrc: 14.019643 |End 
Source: Wf:00:00:00:00:04 | Message ID: 14 | Time SentFromSrc: 14.019643 |End 
Source: Wf:00:00:00:00:04 | Message ID: 15 | Time SentFromSrc: 14.569643 |End 
Source: Wf:00:00:00:00:04 | Message ID: 16 | Time SentFromSrc: 15.119643 |End 
Source: Wf:00:00:00:00:04 | Message ID: 17 | Time SentFromSrc: 16.219643 |End 
Source: Wf:00:00:00:00:04 | Message ID: 18 | Time SentFromSrc: 17.319643 |End 
Source: Wf:00:00:00:00:04 | Message ID: 19 | Time SentFromSrc: 18.419643 |End 
Source: Wf:00:00:00:00:04 | Message ID: 20 | Time SentFromSrc: 19.519643 |End 
Source: Wf:00:00:00:00:04 | Message ID: 21 | Time SentFromSrc: 20.619643 |End 
Source: Wf:00:00:00:00:04 | Message ID: 21 | Time SentFromSrc: 22.068501 |End 
Source: Wf:00:00:00:00:04 | Message ID: 22 | Time SentFromSrc: 22.068501 |End 
Source: Wf:00:00:00:00:04 | Message ID: 23 | Time SentFromSrc: 22.618500 |End 
Source: Wf:00:00:00:00:04 | Message ID: 24 | Time SentFromSrc: 23.153700 |End 
Source: Wf:00:00:00:00:04 | Message ID: 25 | Time SentFromSrc: 24.253700 |End 
Source: Wf:00:00:00:00:04 | Message ID: 26 | Time SentFromSrc: 25.354014 |End 
Source: Wf:00:00:00:00:04 | Message ID: 27 | Time SentFromSrc: 26.438902 |End 
Source: Wf:00:00:00:00:04 | Message ID: 28 | Time SentFromSrc: 28.234443 |End 
