RESULTS FILE 
Author: João Patrício (castanheirapatricio@ua.pt)
Started simulation at Sun Oct 27 23:34:46 2019
elapsed time: 6.1e-08s
Source: Wf:00:00:00:00:03 | Message ID: 1 | Time SentFromSrc: 6.219643 |End 
Source: Wf:00:00:00:00:03 | Message ID: 2 | Time SentFromSrc: 6.219643 |End 
Source: Wf:00:00:00:00:03 | Message ID: 3 | Time SentFromSrc: 6.219643 |End 
Source: Wf:00:00:00:00:03 | Message ID: 4 | Time SentFromSrc: 6.219643 |End 
Source: Wf:00:00:00:00:03 | Message ID: 5 | Time SentFromSrc: 6.219643 |End 
Source: Wf:00:00:00:00:03 | Message ID: 6 | Time SentFromSrc: 6.219643 |End 
Source: Wf:00:00:00:00:03 | Message ID: 7 | Time SentFromSrc: 6.219643 |End 
Source: Wf:00:00:00:00:03 | Message ID: 2 | Time SentFromSrc: 6.769643 |End 
Source: Wf:00:00:00:00:03 | Message ID: 4 | Time SentFromSrc: 6.769643 |End 
Source: Wf:00:00:00:00:03 | Message ID: 8 | Time SentFromSrc: 7.319643 |End 
Source: Wf:00:00:00:00:03 | Message ID: 9 | Time SentFromSrc: 9.469643 |End 
Source: Wf:00:00:00:00:03 | Message ID: 10 | Time SentFromSrc: 9.469643 |End 
Source: Wf:00:00:00:00:03 | Message ID: 11 | Time SentFromSrc: 10.569643 |End 
Source: Wf:00:00:00:00:03 | Message ID: 12 | Time SentFromSrc: 11.119643 |End 
Source: Wf:00:00:00:00:03 | Message ID: 13 | Time SentFromSrc: 17.369842 |End 
Source: Wf:00:00:00:00:03 | Message ID: 14 | Time SentFromSrc: 17.369842 |End 
Source: Wf:00:00:00:00:03 | Message ID: 15 | Time SentFromSrc: 17.369842 |End 
Source: Wf:00:00:00:00:03 | Message ID: 16 | Time SentFromSrc: 17.369842 |End 
Source: Wf:00:00:00:00:03 | Message ID: 17 | Time SentFromSrc: 17.369842 |End 
Source: Wf:00:00:00:00:03 | Message ID: 18 | Time SentFromSrc: 17.369842 |End 
Source: Wf:00:00:00:00:03 | Message ID: 14 | Time SentFromSrc: 18.469842 |End 
Source: Wf:00:00:00:00:03 | Message ID: 15 | Time SentFromSrc: 18.469842 |End 
Source: Wf:00:00:00:00:03 | Message ID: 18 | Time SentFromSrc: 18.469842 |End 
Source: Wf:00:00:00:00:03 | Message ID: 19 | Time SentFromSrc: 18.469842 |End 
Source: Wf:00:00:00:00:03 | Message ID: 14 | Time SentFromSrc: 20.624330 |End 
Source: Wf:00:00:00:00:03 | Message ID: 15 | Time SentFromSrc: 20.624330 |End 
Source: Wf:00:00:00:00:03 | Message ID: 18 | Time SentFromSrc: 20.624330 |End 
Source: Wf:00:00:00:00:03 | Message ID: 19 | Time SentFromSrc: 20.624330 |End 
Source: Wf:00:00:00:00:03 | Message ID: 20 | Time SentFromSrc: 20.624330 |End 
Source: Wf:00:00:00:00:03 | Message ID: 21 | Time SentFromSrc: 20.624330 |End 
Source: Wf:00:00:00:00:03 | Message ID: 14 | Time SentFromSrc: 21.169842 |End 
Source: Wf:00:00:00:00:03 | Message ID: 21 | Time SentFromSrc: 21.169842 |End 
Source: Wf:00:00:00:00:03 | Message ID: 22 | Time SentFromSrc: 21.169842 |End 
Source: Wf:00:00:00:00:03 | Message ID: 14 | Time SentFromSrc: 21.527795 |End 
Source: Wf:00:00:00:00:03 | Message ID: 23 | Time SentFromSrc: 23.163014 |End 
Source: Wf:00:00:00:00:03 | Message ID: 24 | Time SentFromSrc: 23.163014 |End 
Source: Wf:00:00:00:00:03 | Message ID: 25 | Time SentFromSrc: 25.269809 |End 
Source: Wf:00:00:00:00:03 | Message ID: 26 | Time SentFromSrc: 25.269809 |End 
Source: Wf:00:00:00:00:03 | Message ID: 27 | Time SentFromSrc: 27.419847 |End 
Source: Wf:00:00:00:00:03 | Message ID: 28 | Time SentFromSrc: 27.419847 |End 
Source: Wf:00:00:00:00:03 | Message ID: 27 | Time SentFromSrc: 30.269643 |End 
Source: Wf:00:00:00:00:03 | Message ID: 28 | Time SentFromSrc: 30.269643 |End 
Source: Wf:00:00:00:00:03 | Message ID: 29 | Time SentFromSrc: 30.269643 |End 
