RESULTS FILE 
Author: João Patrício (castanheirapatricio@ua.pt)
Started simulation at Tue Oct 22 22:55:03 2019
elapsed time: 4.7e-08s
Source: /app/node2/item-22073 | Message ID: 73 | Time sentFromSrcR: 87.219847 | Time receivedFromSrcR: 87.233977 |End 
Source: /app/node1/item-22069 | Message ID: 69 | Time sentFromSrcR: 72.269847 | Time receivedFromSrcR: 87.247817 |End 
Source: /app/node2/item-22074 | Message ID: 74 | Time sentFromSrcR: 87.219847 | Time receivedFromSrcR: 87.261657 |End 
Source: /app/node3/item-22076 | Message ID: 76 | Time sentFromSrcR: 75.919847 | Time receivedFromSrcR: 87.275497 |End 
Source: /app/node2/item-22078 | Message ID: 78 | Time sentFromSrcR: 87.219847 | Time receivedFromSrcR: 87.289337 |End 
Source: /app/node1/item-22059 | Message ID: 59 | Time sentFromSrcR: 78.469847 | Time receivedFromSrcR: 87.303177 |End 
Source: /app/node4/item-22082 | Message ID: 82 | Time sentFromSrcR: 82.119847 | Time receivedFromSrcR: 87.344697 |End 
Source: /app/node3/item-22083 | Message ID: 83 | Time sentFromSrcR: 82.369847 | Time receivedFromSrcR: 87.372377 |End 
Source: /app/node1/item-22074 | Message ID: 74 | Time sentFromSrcR: 83.456024 | Time receivedFromSrcR: 87.413897 |End 
Source: /app/node1/item-22076 | Message ID: 76 | Time sentFromSrcR: 83.456024 | Time receivedFromSrcR: 87.427737 |End 
Source: /app/node1/item-22081 | Message ID: 81 | Time sentFromSrcR: 83.456024 | Time receivedFromSrcR: 87.455417 |End 
Source: /app/node1/item-22082 | Message ID: 82 | Time sentFromSrcR: 83.456024 | Time receivedFromSrcR: 87.469257 |End 
Source: /app/node1/item-22083 | Message ID: 83 | Time sentFromSrcR: 83.456024 | Time receivedFromSrcR: 87.483097 |End 
Source: /app/node2/item-22083 | Message ID: 83 | Time sentFromSrcR: 87.219847 | Time receivedFromSrcR: 87.524617 |End 
Source: /app/node3/item-22081 | Message ID: 81 | Time sentFromSrcR: 83.456024 | Time receivedFromSrcR: 87.538457 |End 
Source: /app/node1/item-22084 | Message ID: 84 | Time sentFromSrcR: 83.869847 | Time receivedFromSrcR: 87.566137 |End 
Source: /app/node3/item-22080 | Message ID: 80 | Time sentFromSrcR: 83.969847 | Time receivedFromSrcR: 87.607657 |End 
Source: /app/node3/item-22071 | Message ID: 71 | Time sentFromSrcR: 83.869847 | Time receivedFromSrcR: 87.621497 |End 
Source: /app/node3/item-22084 | Message ID: 84 | Time sentFromSrcR: 83.969847 | Time receivedFromSrcR: 87.635337 |End 
Source: /app/node2/item-22084 | Message ID: 84 | Time sentFromSrcR: 87.219847 | Time receivedFromSrcR: 87.649177 |End 
Source: /app/node0/item-22084 | Message ID: 84 | Time sentFromSrcR: 84.569847 | Time receivedFromSrcR: 87.676857 |End 
Source: /app/node0/item-22085 | Message ID: 85 | Time sentFromSrcR: 84.569847 | Time receivedFromSrcR: 87.690697 |End 
Source: /app/node4/item-22084 | Message ID: 84 | Time sentFromSrcR: 84.819847 | Time receivedFromSrcR: 87.704537 |End 
Source: /app/node4/item-22085 | Message ID: 85 | Time sentFromSrcR: 84.819847 | Time receivedFromSrcR: 87.718377 |End 
Source: /app/node2/item-22086 | Message ID: 86 | Time sentFromSrcR: 87.219847 | Time receivedFromSrcR: 87.732217 |End 
Source: /app/node2/item-22087 | Message ID: 87 | Time sentFromSrcR: 87.219847 | Time receivedFromSrcR: 87.746057 |End 
Source: /app/node4/item-22086 | Message ID: 86 | Time sentFromSrcR: 86.969847 | Time receivedFromSrcR: 87.759897 |End 
Source: /app/node2/item-22088 | Message ID: 88 | Time sentFromSrcR: 87.219847 | Time receivedFromSrcR: 87.787577 |End 
Source: /app/node1/item-22059 | Message ID: 59 | Time sentFromSrcR: 78.469847 | Time receivedFromSrcR: 89.947817 |End 
Source: /app/node1/item-22077 | Message ID: 77 | Time sentFromSrcR: 78.469847 | Time receivedFromSrcR: 89.961657 |End 
Source: /app/node4/item-22082 | Message ID: 82 | Time sentFromSrcR: 82.119847 | Time receivedFromSrcR: 89.989337 |End 
Source: /app/node4/item-22083 | Message ID: 83 | Time sentFromSrcR: 82.119847 | Time receivedFromSrcR: 90.003177 |End 
Source: /app/node1/item-22073 | Message ID: 73 | Time sentFromSrcR: 83.456024 | Time receivedFromSrcR: 90.030857 |End 
