RESULTS FILE 
Author: João Patrício (castanheirapatricio@ua.pt)
Started simulation at Tue Oct 22 20:45:50 2019
elapsed time: 5.5e-08s
Source: Wf:00:00:00:00:00 | Message ID: 1 | Time SentFromSrc: 6.673146 |End 
Source: Wf:00:00:00:00:00 | Message ID: 2 | Time SentFromSrc: 6.673146 |End 
Source: Wf:00:00:00:00:00 | Message ID: 3 | Time SentFromSrc: 6.673146 |End 
Source: Wf:00:00:00:00:00 | Message ID: 4 | Time SentFromSrc: 6.673146 |End 
Source: Wf:00:00:00:00:00 | Message ID: 5 | Time SentFromSrc: 6.673146 |End 
Source: Wf:00:00:00:00:00 | Message ID: 6 | Time SentFromSrc: 6.673146 |End 
Source: Wf:00:00:00:00:00 | Message ID: 7 | Time SentFromSrc: 6.673146 |End 
Source: Wf:00:00:00:00:00 | Message ID: 8 | Time SentFromSrc: 7.213866 |End 
Source: Wf:00:00:00:00:00 | Message ID: 9 | Time SentFromSrc: 8.313866 |End 
Source: Wf:00:00:00:00:00 | Message ID: 10 | Time SentFromSrc: 9.413866 |End 
Source: Wf:00:00:00:00:00 | Message ID: 11 | Time SentFromSrc: 10.513866 |End 
Source: Wf:00:00:00:00:00 | Message ID: 12 | Time SentFromSrc: 11.613866 |End 
Source: Wf:00:00:00:00:00 | Message ID: 13 | Time SentFromSrc: 12.163866 |End 
Source: Wf:00:00:00:00:00 | Message ID: 14 | Time SentFromSrc: 13.263866 |End 
Source: Wf:00:00:00:00:00 | Message ID: 15 | Time SentFromSrc: 14.363866 |End 
Source: Wf:00:00:00:00:00 | Message ID: 16 | Time SentFromSrc: 15.463866 |End 
Source: Wf:00:00:00:00:00 | Message ID: 17 | Time SentFromSrc: 16.563866 |End 
Source: Wf:00:00:00:00:00 | Message ID: 18 | Time SentFromSrc: 17.113866 |End 
Source: Wf:00:00:00:00:00 | Message ID: 19 | Time SentFromSrc: 18.213866 |End 
Source: Wf:00:00:00:00:00 | Message ID: 20 | Time SentFromSrc: 19.313866 |End 
Source: Wf:00:00:00:00:00 | Message ID: 21 | Time SentFromSrc: 20.423148 |End 
Source: Wf:00:00:00:00:00 | Message ID: 22 | Time SentFromSrc: 21.523155 |End 
Source: Wf:00:00:00:00:00 | Message ID: 23 | Time SentFromSrc: 22.623167 |End 
Source: Wf:00:00:00:00:00 | Message ID: 23 | Time SentFromSrc: 23.708383 |End 
Source: Wf:00:00:00:00:00 | Message ID: 24 | Time SentFromSrc: 23.708383 |End 
Source: Wf:00:00:00:00:00 | Message ID: 24 | Time SentFromSrc: 24.258392 |End 
Source: Wf:00:00:00:00:00 | Message ID: 25 | Time SentFromSrc: 24.258392 |End 
Source: Wf:00:00:00:00:00 | Message ID: 24 | Time SentFromSrc: 24.808402 |End 
Source: Wf:00:00:00:00:00 | Message ID: 25 | Time SentFromSrc: 24.808402 |End 
Source: Wf:00:00:00:00:00 | Message ID: 26 | Time SentFromSrc: 29.870175 |End 
Source: Wf:00:00:00:00:00 | Message ID: 27 | Time SentFromSrc: 29.870175 |End 
Source: Wf:00:00:00:00:00 | Message ID: 28 | Time SentFromSrc: 29.870175 |End 
Source: Wf:00:00:00:00:00 | Message ID: 29 | Time SentFromSrc: 29.870175 |End 
Source: Wf:00:00:00:00:00 | Message ID: 30 | Time SentFromSrc: 29.870175 |End 
Source: Wf:00:00:00:00:00 | Message ID: 26 | Time SentFromSrc: 30.869643 |End 
Source: Wf:00:00:00:00:00 | Message ID: 27 | Time SentFromSrc: 30.869643 |End 
Source: Wf:00:00:00:00:00 | Message ID: 28 | Time SentFromSrc: 30.869643 |End 
Source: Wf:00:00:00:00:00 | Message ID: 30 | Time SentFromSrc: 30.869643 |End 
Source: Wf:00:00:00:00:00 | Message ID: 31 | Time SentFromSrc: 30.869643 |End 
Source: Wf:00:00:00:00:00 | Message ID: 26 | Time SentFromSrc: 31.472034 |End 
Source: Wf:00:00:00:00:00 | Message ID: 28 | Time SentFromSrc: 31.472034 |End 
Source: Wf:00:00:00:00:00 | Message ID: 32 | Time SentFromSrc: 31.472034 |End 
Source: Wf:00:00:00:00:00 | Message ID: 33 | Time SentFromSrc: 32.519643 |End 
Source: Wf:00:00:00:00:00 | Message ID: 34 | Time SentFromSrc: 33.619643 |End 
Source: Wf:00:00:00:00:00 | Message ID: 35 | Time SentFromSrc: 34.169643 |End 
Source: Wf:00:00:00:00:00 | Message ID: 36 | Time SentFromSrc: 35.269643 |End 
Source: Wf:00:00:00:00:00 | Message ID: 37 | Time SentFromSrc: 36.369643 |End 
Source: Wf:00:00:00:00:00 | Message ID: 38 | Time SentFromSrc: 37.469643 |End 
Source: Wf:00:00:00:00:00 | Message ID: 39 | Time SentFromSrc: 38.569643 |End 
Source: Wf:00:00:00:00:00 | Message ID: 93 | Time SentFromSrc: 92.119643 |End 
Source: Wf:00:00:00:00:00 | Message ID: 93 | Time SentFromSrc: 92.669643 |End 
Source: Wf:00:00:00:00:00 | Message ID: 93 | Time SentFromSrc: 93.219643 |End 
Source: Wf:00:00:00:00:00 | Message ID: 94 | Time SentFromSrc: 93.219643 |End 
Source: Wf:00:00:00:00:00 | Message ID: 93 | Time SentFromSrc: 93.769643 |End 
Source: Wf:00:00:00:00:00 | Message ID: 94 | Time SentFromSrc: 93.769643 |End 
Source: Wf:00:00:00:00:00 | Message ID: 93 | Time SentFromSrc: 94.869643 |End 
Source: Wf:00:00:00:00:00 | Message ID: 94 | Time SentFromSrc: 94.869643 |End 
Source: Wf:00:00:00:00:00 | Message ID: 95 | Time SentFromSrc: 94.869643 |End 
Source: Wf:00:00:00:00:00 | Message ID: 96 | Time SentFromSrc: 95.419643 |End 
Source: Wf:00:00:00:00:00 | Message ID: 93 | Time SentFromSrc: 95.419643 |End 
Source: Wf:00:00:00:00:00 | Message ID: 94 | Time SentFromSrc: 95.419643 |End 
Source: Wf:00:00:00:00:00 | Message ID: 95 | Time SentFromSrc: 95.419643 |End 
Source: Wf:00:00:00:00:00 | Message ID: 96 | Time SentFromSrc: 95.969643 |End 
Source: Wf:00:00:00:00:00 | Message ID: 93 | Time SentFromSrc: 95.969643 |End 
Source: Wf:00:00:00:00:00 | Message ID: 94 | Time SentFromSrc: 95.969643 |End 
Source: Wf:00:00:00:00:00 | Message ID: 95 | Time SentFromSrc: 95.969643 |End 
Source: Wf:00:00:00:00:00 | Message ID: 95 | Time SentFromSrc: 97.569643 |End 
Source: Wf:00:00:00:00:00 | Message ID: 97 | Time SentFromSrc: 97.569643 |End 
Source: Wf:00:00:00:00:00 | Message ID: 98 | Time SentFromSrc: 97.569643 |End 
Source: Wf:00:00:00:00:00 | Message ID: 99 | Time SentFromSrc: 98.119643 |End 
Source: Wf:00:00:00:00:00 | Message ID: 100 | Time SentFromSrc: 99.219643 |End 
