RESULTS FILE 
Author: João Patrício (castanheirapatricio@ua.pt)
Started simulation at Mon Oct 28 00:29:07 2019
elapsed time: 2.9e-08s
Source: /app/node1/item-22003 | Message ID: 3 | Time sentFromSrcR: 6.653728 | Time receivedFromSrcR: 6.667713 |End 
Source: /app/node1/item-22006 | Message ID: 6 | Time sentFromSrcR: 6.653728 | Time receivedFromSrcR: 6.681553 |End 
Source: /app/node1/item-22007 | Message ID: 7 | Time sentFromSrcR: 6.653728 | Time receivedFromSrcR: 6.695393 |End 
Source: /app/node4/item-22001 | Message ID: 1 | Time sentFromSrcR: 6.819842 | Time receivedFromSrcR: 6.833969 |End 
Source: /app/node4/item-22002 | Message ID: 2 | Time sentFromSrcR: 6.819842 | Time receivedFromSrcR: 6.847809 |End 
Source: /app/node4/item-22003 | Message ID: 3 | Time sentFromSrcR: 6.819842 | Time receivedFromSrcR: 6.861649 |End 
Source: /app/node4/item-22004 | Message ID: 4 | Time sentFromSrcR: 6.819842 | Time receivedFromSrcR: 6.875489 |End 
Source: /app/node4/item-22005 | Message ID: 5 | Time sentFromSrcR: 6.819842 | Time receivedFromSrcR: 6.889329 |End 
Source: /app/node4/item-22006 | Message ID: 6 | Time sentFromSrcR: 6.819842 | Time receivedFromSrcR: 6.903169 |End 
Source: /app/node4/item-22007 | Message ID: 7 | Time sentFromSrcR: 6.819842 | Time receivedFromSrcR: 6.917009 |End 
Source: /app/node1/item-22008 | Message ID: 8 | Time sentFromSrcR: 7.203728 | Time receivedFromSrcR: 7.217713 |End 
Source: /app/node2/item-22008 | Message ID: 8 | Time sentFromSrcR: 7.199066 | Time receivedFromSrcR: 7.241677 |End 
Source: /app/node4/item-22008 | Message ID: 8 | Time sentFromSrcR: 7.369842 | Time receivedFromSrcR: 7.425489 |End 
Source: /app/node3/item-22001 | Message ID: 1 | Time sentFromSrcR: 7.819643 | Time receivedFromSrcR: 7.843584 |End 
Source: /app/node3/item-22002 | Message ID: 2 | Time sentFromSrcR: 7.819643 | Time receivedFromSrcR: 7.857424 |End 
Source: /app/node3/item-22003 | Message ID: 3 | Time sentFromSrcR: 7.819643 | Time receivedFromSrcR: 7.871264 |End 
Source: /app/node3/item-22004 | Message ID: 4 | Time sentFromSrcR: 7.819643 | Time receivedFromSrcR: 7.885104 |End 
Source: /app/node3/item-22005 | Message ID: 5 | Time sentFromSrcR: 7.819643 | Time receivedFromSrcR: 7.898944 |End 
Source: /app/node3/item-22006 | Message ID: 6 | Time sentFromSrcR: 7.819643 | Time receivedFromSrcR: 7.912784 |End 
Source: /app/node3/item-22007 | Message ID: 7 | Time sentFromSrcR: 7.819643 | Time receivedFromSrcR: 7.926624 |End 
Source: /app/node3/item-22008 | Message ID: 8 | Time sentFromSrcR: 7.819643 | Time receivedFromSrcR: 7.940464 |End 
Source: /app/node4/item-22003 | Message ID: 3 | Time sentFromSrcR: 7.920080 | Time receivedFromSrcR: 7.948047 |End 
Source: /app/node4/item-22007 | Message ID: 7 | Time sentFromSrcR: 7.920080 | Time receivedFromSrcR: 7.961887 |End 
Source: /app/node1/item-22009 | Message ID: 9 | Time sentFromSrcR: 8.303728 | Time receivedFromSrcR: 8.317713 |End 
Source: /app/node2/item-22009 | Message ID: 9 | Time sentFromSrcR: 8.299066 | Time receivedFromSrcR: 8.341677 |End 
Source: /app/node3/item-22008 | Message ID: 8 | Time sentFromSrcR: 8.369643 | Time receivedFromSrcR: 8.393584 |End 
Source: /app/node3/item-22009 | Message ID: 9 | Time sentFromSrcR: 8.369643 | Time receivedFromSrcR: 8.407424 |End 
Source: /app/node1/item-22010 | Message ID: 10 | Time sentFromSrcR: 9.388928 | Time receivedFromSrcR: 9.402913 |End 
Source: /app/node2/item-22010 | Message ID: 10 | Time sentFromSrcR: 9.384266 | Time receivedFromSrcR: 9.441677 |End 
Source: /app/node3/item-22010 | Message ID: 10 | Time sentFromSrcR: 10.019643 | Time receivedFromSrcR: 10.043584 |End 
Source: /app/node2/item-22011 | Message ID: 11 | Time sentFromSrcR: 10.484266 | Time receivedFromSrcR: 10.541677 |End 
Source: /app/node3/item-22011 | Message ID: 11 | Time sentFromSrcR: 10.569643 | Time receivedFromSrcR: 10.593584 |End 
Source: /app/node1/item-22011 | Message ID: 11 | Time sentFromSrcR: 10.619643 | Time receivedFromSrcR: 10.633627 |End 
Source: /app/node1/item-22012 | Message ID: 12 | Time sentFromSrcR: 11.169643 | Time receivedFromSrcR: 11.183627 |End 
Source: /app/node2/item-22012 | Message ID: 12 | Time sentFromSrcR: 11.584266 | Time receivedFromSrcR: 11.641677 |End 
Source: /app/node3/item-22012 | Message ID: 12 | Time sentFromSrcR: 11.669643 | Time receivedFromSrcR: 11.693584 |End 
Source: /app/node2/item-22013 | Message ID: 13 | Time sentFromSrcR: 12.134266 | Time receivedFromSrcR: 12.191677 |End 
Source: /app/node3/item-22013 | Message ID: 13 | Time sentFromSrcR: 12.219643 | Time receivedFromSrcR: 12.243584 |End 
Source: /app/node3/item-22013 | Message ID: 13 | Time sentFromSrcR: 12.769643 | Time receivedFromSrcR: 12.783627 |End 
Source: /app/node1/item-22013 | Message ID: 13 | Time sentFromSrcR: 12.819643 | Time receivedFromSrcR: 12.843584 |End 
Source: /app/node2/item-22014 | Message ID: 14 | Time sentFromSrcR: 13.234266 | Time receivedFromSrcR: 13.291677 |End 
Source: /app/node3/item-22014 | Message ID: 14 | Time sentFromSrcR: 13.869643 | Time receivedFromSrcR: 13.883627 |End 
Source: /app/node1/item-22014 | Message ID: 14 | Time sentFromSrcR: 13.919643 | Time receivedFromSrcR: 13.933627 |End 
Source: /app/node4/item-22001 | Message ID: 1 | Time sentFromSrcR: 14.069842 | Time receivedFromSrcR: 14.083969 |End 
Source: /app/node4/item-22003 | Message ID: 3 | Time sentFromSrcR: 14.069842 | Time receivedFromSrcR: 14.097809 |End 
Source: /app/node4/item-22009 | Message ID: 9 | Time sentFromSrcR: 14.069842 | Time receivedFromSrcR: 14.125489 |End 
Source: /app/node4/item-22011 | Message ID: 11 | Time sentFromSrcR: 14.069842 | Time receivedFromSrcR: 14.153169 |End 
Source: /app/node4/item-22012 | Message ID: 12 | Time sentFromSrcR: 14.069842 | Time receivedFromSrcR: 14.167009 |End 
Source: /app/node4/item-22013 | Message ID: 13 | Time sentFromSrcR: 14.069842 | Time receivedFromSrcR: 14.180849 |End 
Source: /app/node4/item-22014 | Message ID: 14 | Time sentFromSrcR: 14.069842 | Time receivedFromSrcR: 14.194689 |End 
Source: /app/node2/item-22015 | Message ID: 15 | Time sentFromSrcR: 14.334266 | Time receivedFromSrcR: 14.391677 |End 
Source: /app/node1/item-22015 | Message ID: 15 | Time sentFromSrcR: 14.469643 | Time receivedFromSrcR: 14.483627 |End 
Source: /app/node3/item-22015 | Message ID: 15 | Time sentFromSrcR: 14.969643 | Time receivedFromSrcR: 14.983731 |End 
Source: /app/node2/item-22016 | Message ID: 16 | Time sentFromSrcR: 15.434266 | Time receivedFromSrcR: 15.491677 |End 
Source: /app/node3/item-22016 | Message ID: 16 | Time sentFromSrcR: 15.519643 | Time receivedFromSrcR: 15.533627 |End 
Source: /app/node1/item-22016 | Message ID: 16 | Time sentFromSrcR: 15.569643 | Time receivedFromSrcR: 15.583627 |End 
Source: /app/node4/item-22007 | Message ID: 7 | Time sentFromSrcR: 15.669842 | Time receivedFromSrcR: 15.683969 |End 
Source: /app/node4/item-22010 | Message ID: 10 | Time sentFromSrcR: 15.669842 | Time receivedFromSrcR: 15.697809 |End 
Source: /app/node4/item-22015 | Message ID: 15 | Time sentFromSrcR: 15.669842 | Time receivedFromSrcR: 15.711649 |End 
Source: /app/node4/item-22016 | Message ID: 16 | Time sentFromSrcR: 15.669842 | Time receivedFromSrcR: 15.725489 |End 
Source: /app/node1/item-22017 | Message ID: 17 | Time sentFromSrcR: 16.119643 | Time receivedFromSrcR: 16.133627 |End 
Source: /app/node2/item-22017 | Message ID: 17 | Time sentFromSrcR: 16.534266 | Time receivedFromSrcR: 16.591677 |End 
Source: /app/node3/item-22017 | Message ID: 17 | Time sentFromSrcR: 16.619643 | Time receivedFromSrcR: 16.633627 |End 
Source: /app/node1/item-22018 | Message ID: 18 | Time sentFromSrcR: 17.219643 | Time receivedFromSrcR: 17.233627 |End 
Source: /app/node4/item-22018 | Message ID: 18 | Time sentFromSrcR: 17.269842 | Time receivedFromSrcR: 17.326047 |End 
