RESULTS FILE 
Author: João Patrício (castanheirapatricio@ua.pt)
Started simulation at Mon Oct 28 00:29:07 2019
elapsed time: 3.8e-08s
Source: Wf:00:00:00:00:02 | Message ID: 1 | Time SentFromSrc: 6.113866 |End 
Source: Wf:00:00:00:00:02 | Message ID: 2 | Time SentFromSrc: 6.113866 |End 
Source: Wf:00:00:00:00:02 | Message ID: 3 | Time SentFromSrc: 6.113866 |End 
Source: Wf:00:00:00:00:02 | Message ID: 4 | Time SentFromSrc: 6.113866 |End 
Source: Wf:00:00:00:00:02 | Message ID: 5 | Time SentFromSrc: 6.113866 |End 
Source: Wf:00:00:00:00:02 | Message ID: 6 | Time SentFromSrc: 6.113866 |End 
Source: Wf:00:00:00:00:02 | Message ID: 7 | Time SentFromSrc: 6.113866 |End 
Source: Wf:00:00:00:00:02 | Message ID: 8 | Time SentFromSrc: 7.199066 |End 
Source: Wf:00:00:00:00:02 | Message ID: 9 | Time SentFromSrc: 8.299066 |End 
Source: Wf:00:00:00:00:02 | Message ID: 10 | Time SentFromSrc: 9.384266 |End 
Source: Wf:00:00:00:00:02 | Message ID: 11 | Time SentFromSrc: 10.484266 |End 
Source: Wf:00:00:00:00:02 | Message ID: 12 | Time SentFromSrc: 11.584266 |End 
Source: Wf:00:00:00:00:02 | Message ID: 13 | Time SentFromSrc: 12.134266 |End 
Source: Wf:00:00:00:00:02 | Message ID: 14 | Time SentFromSrc: 13.234266 |End 
Source: Wf:00:00:00:00:02 | Message ID: 15 | Time SentFromSrc: 14.334266 |End 
Source: Wf:00:00:00:00:02 | Message ID: 16 | Time SentFromSrc: 15.434266 |End 
Source: Wf:00:00:00:00:02 | Message ID: 17 | Time SentFromSrc: 16.534266 |End 
Source: Wf:00:00:00:00:02 | Message ID: 18 | Time SentFromSrc: 17.634266 |End 
Source: Wf:00:00:00:00:02 | Message ID: 19 | Time SentFromSrc: 18.184266 |End 
Source: Wf:00:00:00:00:02 | Message ID: 20 | Time SentFromSrc: 19.284266 |End 
Source: Wf:00:00:00:00:02 | Message ID: 21 | Time SentFromSrc: 20.384266 |End 
Source: Wf:00:00:00:00:02 | Message ID: 22 | Time SentFromSrc: 21.484266 |End 
Source: Wf:00:00:00:00:02 | Message ID: 23 | Time SentFromSrc: 22.569549 |End 
Source: Wf:00:00:00:00:02 | Message ID: 24 | Time SentFromSrc: 23.119549 |End 
Source: Wf:00:00:00:00:02 | Message ID: 25 | Time SentFromSrc: 24.219549 |End 
Source: Wf:00:00:00:00:02 | Message ID: 26 | Time SentFromSrc: 25.319549 |End 
Source: Wf:00:00:00:00:02 | Message ID: 27 | Time SentFromSrc: 26.419549 |End 
Source: Wf:00:00:00:00:02 | Message ID: 28 | Time SentFromSrc: 27.519549 |End 
Source: Wf:00:00:00:00:02 | Message ID: 29 | Time SentFromSrc: 28.619549 |End 
Source: Wf:00:00:00:00:02 | Message ID: 30 | Time SentFromSrc: 29.169549 |End 
Source: Wf:00:00:00:00:02 | Message ID: 31 | Time SentFromSrc: 30.269549 |End 
Source: Wf:00:00:00:00:02 | Message ID: 32 | Time SentFromSrc: 31.384266 |End 
Source: Wf:00:00:00:00:02 | Message ID: 33 | Time SentFromSrc: 32.469549 |End 
Source: Wf:00:00:00:00:02 | Message ID: 34 | Time SentFromSrc: 33.569549 |End 
Source: Wf:00:00:00:00:02 | Message ID: 35 | Time SentFromSrc: 34.119549 |End 
Source: Wf:00:00:00:00:02 | Message ID: 36 | Time SentFromSrc: 35.219549 |End 
Source: Wf:00:00:00:00:02 | Message ID: 37 | Time SentFromSrc: 36.319549 |End 
Source: Wf:00:00:00:00:02 | Message ID: 38 | Time SentFromSrc: 37.434349 |End 
Source: Wf:00:00:00:00:02 | Message ID: 39 | Time SentFromSrc: 38.534349 |End 
Source: Wf:00:00:00:00:02 | Message ID: 40 | Time SentFromSrc: 39.634349 |End 
Source: Wf:00:00:00:00:02 | Message ID: 41 | Time SentFromSrc: 40.184349 |End 
Source: Wf:00:00:00:00:02 | Message ID: 42 | Time SentFromSrc: 41.284349 |End 
Source: Wf:00:00:00:00:02 | Message ID: 43 | Time SentFromSrc: 42.384349 |End 
Source: Wf:00:00:00:00:02 | Message ID: 44 | Time SentFromSrc: 43.484349 |End 
Source: Wf:00:00:00:00:02 | Message ID: 45 | Time SentFromSrc: 44.584349 |End 
Source: Wf:00:00:00:00:02 | Message ID: 46 | Time SentFromSrc: 45.134349 |End 
Source: Wf:00:00:00:00:02 | Message ID: 47 | Time SentFromSrc: 46.234349 |End 
Source: Wf:00:00:00:00:02 | Message ID: 48 | Time SentFromSrc: 47.334349 |End 
Source: Wf:00:00:00:00:02 | Message ID: 49 | Time SentFromSrc: 48.434349 |End 
Source: Wf:00:00:00:00:02 | Message ID: 50 | Time SentFromSrc: 49.534349 |End 
Source: Wf:00:00:00:00:02 | Message ID: 51 | Time SentFromSrc: 50.634349 |End 
Source: Wf:00:00:00:00:02 | Message ID: 52 | Time SentFromSrc: 51.184349 |End 
Source: Wf:00:00:00:00:02 | Message ID: 53 | Time SentFromSrc: 52.284349 |End 
Source: Wf:00:00:00:00:02 | Message ID: 54 | Time SentFromSrc: 53.384349 |End 
Source: Wf:00:00:00:00:02 | Message ID: 55 | Time SentFromSrc: 54.484349 |End 
Source: Wf:00:00:00:00:02 | Message ID: 56 | Time SentFromSrc: 55.584349 |End 
Source: Wf:00:00:00:00:02 | Message ID: 57 | Time SentFromSrc: 56.134349 |End 
Source: Wf:00:00:00:00:02 | Message ID: 58 | Time SentFromSrc: 57.234349 |End 
Source: Wf:00:00:00:00:02 | Message ID: 59 | Time SentFromSrc: 58.334349 |End 
Source: Wf:00:00:00:00:02 | Message ID: 60 | Time SentFromSrc: 59.434349 |End 
Source: Wf:00:00:00:00:02 | Message ID: 61 | Time SentFromSrc: 60.534349 |End 
Source: Wf:00:00:00:00:02 | Message ID: 62 | Time SentFromSrc: 61.634349 |End 
Source: Wf:00:00:00:00:02 | Message ID: 63 | Time SentFromSrc: 62.184349 |End 
Source: Wf:00:00:00:00:02 | Message ID: 64 | Time SentFromSrc: 63.284349 |End 
Source: Wf:00:00:00:00:02 | Message ID: 65 | Time SentFromSrc: 64.384349 |End 
Source: Wf:00:00:00:00:02 | Message ID: 66 | Time SentFromSrc: 65.484349 |End 
Source: Wf:00:00:00:00:02 | Message ID: 67 | Time SentFromSrc: 66.584349 |End 
Source: Wf:00:00:00:00:02 | Message ID: 68 | Time SentFromSrc: 67.134349 |End 
Source: Wf:00:00:00:00:02 | Message ID: 69 | Time SentFromSrc: 68.234349 |End 
Source: Wf:00:00:00:00:02 | Message ID: 70 | Time SentFromSrc: 69.334349 |End 
Source: Wf:00:00:00:00:02 | Message ID: 71 | Time SentFromSrc: 70.434349 |End 
