RESULTS FILE 
Author: João Patrício (castanheirapatricio@ua.pt)
Started simulation at Tue Oct 22 22:45:43 2019
elapsed time: 6.5e-08s
Source: Wf:00:00:00:00:04 | Message ID: 1 | Time SentFromSrc: 6.668506 |End 
Source: Wf:00:00:00:00:04 | Message ID: 2 | Time SentFromSrc: 6.668506 |End 
Source: Wf:00:00:00:00:04 | Message ID: 3 | Time SentFromSrc: 6.668506 |End 
Source: Wf:00:00:00:00:04 | Message ID: 4 | Time SentFromSrc: 6.668506 |End 
Source: Wf:00:00:00:00:04 | Message ID: 5 | Time SentFromSrc: 6.668506 |End 
Source: Wf:00:00:00:00:04 | Message ID: 6 | Time SentFromSrc: 6.668506 |End 
Source: Wf:00:00:00:00:04 | Message ID: 7 | Time SentFromSrc: 6.668506 |End 
Source: Wf:00:00:00:00:04 | Message ID: 8 | Time SentFromSrc: 7.223146 |End 
Source: Wf:00:00:00:00:04 | Message ID: 9 | Time SentFromSrc: 8.327786 |End 
Source: Wf:00:00:00:00:04 | Message ID: 10 | Time SentFromSrc: 9.427786 |End 
Source: Wf:00:00:00:00:04 | Message ID: 11 | Time SentFromSrc: 10.527786 |End 
Source: Wf:00:00:00:00:04 | Message ID: 12 | Time SentFromSrc: 11.627786 |End 
Source: Wf:00:00:00:00:04 | Message ID: 13 | Time SentFromSrc: 12.177786 |End 
Source: Wf:00:00:00:00:04 | Message ID: 14 | Time SentFromSrc: 13.277786 |End 
Source: Wf:00:00:00:00:04 | Message ID: 15 | Time SentFromSrc: 14.377786 |End 
Source: Wf:00:00:00:00:04 | Message ID: 16 | Time SentFromSrc: 15.477786 |End 
Source: Wf:00:00:00:00:04 | Message ID: 17 | Time SentFromSrc: 16.577786 |End 
Source: Wf:00:00:00:00:04 | Message ID: 18 | Time SentFromSrc: 17.127786 |End 
Source: Wf:00:00:00:00:04 | Message ID: 19 | Time SentFromSrc: 18.227786 |End 
Source: Wf:00:00:00:00:04 | Message ID: 20 | Time SentFromSrc: 19.327786 |End 
Source: Wf:00:00:00:00:04 | Message ID: 21 | Time SentFromSrc: 20.418504 |End 
Source: Wf:00:00:00:00:04 | Message ID: 22 | Time SentFromSrc: 21.518501 |End 
Source: Wf:00:00:00:00:04 | Message ID: 23 | Time SentFromSrc: 22.618500 |End 
Source: Wf:00:00:00:00:04 | Message ID: 24 | Time SentFromSrc: 23.153700 |End 
Source: Wf:00:00:00:00:04 | Message ID: 25 | Time SentFromSrc: 24.253700 |End 
Source: Wf:00:00:00:00:04 | Message ID: 26 | Time SentFromSrc: 25.353700 |End 
Source: Wf:00:00:00:00:04 | Message ID: 27 | Time SentFromSrc: 26.438902 |End 
Source: Wf:00:00:00:00:04 | Message ID: 28 | Time SentFromSrc: 27.219643 |End 
Source: Wf:00:00:00:00:04 | Message ID: 29 | Time SentFromSrc: 28.319643 |End 
Source: Wf:00:00:00:00:04 | Message ID: 30 | Time SentFromSrc: 29.419643 |End 
Source: Wf:00:00:00:00:04 | Message ID: 31 | Time SentFromSrc: 30.519643 |End 
Source: Wf:00:00:00:00:04 | Message ID: 31 | Time SentFromSrc: 31.069643 |End 
Source: Wf:00:00:00:00:04 | Message ID: 32 | Time SentFromSrc: 31.619643 |End 
Source: Wf:00:00:00:00:04 | Message ID: 33 | Time SentFromSrc: 32.169643 |End 
Source: Wf:00:00:00:00:04 | Message ID: 33 | Time SentFromSrc: 32.719643 |End 
Source: Wf:00:00:00:00:04 | Message ID: 34 | Time SentFromSrc: 34.869643 |End 
Source: Wf:00:00:00:00:04 | Message ID: 33 | Time SentFromSrc: 34.869643 |End 
Source: Wf:00:00:00:00:04 | Message ID: 35 | Time SentFromSrc: 34.869643 |End 
Source: Wf:00:00:00:00:04 | Message ID: 36 | Time SentFromSrc: 35.473691 |End 
Source: Wf:00:00:00:00:04 | Message ID: 34 | Time SentFromSrc: 35.473691 |End 
Source: Wf:00:00:00:00:04 | Message ID: 33 | Time SentFromSrc: 35.473691 |End 
Source: Wf:00:00:00:00:04 | Message ID: 35 | Time SentFromSrc: 35.473691 |End 
Source: Wf:00:00:00:00:04 | Message ID: 36 | Time SentFromSrc: 36.092891 |End 
Source: Wf:00:00:00:00:04 | Message ID: 34 | Time SentFromSrc: 36.092891 |End 
Source: Wf:00:00:00:00:04 | Message ID: 33 | Time SentFromSrc: 36.092891 |End 
Source: Wf:00:00:00:00:04 | Message ID: 35 | Time SentFromSrc: 36.092891 |End 
Source: Wf:00:00:00:00:04 | Message ID: 36 | Time SentFromSrc: 36.655771 |End 
Source: Wf:00:00:00:00:04 | Message ID: 33 | Time SentFromSrc: 36.655771 |End 
Source: Wf:00:00:00:00:04 | Message ID: 37 | Time SentFromSrc: 36.655771 |End 
Source: Wf:00:00:00:00:04 | Message ID: 34 | Time SentFromSrc: 36.655771 |End 
Source: Wf:00:00:00:00:04 | Message ID: 35 | Time SentFromSrc: 36.655771 |End 
Source: Wf:00:00:00:00:04 | Message ID: 43 | Time SentFromSrc: 43.419842 |End 
Source: Wf:00:00:00:00:04 | Message ID: 44 | Time SentFromSrc: 43.419842 |End 
Source: Wf:00:00:00:00:04 | Message ID: 43 | Time SentFromSrc: 43.969842 |End 
Source: Wf:00:00:00:00:04 | Message ID: 44 | Time SentFromSrc: 43.969842 |End 
Source: Wf:00:00:00:00:04 | Message ID: 44 | Time SentFromSrc: 44.522259 |End 
Source: Wf:00:00:00:00:04 | Message ID: 45 | Time SentFromSrc: 44.522259 |End 
Source: Wf:00:00:00:00:04 | Message ID: 44 | Time SentFromSrc: 48.278970 |End 
Source: Wf:00:00:00:00:04 | Message ID: 45 | Time SentFromSrc: 48.278970 |End 
Source: Wf:00:00:00:00:04 | Message ID: 43 | Time SentFromSrc: 48.278970 |End 
Source: Wf:00:00:00:00:04 | Message ID: 46 | Time SentFromSrc: 48.278970 |End 
Source: Wf:00:00:00:00:04 | Message ID: 47 | Time SentFromSrc: 48.278970 |End 
Source: Wf:00:00:00:00:04 | Message ID: 48 | Time SentFromSrc: 48.278970 |End 
Source: Wf:00:00:00:00:04 | Message ID: 49 | Time SentFromSrc: 48.278970 |End 
Source: Wf:00:00:00:00:04 | Message ID: 44 | Time SentFromSrc: 51.469842 |End 
Source: Wf:00:00:00:00:04 | Message ID: 45 | Time SentFromSrc: 51.469842 |End 
Source: Wf:00:00:00:00:04 | Message ID: 48 | Time SentFromSrc: 51.469842 |End 
Source: Wf:00:00:00:00:04 | Message ID: 49 | Time SentFromSrc: 51.469842 |End 
Source: Wf:00:00:00:00:04 | Message ID: 50 | Time SentFromSrc: 51.469842 |End 
Source: Wf:00:00:00:00:04 | Message ID: 51 | Time SentFromSrc: 51.469842 |End 
Source: Wf:00:00:00:00:04 | Message ID: 52 | Time SentFromSrc: 51.469842 |End 
Source: Wf:00:00:00:00:04 | Message ID: 50 | Time SentFromSrc: 53.219643 |End 
Source: Wf:00:00:00:00:04 | Message ID: 53 | Time SentFromSrc: 53.219643 |End 
Source: Wf:00:00:00:00:04 | Message ID: 54 | Time SentFromSrc: 53.219643 |End 
Source: Wf:00:00:00:00:04 | Message ID: 54 | Time SentFromSrc: 53.769643 |End 
Source: Wf:00:00:00:00:04 | Message ID: 55 | Time SentFromSrc: 54.319643 |End 
Source: Wf:00:00:00:00:04 | Message ID: 56 | Time SentFromSrc: 55.419643 |End 
Source: Wf:00:00:00:00:04 | Message ID: 56 | Time SentFromSrc: 57.019643 |End 
Source: Wf:00:00:00:00:04 | Message ID: 57 | Time SentFromSrc: 57.019643 |End 
Source: Wf:00:00:00:00:04 | Message ID: 58 | Time SentFromSrc: 57.569643 |End 
Source: Wf:00:00:00:00:04 | Message ID: 59 | Time SentFromSrc: 58.119643 |End 
Source: Wf:00:00:00:00:04 | Message ID: 60 | Time SentFromSrc: 59.219643 |End 
Source: Wf:00:00:00:00:04 | Message ID: 61 | Time SentFromSrc: 60.319643 |End 
Source: Wf:00:00:00:00:04 | Message ID: 62 | Time SentFromSrc: 61.419643 |End 
Source: Wf:00:00:00:00:04 | Message ID: 62 | Time SentFromSrc: 61.974283 |End 
Source: Wf:00:00:00:00:04 | Message ID: 63 | Time SentFromSrc: 63.419842 |End 
Source: Wf:00:00:00:00:04 | Message ID: 64 | Time SentFromSrc: 63.419842 |End 
Source: Wf:00:00:00:00:04 | Message ID: 63 | Time SentFromSrc: 63.969842 |End 
Source: Wf:00:00:00:00:04 | Message ID: 64 | Time SentFromSrc: 63.969842 |End 
Source: Wf:00:00:00:00:04 | Message ID: 63 | Time SentFromSrc: 65.519842 |End 
Source: Wf:00:00:00:00:04 | Message ID: 65 | Time SentFromSrc: 65.519842 |End 
Source: Wf:00:00:00:00:04 | Message ID: 66 | Time SentFromSrc: 65.519842 |End 
Source: Wf:00:00:00:00:04 | Message ID: 63 | Time SentFromSrc: 66.069842 |End 
Source: Wf:00:00:00:00:04 | Message ID: 65 | Time SentFromSrc: 66.069842 |End 
Source: Wf:00:00:00:00:04 | Message ID: 67 | Time SentFromSrc: 66.619842 |End 
Source: Wf:00:00:00:00:04 | Message ID: 68 | Time SentFromSrc: 67.169643 |End 
Source: Wf:00:00:00:00:04 | Message ID: 69 | Time SentFromSrc: 68.269643 |End 
Source: Wf:00:00:00:00:04 | Message ID: 70 | Time SentFromSrc: 69.369643 |End 
Source: Wf:00:00:00:00:04 | Message ID: 71 | Time SentFromSrc: 70.469643 |End 
Source: Wf:00:00:00:00:04 | Message ID: 72 | Time SentFromSrc: 71.569643 |End 
Source: Wf:00:00:00:00:04 | Message ID: 73 | Time SentFromSrc: 72.269842 |End 
Source: Wf:00:00:00:00:04 | Message ID: 73 | Time SentFromSrc: 74.419842 |End 
Source: Wf:00:00:00:00:04 | Message ID: 74 | Time SentFromSrc: 74.419842 |End 
Source: Wf:00:00:00:00:04 | Message ID: 75 | Time SentFromSrc: 74.419842 |End 
Source: Wf:00:00:00:00:04 | Message ID: 75 | Time SentFromSrc: 74.969842 |End 
Source: Wf:00:00:00:00:04 | Message ID: 76 | Time SentFromSrc: 77.319643 |End 
Source: Wf:00:00:00:00:04 | Message ID: 77 | Time SentFromSrc: 77.319643 |End 
Source: Wf:00:00:00:00:04 | Message ID: 78 | Time SentFromSrc: 77.319643 |End 
Source: Wf:00:00:00:00:04 | Message ID: 78 | Time SentFromSrc: 77.869643 |End 
Source: Wf:00:00:00:00:04 | Message ID: 79 | Time SentFromSrc: 78.419643 |End 
Source: Wf:00:00:00:00:04 | Message ID: 80 | Time SentFromSrc: 79.524283 |End 
Source: Wf:00:00:00:00:04 | Message ID: 80 | Time SentFromSrc: 80.069643 |End 
Source: Wf:00:00:00:00:04 | Message ID: 81 | Time SentFromSrc: 80.619643 |End 
Source: Wf:00:00:00:00:04 | Message ID: 82 | Time SentFromSrc: 81.169643 |End 
Source: Wf:00:00:00:00:04 | Message ID: 83 | Time SentFromSrc: 83.319643 |End 
Source: Wf:00:00:00:00:04 | Message ID: 84 | Time SentFromSrc: 83.319643 |End 
Source: Wf:00:00:00:00:04 | Message ID: 85 | Time SentFromSrc: 84.434443 |End 
Source: Wf:00:00:00:00:04 | Message ID: 86 | Time SentFromSrc: 87.119643 |End 
Source: Wf:00:00:00:00:04 | Message ID: 87 | Time SentFromSrc: 87.119643 |End 
Source: Wf:00:00:00:00:04 | Message ID: 88 | Time SentFromSrc: 87.119643 |End 
Source: Wf:00:00:00:00:04 | Message ID: 89 | Time SentFromSrc: 88.719643 |End 
Source: Wf:00:00:00:00:04 | Message ID: 90 | Time SentFromSrc: 89.269643 |End 
Source: Wf:00:00:00:00:04 | Message ID: 90 | Time SentFromSrc: 89.819643 |End 
Source: Wf:00:00:00:00:04 | Message ID: 91 | Time SentFromSrc: 90.919643 |End 
Source: Wf:00:00:00:00:04 | Message ID: 92 | Time SentFromSrc: 91.469643 |End 
Source: Wf:00:00:00:00:04 | Message ID: 93 | Time SentFromSrc: 92.324283 |End 
Source: Wf:00:00:00:00:04 | Message ID: 93 | Time SentFromSrc: 92.874283 |End 
Source: Wf:00:00:00:00:04 | Message ID: 94 | Time SentFromSrc: 93.424283 |End 
Source: Wf:00:00:00:00:04 | Message ID: 95 | Time SentFromSrc: 95.334443 |End 
Source: Wf:00:00:00:00:04 | Message ID: 96 | Time SentFromSrc: 95.334443 |End 
Source: Wf:00:00:00:00:04 | Message ID: 97 | Time SentFromSrc: 96.434443 |End 
Source: Wf:00:00:00:00:04 | Message ID: 98 | Time SentFromSrc: 97.519643 |End 
Source: Wf:00:00:00:00:04 | Message ID: 98 | Time SentFromSrc: 99.669643 |End 
Source: Wf:00:00:00:00:04 | Message ID: 99 | Time SentFromSrc: 99.669643 |End 
Source: Wf:00:00:00:00:04 | Message ID: 100 | Time SentFromSrc: 99.669643 |End 
Source: Wf:00:00:00:00:04 | Message ID: 98 | Time SentFromSrc: 100.241371 |End 
Source: Wf:00:00:00:00:04 | Message ID: 99 | Time SentFromSrc: 100.241371 |End 
Source: Wf:00:00:00:00:04 | Message ID: 100 | Time SentFromSrc: 100.241371 |End 
Source: Wf:00:00:00:00:04 | Message ID: 98 | Time SentFromSrc: 100.777531 |End 
Source: Wf:00:00:00:00:04 | Message ID: 99 | Time SentFromSrc: 100.777531 |End 
Source: Wf:00:00:00:00:04 | Message ID: 100 | Time SentFromSrc: 100.777531 |End 
Source: Wf:00:00:00:00:04 | Message ID: 98 | Time SentFromSrc: 101.332171 |End 
Source: Wf:00:00:00:00:04 | Message ID: 99 | Time SentFromSrc: 101.332171 |End 
Source: Wf:00:00:00:00:04 | Message ID: 100 | Time SentFromSrc: 101.332171 |End 
Source: Wf:00:00:00:00:04 | Message ID: 98 | Time SentFromSrc: 101.923691 |End 
Source: Wf:00:00:00:00:04 | Message ID: 99 | Time SentFromSrc: 101.923691 |End 
Source: Wf:00:00:00:00:04 | Message ID: 100 | Time SentFromSrc: 101.923691 |End 
Source: Wf:00:00:00:00:04 | Message ID: 100 | Time SentFromSrc: 102.419643 |End 
