RESULTS Received DataMsg 
Author: João Patrício (castanheirapatricio@ua.pt)
Started simulation at Tue Oct 22 22:45:43 2019
elapsed time: 4.7e-08s
Source: Wf:00:00:00:00:01 | From: Wf:00:00:00:00:01 | Message ID: /app/node1/item-22033 | Message ID: 33 | Time Received Here: 32.583627 | End 
Source: Wf:00:00:00:00:03 | From: Wf:00:00:00:00:01 | Message ID: /app/node3/item-22032 | Message ID: 32 | Time Received Here: 32.597467 | End 
Source: Wf:00:00:00:00:03 | From: Wf:00:00:00:00:01 | Message ID: /app/node3/item-22033 | Message ID: 33 | Time Received Here: 32.611307 | End 
Source: Wf:00:00:00:00:04 | From: Wf:00:00:00:00:01 | Message ID: /app/node4/item-22033 | Message ID: 33 | Time Received Here: 32.625147 | End 
Source: Wf:00:00:00:00:00 | From: Wf:00:00:00:00:01 | Message ID: /app/node0/item-22033 | Message ID: 33 | Time Received Here: 32.638987 | End 
Source: Wf:00:00:00:00:03 | From: Wf:00:00:00:00:01 | Message ID: /app/node3/item-22031 | Message ID: 31 | Time Received Here: 33.133627 | End 
Source: Wf:00:00:00:00:03 | From: Wf:00:00:00:00:01 | Message ID: /app/node3/item-22032 | Message ID: 32 | Time Received Here: 33.147467 | End 
Source: Wf:00:00:00:00:03 | From: Wf:00:00:00:00:01 | Message ID: /app/node3/item-22033 | Message ID: 33 | Time Received Here: 33.161307 | End 
Source: Wf:00:00:00:00:01 | From: Wf:00:00:00:00:01 | Message ID: /app/node1/item-22033 | Message ID: 33 | Time Received Here: 33.175147 | End 
Source: Wf:00:00:00:00:04 | From: Wf:00:00:00:00:01 | Message ID: /app/node4/item-22033 | Message ID: 33 | Time Received Here: 33.188987 | End 
Source: Wf:00:00:00:00:00 | From: Wf:00:00:00:00:01 | Message ID: /app/node0/item-22033 | Message ID: 33 | Time Received Here: 33.202827 | End 
Source: Wf:00:00:00:00:01 | From: Wf:00:00:00:00:01 | Message ID: /app/node1/item-22034 | Message ID: 34 | Time Received Here: 33.216667 | End 
Source: Wf:00:00:00:00:02 | From: Wf:00:00:00:00:02 | Message ID: /app/node2/item-22033 | Message ID: 33 | Time Received Here: 33.283951 | End 
Source: Wf:00:00:00:00:00 | From: Wf:00:00:00:00:01 | Message ID: /app/node0/item-22033 | Message ID: 33 | Time Received Here: 34.733627 | End 
Source: Wf:00:00:00:00:00 | From: Wf:00:00:00:00:01 | Message ID: /app/node0/item-22034 | Message ID: 34 | Time Received Here: 34.747467 | End 
Source: Wf:00:00:00:00:01 | From: Wf:00:00:00:00:01 | Message ID: /app/node1/item-22035 | Message ID: 35 | Time Received Here: 34.761307 | End 
Source: Wf:00:00:00:00:03 | From: Wf:00:00:00:00:01 | Message ID: /app/node3/item-22034 | Message ID: 34 | Time Received Here: 34.775147 | End 
Source: Wf:00:00:00:00:03 | From: Wf:00:00:00:00:01 | Message ID: /app/node3/item-22035 | Message ID: 35 | Time Received Here: 34.788987 | End 
Source: Wf:00:00:00:00:04 | From: Wf:00:00:00:00:01 | Message ID: /app/node4/item-22034 | Message ID: 34 | Time Received Here: 35.283627 | End 
Source: Wf:00:00:00:00:03 | From: Wf:00:00:00:00:01 | Message ID: /app/node3/item-22031 | Message ID: 31 | Time Received Here: 35.297467 | End 
Source: Wf:00:00:00:00:03 | From: Wf:00:00:00:00:01 | Message ID: /app/node3/item-22032 | Message ID: 32 | Time Received Here: 35.311307 | End 
Source: Wf:00:00:00:00:03 | From: Wf:00:00:00:00:01 | Message ID: /app/node3/item-22033 | Message ID: 33 | Time Received Here: 35.325147 | End 
Source: Wf:00:00:00:00:01 | From: Wf:00:00:00:00:01 | Message ID: /app/node1/item-22033 | Message ID: 33 | Time Received Here: 35.338987 | End 
Source: Wf:00:00:00:00:04 | From: Wf:00:00:00:00:01 | Message ID: /app/node4/item-22033 | Message ID: 33 | Time Received Here: 35.352827 | End 
Source: Wf:00:00:00:00:00 | From: Wf:00:00:00:00:01 | Message ID: /app/node0/item-22033 | Message ID: 33 | Time Received Here: 35.366667 | End 
