RESULTS FILE 
Author: João Patrício (castanheirapatricio@ua.pt)
Started simulation at Tue Oct 22 22:45:43 2019
elapsed time: 4.7e-08s
Source: /app/node0/item-22053 | Message ID: 53 | Time sentFromSrcR: 52.219643 | Time receivedFromSrcR: 52.233627 |End 
Source: /app/node1/item-22045 | Message ID: 45 | Time sentFromSrcR: 44.126771 | Time receivedFromSrcR: 53.233627 |End 
Source: /app/node0/item-22045 | Message ID: 45 | Time sentFromSrcR: 44.369842 | Time receivedFromSrcR: 53.247467 |End 
Source: /app/node4/item-22050 | Message ID: 50 | Time sentFromSrcR: 53.219643 | Time receivedFromSrcR: 53.261307 |End 
Source: /app/node4/item-22053 | Message ID: 53 | Time sentFromSrcR: 53.219643 | Time receivedFromSrcR: 53.275147 |End 
Source: /app/node4/item-22054 | Message ID: 54 | Time sentFromSrcR: 53.219643 | Time receivedFromSrcR: 53.288987 |End 
Source: /app/node4/item-22054 | Message ID: 54 | Time sentFromSrcR: 53.769643 | Time receivedFromSrcR: 53.783627 |End 
Source: /app/node0/item-22054 | Message ID: 54 | Time sentFromSrcR: 53.834443 | Time receivedFromSrcR: 53.848427 |End 
Source: /app/node4/item-22055 | Message ID: 55 | Time sentFromSrcR: 54.319643 | Time receivedFromSrcR: 54.333627 |End 
Source: /app/node0/item-22055 | Message ID: 55 | Time sentFromSrcR: 54.384443 | Time receivedFromSrcR: 54.398427 |End 
Source: /app/node0/item-22056 | Message ID: 56 | Time sentFromSrcR: 55.484443 | Time receivedFromSrcR: 55.498427 |End 
Source: /app/node4/item-22056 | Message ID: 56 | Time sentFromSrcR: 57.019643 | Time receivedFromSrcR: 57.033627 |End 
Source: /app/node4/item-22057 | Message ID: 57 | Time sentFromSrcR: 57.019643 | Time receivedFromSrcR: 57.047467 |End 
Source: /app/node4/item-22058 | Message ID: 58 | Time sentFromSrcR: 57.569643 | Time receivedFromSrcR: 57.583627 |End 
Source: /app/node0/item-22057 | Message ID: 57 | Time sentFromSrcR: 57.619643 | Time receivedFromSrcR: 57.633627 |End 
Source: /app/node0/item-22058 | Message ID: 58 | Time sentFromSrcR: 57.619643 | Time receivedFromSrcR: 57.647467 |End 
Source: /app/node4/item-22059 | Message ID: 59 | Time sentFromSrcR: 58.119643 | Time receivedFromSrcR: 58.133627 |End 
Source: /app/node0/item-22059 | Message ID: 59 | Time sentFromSrcR: 58.169643 | Time receivedFromSrcR: 58.183627 |End 
Source: /app/node4/item-22060 | Message ID: 60 | Time sentFromSrcR: 59.219643 | Time receivedFromSrcR: 59.233627 |End 
Source: /app/node0/item-22060 | Message ID: 60 | Time sentFromSrcR: 59.269643 | Time receivedFromSrcR: 59.283627 |End 
Source: /app/node1/item-22053 | Message ID: 53 | Time sentFromSrcR: 60.019842 | Time receivedFromSrcR: 60.047809 |End 
Source: /app/node1/item-22055 | Message ID: 55 | Time sentFromSrcR: 60.019842 | Time receivedFromSrcR: 60.075489 |End 
Source: /app/node1/item-22058 | Message ID: 58 | Time sentFromSrcR: 60.019842 | Time receivedFromSrcR: 60.117009 |End 
Source: /app/node1/item-22059 | Message ID: 59 | Time sentFromSrcR: 60.019842 | Time receivedFromSrcR: 60.130849 |End 
Source: /app/node1/item-22060 | Message ID: 60 | Time sentFromSrcR: 60.019842 | Time receivedFromSrcR: 60.144689 |End 
Source: /app/node4/item-22061 | Message ID: 61 | Time sentFromSrcR: 60.319643 | Time receivedFromSrcR: 60.333627 |End 
Source: /app/node0/item-22061 | Message ID: 61 | Time sentFromSrcR: 60.369643 | Time receivedFromSrcR: 60.383627 |End 
Source: /app/node1/item-22052 | Message ID: 52 | Time sentFromSrcR: 61.119842 | Time receivedFromSrcR: 61.133969 |End 
Source: /app/node1/item-22057 | Message ID: 57 | Time sentFromSrcR: 61.119842 | Time receivedFromSrcR: 61.175489 |End 
Source: /app/node1/item-22059 | Message ID: 59 | Time sentFromSrcR: 61.119842 | Time receivedFromSrcR: 61.189329 |End 
Source: /app/node1/item-22061 | Message ID: 61 | Time sentFromSrcR: 61.119842 | Time receivedFromSrcR: 61.217009 |End 
Source: /app/node1/item-22062 | Message ID: 62 | Time sentFromSrcR: 61.119842 | Time receivedFromSrcR: 61.230849 |End 
Source: /app/node4/item-22062 | Message ID: 62 | Time sentFromSrcR: 61.419643 | Time receivedFromSrcR: 61.433627 |End 
Source: /app/node1/item-22054 | Message ID: 54 | Time sentFromSrcR: 61.669842 | Time receivedFromSrcR: 61.683969 |End 
Source: /app/node1/item-22056 | Message ID: 56 | Time sentFromSrcR: 61.669842 | Time receivedFromSrcR: 61.697809 |End 
Source: /app/node1/item-22060 | Message ID: 60 | Time sentFromSrcR: 61.669842 | Time receivedFromSrcR: 61.711649 |End 
Source: /app/node0/item-22062 | Message ID: 62 | Time sentFromSrcR: 61.969643 | Time receivedFromSrcR: 61.983627 |End 
Source: /app/node4/item-22062 | Message ID: 62 | Time sentFromSrcR: 61.974283 | Time receivedFromSrcR: 61.988267 |End 
Source: /app/node0/item-22093 | Message ID: 93 | Time sentFromSrcR: 92.319643 | Time receivedFromSrcR: 92.333627 |End 
Source: /app/node4/item-22093 | Message ID: 93 | Time sentFromSrcR: 92.324283 | Time receivedFromSrcR: 92.338267 |End 
Source: /app/node4/item-22093 | Message ID: 93 | Time sentFromSrcR: 92.874283 | Time receivedFromSrcR: 92.888267 |End 
Source: /app/node0/item-22094 | Message ID: 94 | Time sentFromSrcR: 93.419643 | Time receivedFromSrcR: 93.433627 |End 
Source: /app/node4/item-22094 | Message ID: 94 | Time sentFromSrcR: 93.424283 | Time receivedFromSrcR: 93.438267 |End 
Source: /app/node1/item-22094 | Message ID: 94 | Time sentFromSrcR: 93.719842 | Time receivedFromSrcR: 93.747809 |End 
Source: /app/node1/item-22095 | Message ID: 95 | Time sentFromSrcR: 95.319842 | Time receivedFromSrcR: 95.347809 |End 
Source: /app/node4/item-22095 | Message ID: 95 | Time sentFromSrcR: 95.334443 | Time receivedFromSrcR: 95.348427 |End 
Source: /app/node1/item-22096 | Message ID: 96 | Time sentFromSrcR: 95.319842 | Time receivedFromSrcR: 95.361649 |End 
Source: /app/node4/item-22096 | Message ID: 96 | Time sentFromSrcR: 95.334443 | Time receivedFromSrcR: 95.362267 |End 
Source: /app/node0/item-22095 | Message ID: 95 | Time sentFromSrcR: 95.569643 | Time receivedFromSrcR: 95.583627 |End 
Source: /app/node0/item-22096 | Message ID: 96 | Time sentFromSrcR: 95.569643 | Time receivedFromSrcR: 95.597467 |End 
Source: /app/node0/item-22097 | Message ID: 97 | Time sentFromSrcR: 96.119643 | Time receivedFromSrcR: 96.133627 |End 
Source: /app/node4/item-22097 | Message ID: 97 | Time sentFromSrcR: 96.434443 | Time receivedFromSrcR: 96.448427 |End 
Source: /app/node1/item-22100 | Message ID: 100 | Time sentFromSrcR: 101.327579 | Time receivedFromSrcR: 102.006875 |End 
Source: /app/node3/item-22098 | Message ID: 98 | Time sentFromSrcR: 101.719643 | Time receivedFromSrcR: 102.020715 |End 
Source: /app/node0/item-22098 | Message ID: 98 | Time sentFromSrcR: 97.219643 | Time receivedFromSrcR: 102.034555 |End 
Source: /app/node4/item-22099 | Message ID: 99 | Time sentFromSrcR: 101.923691 | Time receivedFromSrcR: 102.048395 |End 
Source: /app/node4/item-22100 | Message ID: 100 | Time sentFromSrcR: 101.923691 | Time receivedFromSrcR: 102.062235 |End 
Source: /app/node3/item-22100 | Message ID: 100 | Time sentFromSrcR: 101.719643 | Time receivedFromSrcR: 102.076075 |End 
Source: /app/node1/item-22099 | Message ID: 99 | Time sentFromSrcR: 99.119842 | Time receivedFromSrcR: 102.089915 |End 
Source: /app/node4/item-22100 | Message ID: 100 | Time sentFromSrcR: 102.419643 | Time receivedFromSrcR: 102.433731 |End 
Source: /app/node1/item-22093 | Message ID: 93 | Time sentFromSrcR: 105.069842 | Time receivedFromSrcR: 105.083969 |End 
Source: /app/node1/item-22097 | Message ID: 97 | Time sentFromSrcR: 105.069842 | Time receivedFromSrcR: 105.097809 |End 
Source: /app/node1/item-22098 | Message ID: 98 | Time sentFromSrcR: 105.069842 | Time receivedFromSrcR: 105.111649 |End 
