RESULTS FILE 
Author: João Patrício (castanheirapatricio@ua.pt)
Started simulation at Mon Oct 28 00:38:39 2019
elapsed time: 5.9e-08s
Source: Wf:00:00:00:00:00 | Message ID: 38 | Time SentFromSrc: 37.219643 |End 
Source: Wf:00:00:00:00:00 | Message ID: 39 | Time SentFromSrc: 38.319643 |End 
Source: Wf:00:00:00:00:00 | Message ID: 40 | Time SentFromSrc: 39.419643 |End 
Source: Wf:00:00:00:00:00 | Message ID: 41 | Time SentFromSrc: 40.519643 |End 
Source: Wf:00:00:00:00:00 | Message ID: 42 | Time SentFromSrc: 42.119643 |End 
Source: Wf:00:00:00:00:00 | Message ID: 43 | Time SentFromSrc: 42.119643 |End 
Source: Wf:00:00:00:00:00 | Message ID: 44 | Time SentFromSrc: 44.319643 |End 
Source: Wf:00:00:00:00:00 | Message ID: 45 | Time SentFromSrc: 44.319643 |End 
Source: Wf:00:00:00:00:00 | Message ID: 46 | Time SentFromSrc: 45.419643 |End 
Source: Wf:00:00:00:00:00 | Message ID: 47 | Time SentFromSrc: 46.519643 |End 
Source: Wf:00:00:00:00:00 | Message ID: 48 | Time SentFromSrc: 47.619643 |End 
Source: Wf:00:00:00:00:00 | Message ID: 49 | Time SentFromSrc: 48.169643 |End 
Source: Wf:00:00:00:00:00 | Message ID: 50 | Time SentFromSrc: 49.269643 |End 
Source: Wf:00:00:00:00:00 | Message ID: 51 | Time SentFromSrc: 50.369643 |End 
Source: Wf:00:00:00:00:00 | Message ID: 52 | Time SentFromSrc: 52.819643 |End 
Source: Wf:00:00:00:00:00 | Message ID: 53 | Time SentFromSrc: 52.819643 |End 
Source: Wf:00:00:00:00:00 | Message ID: 52 | Time SentFromSrc: 53.369643 |End 
Source: Wf:00:00:00:00:00 | Message ID: 54 | Time SentFromSrc: 53.369643 |End 
Source: Wf:00:00:00:00:00 | Message ID: 52 | Time SentFromSrc: 53.919643 |End 
Source: Wf:00:00:00:00:00 | Message ID: 55 | Time SentFromSrc: 54.469643 |End 
Source: Wf:00:00:00:00:00 | Message ID: 56 | Time SentFromSrc: 55.569643 |End 
Source: Wf:00:00:00:00:00 | Message ID: 57 | Time SentFromSrc: 57.719643 |End 
Source: Wf:00:00:00:00:00 | Message ID: 58 | Time SentFromSrc: 57.719643 |End 
Source: Wf:00:00:00:00:00 | Message ID: 57 | Time SentFromSrc: 58.269643 |End 
Source: Wf:00:00:00:00:00 | Message ID: 58 | Time SentFromSrc: 58.269643 |End 
Source: Wf:00:00:00:00:00 | Message ID: 59 | Time SentFromSrc: 58.269643 |End 
Source: Wf:00:00:00:00:00 | Message ID: 60 | Time SentFromSrc: 59.369643 |End 
Source: Wf:00:00:00:00:00 | Message ID: 61 | Time SentFromSrc: 60.469643 |End 
Source: Wf:00:00:00:00:00 | Message ID: 62 | Time SentFromSrc: 62.619643 |End 
Source: Wf:00:00:00:00:00 | Message ID: 63 | Time SentFromSrc: 62.619643 |End 
Source: Wf:00:00:00:00:00 | Message ID: 64 | Time SentFromSrc: 63.169643 |End 
Source: Wf:00:00:00:00:00 | Message ID: 65 | Time SentFromSrc: 64.219643 |End 
Source: Wf:00:00:00:00:00 | Message ID: 65 | Time SentFromSrc: 64.769643 |End 
Source: Wf:00:00:00:00:00 | Message ID: 66 | Time SentFromSrc: 65.319643 |End 
Source: Wf:00:00:00:00:00 | Message ID: 67 | Time SentFromSrc: 66.419643 |End 
Source: Wf:00:00:00:00:00 | Message ID: 68 | Time SentFromSrc: 68.019643 |End 
Source: Wf:00:00:00:00:00 | Message ID: 69 | Time SentFromSrc: 68.569643 |End 
Source: Wf:00:00:00:00:00 | Message ID: 70 | Time SentFromSrc: 69.119643 |End 
Source: Wf:00:00:00:00:00 | Message ID: 71 | Time SentFromSrc: 70.219643 |End 
Source: Wf:00:00:00:00:00 | Message ID: 72 | Time SentFromSrc: 72.669643 |End 
Source: Wf:00:00:00:00:00 | Message ID: 73 | Time SentFromSrc: 72.669643 |End 
Source: Wf:00:00:00:00:00 | Message ID: 74 | Time SentFromSrc: 73.219643 |End 
Source: Wf:00:00:00:00:00 | Message ID: 75 | Time SentFromSrc: 75.369643 |End 
Source: Wf:00:00:00:00:00 | Message ID: 76 | Time SentFromSrc: 75.369643 |End 
Source: Wf:00:00:00:00:00 | Message ID: 77 | Time SentFromSrc: 77.519643 |End 
Source: Wf:00:00:00:00:00 | Message ID: 78 | Time SentFromSrc: 77.519643 |End 
