RESULTS FILE 
Author: João Patrício (castanheirapatricio@ua.pt)
Started simulation at Mon Oct 28 00:38:39 2019
elapsed time: 6e-08s
Source: Wf:00:00:00:00:03 | Message ID: 1 | Time SentFromSrc: 6.219643 |End 
Source: Wf:00:00:00:00:03 | Message ID: 2 | Time SentFromSrc: 6.219643 |End 
Source: Wf:00:00:00:00:03 | Message ID: 3 | Time SentFromSrc: 6.219643 |End 
Source: Wf:00:00:00:00:03 | Message ID: 4 | Time SentFromSrc: 6.219643 |End 
Source: Wf:00:00:00:00:03 | Message ID: 5 | Time SentFromSrc: 6.219643 |End 
Source: Wf:00:00:00:00:03 | Message ID: 6 | Time SentFromSrc: 6.219643 |End 
Source: Wf:00:00:00:00:03 | Message ID: 7 | Time SentFromSrc: 6.219643 |End 
Source: Wf:00:00:00:00:03 | Message ID: 2 | Time SentFromSrc: 6.769643 |End 
Source: Wf:00:00:00:00:03 | Message ID: 4 | Time SentFromSrc: 6.769643 |End 
Source: Wf:00:00:00:00:03 | Message ID: 8 | Time SentFromSrc: 7.319643 |End 
Source: Wf:00:00:00:00:03 | Message ID: 9 | Time SentFromSrc: 8.424283 |End 
Source: Wf:00:00:00:00:03 | Message ID: 10 | Time SentFromSrc: 9.524283 |End 
Source: Wf:00:00:00:00:03 | Message ID: 11 | Time SentFromSrc: 10.624283 |End 
Source: Wf:00:00:00:00:03 | Message ID: 12 | Time SentFromSrc: 11.174283 |End 
Source: Wf:00:00:00:00:03 | Message ID: 12 | Time SentFromSrc: 11.724283 |End 
Source: Wf:00:00:00:00:03 | Message ID: 13 | Time SentFromSrc: 13.869643 |End 
Source: Wf:00:00:00:00:03 | Message ID: 14 | Time SentFromSrc: 13.869643 |End 
Source: Wf:00:00:00:00:03 | Message ID: 15 | Time SentFromSrc: 16.019643 |End 
Source: Wf:00:00:00:00:03 | Message ID: 16 | Time SentFromSrc: 16.019643 |End 
Source: Wf:00:00:00:00:03 | Message ID: 17 | Time SentFromSrc: 16.569643 |End 
Source: Wf:00:00:00:00:03 | Message ID: 18 | Time SentFromSrc: 17.119643 |End 
Source: Wf:00:00:00:00:03 | Message ID: 19 | Time SentFromSrc: 18.219643 |End 
Source: Wf:00:00:00:00:03 | Message ID: 19 | Time SentFromSrc: 18.769643 |End 
Source: Wf:00:00:00:00:03 | Message ID: 20 | Time SentFromSrc: 19.319643 |End 
Source: Wf:00:00:00:00:03 | Message ID: 21 | Time SentFromSrc: 20.419643 |End 
Source: Wf:00:00:00:00:03 | Message ID: 22 | Time SentFromSrc: 21.519643 |End 
Source: Wf:00:00:00:00:03 | Message ID: 23 | Time SentFromSrc: 22.619643 |End 
Source: Wf:00:00:00:00:03 | Message ID: 24 | Time SentFromSrc: 23.169643 |End 
Source: Wf:00:00:00:00:03 | Message ID: 25 | Time SentFromSrc: 24.269643 |End 
Source: Wf:00:00:00:00:03 | Message ID: 26 | Time SentFromSrc: 26.419643 |End 
Source: Wf:00:00:00:00:03 | Message ID: 27 | Time SentFromSrc: 26.419643 |End 
Source: Wf:00:00:00:00:03 | Message ID: 28 | Time SentFromSrc: 27.519643 |End 
Source: Wf:00:00:00:00:03 | Message ID: 29 | Time SentFromSrc: 28.619643 |End 
Source: Wf:00:00:00:00:03 | Message ID: 30 | Time SentFromSrc: 29.169643 |End 
Source: Wf:00:00:00:00:03 | Message ID: 30 | Time SentFromSrc: 29.719643 |End 
Source: Wf:00:00:00:00:03 | Message ID: 31 | Time SentFromSrc: 30.269643 |End 
Source: Wf:00:00:00:00:03 | Message ID: 32 | Time SentFromSrc: 31.369643 |End 
Source: Wf:00:00:00:00:03 | Message ID: 33 | Time SentFromSrc: 32.474283 |End 
Source: Wf:00:00:00:00:03 | Message ID: 34 | Time SentFromSrc: 33.569643 |End 
Source: Wf:00:00:00:00:03 | Message ID: 35 | Time SentFromSrc: 34.119643 |End 
Source: Wf:00:00:00:00:03 | Message ID: 36 | Time SentFromSrc: 35.222075 |End 
Source: Wf:00:00:00:00:03 | Message ID: 37 | Time SentFromSrc: 36.319643 |End 
Source: Wf:00:00:00:00:03 | Message ID: 38 | Time SentFromSrc: 39.569842 |End 
