RESULTS FILE 
Author: João Patrício (castanheirapatricio@ua.pt)
Started simulation at Mon Oct 28 00:38:39 2019
elapsed time: 6e-08s
Source: Wf:00:00:00:00:04 | Message ID: 1 | Time SentFromSrc: 7.819842 |End 
Source: Wf:00:00:00:00:04 | Message ID: 2 | Time SentFromSrc: 7.819842 |End 
Source: Wf:00:00:00:00:04 | Message ID: 3 | Time SentFromSrc: 7.819842 |End 
Source: Wf:00:00:00:00:04 | Message ID: 4 | Time SentFromSrc: 7.819842 |End 
Source: Wf:00:00:00:00:04 | Message ID: 5 | Time SentFromSrc: 7.819842 |End 
Source: Wf:00:00:00:00:04 | Message ID: 6 | Time SentFromSrc: 7.819842 |End 
Source: Wf:00:00:00:00:04 | Message ID: 7 | Time SentFromSrc: 7.819842 |End 
Source: Wf:00:00:00:00:04 | Message ID: 8 | Time SentFromSrc: 7.819842 |End 
Source: Wf:00:00:00:00:04 | Message ID: 1 | Time SentFromSrc: 9.953776 |End 
Source: Wf:00:00:00:00:04 | Message ID: 5 | Time SentFromSrc: 9.953776 |End 
Source: Wf:00:00:00:00:04 | Message ID: 6 | Time SentFromSrc: 9.953776 |End 
Source: Wf:00:00:00:00:04 | Message ID: 7 | Time SentFromSrc: 9.953776 |End 
Source: Wf:00:00:00:00:04 | Message ID: 8 | Time SentFromSrc: 9.953776 |End 
Source: Wf:00:00:00:00:04 | Message ID: 9 | Time SentFromSrc: 9.953776 |End 
Source: Wf:00:00:00:00:04 | Message ID: 10 | Time SentFromSrc: 9.953776 |End 
Source: Wf:00:00:00:00:04 | Message ID: 1 | Time SentFromSrc: 16.124330 |End 
Source: Wf:00:00:00:00:04 | Message ID: 5 | Time SentFromSrc: 16.124330 |End 
Source: Wf:00:00:00:00:04 | Message ID: 6 | Time SentFromSrc: 16.124330 |End 
Source: Wf:00:00:00:00:04 | Message ID: 9 | Time SentFromSrc: 16.124330 |End 
Source: Wf:00:00:00:00:04 | Message ID: 11 | Time SentFromSrc: 16.124330 |End 
Source: Wf:00:00:00:00:04 | Message ID: 12 | Time SentFromSrc: 16.124330 |End 
Source: Wf:00:00:00:00:04 | Message ID: 13 | Time SentFromSrc: 16.124330 |End 
Source: Wf:00:00:00:00:04 | Message ID: 14 | Time SentFromSrc: 16.124330 |End 
Source: Wf:00:00:00:00:04 | Message ID: 15 | Time SentFromSrc: 16.124330 |End 
Source: Wf:00:00:00:00:04 | Message ID: 16 | Time SentFromSrc: 16.124330 |End 
Source: Wf:00:00:00:00:04 | Message ID: 17 | Time SentFromSrc: 16.124330 |End 
Source: Wf:00:00:00:00:04 | Message ID: 1 | Time SentFromSrc: 18.269842 |End 
Source: Wf:00:00:00:00:04 | Message ID: 14 | Time SentFromSrc: 18.269842 |End 
Source: Wf:00:00:00:00:04 | Message ID: 15 | Time SentFromSrc: 18.269842 |End 
Source: Wf:00:00:00:00:04 | Message ID: 18 | Time SentFromSrc: 18.269842 |End 
Source: Wf:00:00:00:00:04 | Message ID: 19 | Time SentFromSrc: 18.269842 |End 
Source: Wf:00:00:00:00:04 | Message ID: 1 | Time SentFromSrc: 18.819842 |End 
Source: Wf:00:00:00:00:04 | Message ID: 15 | Time SentFromSrc: 18.819842 |End 
Source: Wf:00:00:00:00:04 | Message ID: 19 | Time SentFromSrc: 18.819842 |End 
Source: Wf:00:00:00:00:04 | Message ID: 20 | Time SentFromSrc: 19.369842 |End 
Source: Wf:00:00:00:00:04 | Message ID: 21 | Time SentFromSrc: 21.019842 |End 
Source: Wf:00:00:00:00:04 | Message ID: 22 | Time SentFromSrc: 22.119842 |End 
Source: Wf:00:00:00:00:04 | Message ID: 23 | Time SentFromSrc: 22.119842 |End 
Source: Wf:00:00:00:00:04 | Message ID: 24 | Time SentFromSrc: 24.274330 |End 
Source: Wf:00:00:00:00:04 | Message ID: 25 | Time SentFromSrc: 24.274330 |End 
Source: Wf:00:00:00:00:04 | Message ID: 24 | Time SentFromSrc: 24.819842 |End 
Source: Wf:00:00:00:00:04 | Message ID: 25 | Time SentFromSrc: 24.819842 |End 
Source: Wf:00:00:00:00:04 | Message ID: 24 | Time SentFromSrc: 32.623117 |End 
