RESULTS FILE 
Author: João Patrício (castanheirapatricio@ua.pt)
Started simulation at Mon Oct 28 00:38:39 2019
elapsed time: 3.9e-08s
Source: /app/node4/item-22037 | Message ID: 37 | Time sentFromSrcR: 36.969842 | Time receivedFromSrcR: 37.233627 |End 
Source: /app/node0/item-22038 | Message ID: 38 | Time sentFromSrcR: 37.219643 | Time receivedFromSrcR: 37.247467 |End 
Source: /app/node4/item-22038 | Message ID: 38 | Time sentFromSrcR: 37.319643 | Time receivedFromSrcR: 37.333627 |End 
Source: /app/node0/item-22039 | Message ID: 39 | Time sentFromSrcR: 38.319643 | Time receivedFromSrcR: 38.333627 |End 
Source: /app/node4/item-22039 | Message ID: 39 | Time sentFromSrcR: 38.419643 | Time receivedFromSrcR: 38.433627 |End 
Source: /app/node4/item-22039 | Message ID: 39 | Time sentFromSrcR: 38.969643 | Time receivedFromSrcR: 38.983627 |End 
Source: /app/node0/item-22040 | Message ID: 40 | Time sentFromSrcR: 39.419643 | Time receivedFromSrcR: 39.433627 |End 
Source: /app/node4/item-22040 | Message ID: 40 | Time sentFromSrcR: 39.519643 | Time receivedFromSrcR: 39.543584 |End 
Source: /app/node3/item-22038 | Message ID: 38 | Time sentFromSrcR: 39.569842 | Time receivedFromSrcR: 39.583969 |End 
Source: /app/node3/item-22039 | Message ID: 39 | Time sentFromSrcR: 39.569842 | Time receivedFromSrcR: 39.597809 |End 
Source: /app/node3/item-22040 | Message ID: 40 | Time sentFromSrcR: 39.569842 | Time receivedFromSrcR: 39.611649 |End 
Source: /app/node0/item-22041 | Message ID: 41 | Time sentFromSrcR: 40.519643 | Time receivedFromSrcR: 40.533627 |End 
Source: /app/node4/item-22041 | Message ID: 41 | Time sentFromSrcR: 41.169643 | Time receivedFromSrcR: 41.193584 |End 
Source: /app/node4/item-22042 | Message ID: 42 | Time sentFromSrcR: 41.169643 | Time receivedFromSrcR: 41.207424 |End 
Source: /app/node3/item-22041 | Message ID: 41 | Time sentFromSrcR: 41.724330 | Time receivedFromSrcR: 41.738457 |End 
Source: /app/node0/item-22042 | Message ID: 42 | Time sentFromSrcR: 42.119643 | Time receivedFromSrcR: 42.133627 |End 
Source: /app/node0/item-22043 | Message ID: 43 | Time sentFromSrcR: 42.119643 | Time receivedFromSrcR: 42.147467 |End 
Source: /app/node3/item-22042 | Message ID: 42 | Time sentFromSrcR: 42.274330 | Time receivedFromSrcR: 42.288457 |End 
Source: /app/node4/item-22043 | Message ID: 43 | Time sentFromSrcR: 42.269643 | Time receivedFromSrcR: 42.293584 |End 
Source: /app/node3/item-22043 | Message ID: 43 | Time sentFromSrcR: 42.274330 | Time receivedFromSrcR: 42.302297 |End 
Source: /app/node4/item-22044 | Message ID: 44 | Time sentFromSrcR: 43.369643 | Time receivedFromSrcR: 43.393584 |End 
Source: /app/node0/item-22044 | Message ID: 44 | Time sentFromSrcR: 44.319643 | Time receivedFromSrcR: 44.333731 |End 
Source: /app/node0/item-22045 | Message ID: 45 | Time sentFromSrcR: 44.319643 | Time receivedFromSrcR: 44.347571 |End 
Source: /app/node4/item-22045 | Message ID: 45 | Time sentFromSrcR: 44.469643 | Time receivedFromSrcR: 44.493584 |End 
Source: /app/node0/item-22046 | Message ID: 46 | Time sentFromSrcR: 45.419643 | Time receivedFromSrcR: 45.433627 |End 
Source: /app/node4/item-22046 | Message ID: 46 | Time sentFromSrcR: 45.569643 | Time receivedFromSrcR: 45.593584 |End 
Source: /app/node3/item-22044 | Message ID: 44 | Time sentFromSrcR: 46.369842 | Time receivedFromSrcR: 46.383969 |End 
Source: /app/node3/item-22045 | Message ID: 45 | Time sentFromSrcR: 46.369842 | Time receivedFromSrcR: 46.397809 |End 
Source: /app/node3/item-22047 | Message ID: 47 | Time sentFromSrcR: 46.369842 | Time receivedFromSrcR: 46.425489 |End 
Source: /app/node0/item-22047 | Message ID: 47 | Time sentFromSrcR: 46.519643 | Time receivedFromSrcR: 46.533627 |End 
Source: /app/node4/item-22047 | Message ID: 47 | Time sentFromSrcR: 47.169643 | Time receivedFromSrcR: 47.183627 |End 
Source: /app/node4/item-22048 | Message ID: 48 | Time sentFromSrcR: 47.169643 | Time receivedFromSrcR: 47.197467 |End 
Source: /app/node0/item-22048 | Message ID: 48 | Time sentFromSrcR: 47.619643 | Time receivedFromSrcR: 47.633627 |End 
Source: /app/node0/item-22049 | Message ID: 49 | Time sentFromSrcR: 48.169643 | Time receivedFromSrcR: 48.183627 |End 
Source: /app/node3/item-22046 | Message ID: 46 | Time sentFromSrcR: 48.519842 | Time receivedFromSrcR: 48.533969 |End 
Source: /app/node3/item-22049 | Message ID: 49 | Time sentFromSrcR: 48.519842 | Time receivedFromSrcR: 48.561649 |End 
Source: /app/node4/item-22049 | Message ID: 49 | Time sentFromSrcR: 48.819643 | Time receivedFromSrcR: 48.833627 |End 
Source: /app/node0/item-22050 | Message ID: 50 | Time sentFromSrcR: 49.269643 | Time receivedFromSrcR: 49.283627 |End 
Source: /app/node4/item-22050 | Message ID: 50 | Time sentFromSrcR: 49.369643 | Time receivedFromSrcR: 49.383627 |End 
Source: /app/node0/item-22051 | Message ID: 51 | Time sentFromSrcR: 50.369643 | Time receivedFromSrcR: 50.393584 |End 
Source: /app/node4/item-22051 | Message ID: 51 | Time sentFromSrcR: 50.469643 | Time receivedFromSrcR: 50.483627 |End 
Source: /app/node3/item-22046 | Message ID: 46 | Time sentFromSrcR: 50.669842 | Time receivedFromSrcR: 50.683969 |End 
Source: /app/node3/item-22048 | Message ID: 48 | Time sentFromSrcR: 50.669842 | Time receivedFromSrcR: 50.697809 |End 
Source: /app/node3/item-22050 | Message ID: 50 | Time sentFromSrcR: 50.669842 | Time receivedFromSrcR: 50.711649 |End 
Source: /app/node3/item-22051 | Message ID: 51 | Time sentFromSrcR: 50.669842 | Time receivedFromSrcR: 50.725489 |End 
Source: /app/node3/item-22050 | Message ID: 50 | Time sentFromSrcR: 51.219842 | Time receivedFromSrcR: 51.233969 |End 
Source: /app/node4/item-22052 | Message ID: 52 | Time sentFromSrcR: 51.569643 | Time receivedFromSrcR: 51.583627 |End 
Source: /app/node3/item-22052 | Message ID: 52 | Time sentFromSrcR: 51.769842 | Time receivedFromSrcR: 51.783969 |End 
Source: /app/node4/item-22052 | Message ID: 52 | Time sentFromSrcR: 52.119643 | Time receivedFromSrcR: 52.133627 |End 
Source: /app/node4/item-22053 | Message ID: 53 | Time sentFromSrcR: 52.119643 | Time receivedFromSrcR: 52.147467 |End 
Source: /app/node0/item-22053 | Message ID: 53 | Time sentFromSrcR: 52.819643 | Time receivedFromSrcR: 52.847467 |End 
Source: /app/node4/item-22054 | Message ID: 54 | Time sentFromSrcR: 53.219643 | Time receivedFromSrcR: 53.233627 |End 
Source: /app/node0/item-22052 | Message ID: 52 | Time sentFromSrcR: 53.369643 | Time receivedFromSrcR: 53.383627 |End 
Source: /app/node0/item-22054 | Message ID: 54 | Time sentFromSrcR: 53.369643 | Time receivedFromSrcR: 53.397467 |End 
Source: /app/node3/item-22053 | Message ID: 53 | Time sentFromSrcR: 53.669842 | Time receivedFromSrcR: 53.693727 |End 
Source: /app/node3/item-22054 | Message ID: 54 | Time sentFromSrcR: 53.669842 | Time receivedFromSrcR: 53.707567 |End 
Source: /app/node0/item-22052 | Message ID: 52 | Time sentFromSrcR: 53.919643 | Time receivedFromSrcR: 53.933627 |End 
Source: /app/node4/item-22055 | Message ID: 55 | Time sentFromSrcR: 54.319643 | Time receivedFromSrcR: 54.333627 |End 
Source: /app/node0/item-22055 | Message ID: 55 | Time sentFromSrcR: 54.469643 | Time receivedFromSrcR: 54.483627 |End 
Source: /app/node4/item-22056 | Message ID: 56 | Time sentFromSrcR: 55.434288 | Time receivedFromSrcR: 55.448273 |End 
Source: /app/node0/item-22056 | Message ID: 56 | Time sentFromSrcR: 55.569643 | Time receivedFromSrcR: 55.583627 |End 
Source: /app/node4/item-22057 | Message ID: 57 | Time sentFromSrcR: 56.519643 | Time receivedFromSrcR: 56.543584 |End 
Source: /app/node3/item-22055 | Message ID: 55 | Time sentFromSrcR: 56.869842 | Time receivedFromSrcR: 56.883969 |End 
Source: /app/node3/item-22057 | Message ID: 57 | Time sentFromSrcR: 56.869842 | Time receivedFromSrcR: 56.911649 |End 
Source: /app/node4/item-22058 | Message ID: 58 | Time sentFromSrcR: 57.619643 | Time receivedFromSrcR: 57.643584 |End 
Source: /app/node0/item-22057 | Message ID: 57 | Time sentFromSrcR: 57.719643 | Time receivedFromSrcR: 57.733627 |End 
Source: /app/node4/item-22059 | Message ID: 59 | Time sentFromSrcR: 58.169643 | Time receivedFromSrcR: 58.193584 |End 
Source: /app/node0/item-22057 | Message ID: 57 | Time sentFromSrcR: 58.269643 | Time receivedFromSrcR: 58.283627 |End 
Source: /app/node0/item-22058 | Message ID: 58 | Time sentFromSrcR: 58.269643 | Time receivedFromSrcR: 58.297467 |End 
Source: /app/node0/item-22059 | Message ID: 59 | Time sentFromSrcR: 58.269643 | Time receivedFromSrcR: 58.311307 |End 
Source: /app/node3/item-22056 | Message ID: 56 | Time sentFromSrcR: 58.469842 | Time receivedFromSrcR: 58.483969 |End 
Source: /app/node3/item-22058 | Message ID: 58 | Time sentFromSrcR: 58.469842 | Time receivedFromSrcR: 58.497809 |End 
Source: /app/node3/item-22059 | Message ID: 59 | Time sentFromSrcR: 58.469842 | Time receivedFromSrcR: 58.511649 |End 
Source: /app/node4/item-22060 | Message ID: 60 | Time sentFromSrcR: 59.269643 | Time receivedFromSrcR: 59.293584 |End 
Source: /app/node0/item-22060 | Message ID: 60 | Time sentFromSrcR: 59.369643 | Time receivedFromSrcR: 59.383627 |End 
Source: /app/node4/item-22061 | Message ID: 61 | Time sentFromSrcR: 60.369643 | Time receivedFromSrcR: 60.393584 |End 
Source: /app/node0/item-22061 | Message ID: 61 | Time sentFromSrcR: 60.469643 | Time receivedFromSrcR: 60.483627 |End 
Source: /app/node3/item-22060 | Message ID: 60 | Time sentFromSrcR: 61.669842 | Time receivedFromSrcR: 61.683969 |End 
Source: /app/node3/item-22061 | Message ID: 61 | Time sentFromSrcR: 61.669842 | Time receivedFromSrcR: 61.697809 |End 
Source: /app/node3/item-22062 | Message ID: 62 | Time sentFromSrcR: 61.669842 | Time receivedFromSrcR: 61.711649 |End 
Source: /app/node4/item-22062 | Message ID: 62 | Time sentFromSrcR: 62.019643 | Time receivedFromSrcR: 62.043584 |End 
Source: /app/node4/item-22063 | Message ID: 63 | Time sentFromSrcR: 62.569643 | Time receivedFromSrcR: 62.593584 |End 
Source: /app/node0/item-22062 | Message ID: 62 | Time sentFromSrcR: 62.619643 | Time receivedFromSrcR: 62.633627 |End 
Source: /app/node0/item-22063 | Message ID: 63 | Time sentFromSrcR: 62.619643 | Time receivedFromSrcR: 62.647467 |End 
Source: /app/node0/item-22064 | Message ID: 64 | Time sentFromSrcR: 63.169643 | Time receivedFromSrcR: 63.183627 |End 
Source: /app/node0/item-22065 | Message ID: 65 | Time sentFromSrcR: 64.219643 | Time receivedFromSrcR: 64.233627 |End 
Source: /app/node4/item-22064 | Message ID: 64 | Time sentFromSrcR: 64.484443 | Time receivedFromSrcR: 64.498427 |End 
Source: /app/node4/item-22065 | Message ID: 65 | Time sentFromSrcR: 64.484443 | Time receivedFromSrcR: 64.512267 |End 
Source: /app/node0/item-22065 | Message ID: 65 | Time sentFromSrcR: 64.769643 | Time receivedFromSrcR: 64.783627 |End 
Source: /app/node0/item-22066 | Message ID: 66 | Time sentFromSrcR: 65.319643 | Time receivedFromSrcR: 65.333627 |End 
Source: /app/node4/item-22066 | Message ID: 66 | Time sentFromSrcR: 65.584443 | Time receivedFromSrcR: 65.598427 |End 
Source: /app/node0/item-22067 | Message ID: 67 | Time sentFromSrcR: 66.419643 | Time receivedFromSrcR: 66.433627 |End 
Source: /app/node4/item-22067 | Message ID: 67 | Time sentFromSrcR: 67.184443 | Time receivedFromSrcR: 67.198427 |End 
Source: /app/node4/item-22068 | Message ID: 68 | Time sentFromSrcR: 67.184443 | Time receivedFromSrcR: 67.212267 |End 
Source: /app/node0/item-22068 | Message ID: 68 | Time sentFromSrcR: 68.019643 | Time receivedFromSrcR: 68.033627 |End 
Source: /app/node3/item-22063 | Message ID: 63 | Time sentFromSrcR: 68.419842 | Time receivedFromSrcR: 68.433969 |End 
Source: /app/node3/item-22064 | Message ID: 64 | Time sentFromSrcR: 68.419842 | Time receivedFromSrcR: 68.447809 |End 
Source: /app/node3/item-22066 | Message ID: 66 | Time sentFromSrcR: 68.419842 | Time receivedFromSrcR: 68.475489 |End 
Source: /app/node3/item-22068 | Message ID: 68 | Time sentFromSrcR: 68.419842 | Time receivedFromSrcR: 68.503169 |End 
Source: /app/node3/item-22069 | Message ID: 69 | Time sentFromSrcR: 68.419842 | Time receivedFromSrcR: 68.517009 |End 
Source: /app/node0/item-22069 | Message ID: 69 | Time sentFromSrcR: 68.569643 | Time receivedFromSrcR: 68.583627 |End 
Source: /app/node0/item-22070 | Message ID: 70 | Time sentFromSrcR: 69.119643 | Time receivedFromSrcR: 69.133627 |End 
Source: /app/node4/item-22069 | Message ID: 69 | Time sentFromSrcR: 69.334443 | Time receivedFromSrcR: 69.348427 |End 
Source: /app/node4/item-22070 | Message ID: 70 | Time sentFromSrcR: 69.334443 | Time receivedFromSrcR: 69.362267 |End 
Source: /app/node3/item-22063 | Message ID: 63 | Time sentFromSrcR: 69.519842 | Time receivedFromSrcR: 69.533969 |End 
Source: /app/node3/item-22065 | Message ID: 65 | Time sentFromSrcR: 69.519842 | Time receivedFromSrcR: 69.547809 |End 
Source: /app/node3/item-22068 | Message ID: 68 | Time sentFromSrcR: 69.519842 | Time receivedFromSrcR: 69.575489 |End 
Source: /app/node3/item-22070 | Message ID: 70 | Time sentFromSrcR: 69.519842 | Time receivedFromSrcR: 69.589329 |End 
Source: /app/node0/item-22071 | Message ID: 71 | Time sentFromSrcR: 70.219643 | Time receivedFromSrcR: 70.233627 |End 
Source: /app/node4/item-22071 | Message ID: 71 | Time sentFromSrcR: 70.919643 | Time receivedFromSrcR: 70.933627 |End 
Source: /app/node4/item-22072 | Message ID: 72 | Time sentFromSrcR: 71.484443 | Time receivedFromSrcR: 71.498427 |End 
Source: /app/node3/item-22067 | Message ID: 67 | Time sentFromSrcR: 71.669842 | Time receivedFromSrcR: 71.683969 |End 
Source: /app/node3/item-22071 | Message ID: 71 | Time sentFromSrcR: 71.669842 | Time receivedFromSrcR: 71.697809 |End 
Source: /app/node3/item-22072 | Message ID: 72 | Time sentFromSrcR: 71.669842 | Time receivedFromSrcR: 71.711649 |End 
Source: /app/node4/item-22072 | Message ID: 72 | Time sentFromSrcR: 72.019643 | Time receivedFromSrcR: 72.033627 |End 
Source: /app/node3/item-22073 | Message ID: 73 | Time sentFromSrcR: 72.219842 | Time receivedFromSrcR: 72.247809 |End 
Source: /app/node4/item-22073 | Message ID: 73 | Time sentFromSrcR: 72.569643 | Time receivedFromSrcR: 72.583627 |End 
Source: /app/node0/item-22072 | Message ID: 72 | Time sentFromSrcR: 72.669643 | Time receivedFromSrcR: 72.683627 |End 
