RESULTS Received DataMsg 
Author: João Patrício (castanheirapatricio@ua.pt)
Started simulation at Mon Oct 28 00:53:35 2019
elapsed time: 3e-08s
Source: Wf:00:00:00:00:04 | From: Wf:00:00:00:00:04 | Message ID: /app/node4/item-22002 | Message ID: 2 | Time Received Here: 6.747817 | End 
Source: Wf:00:00:00:00:04 | From: Wf:00:00:00:00:04 | Message ID: /app/node4/item-22003 | Message ID: 3 | Time Received Here: 6.761657 | End 
Source: Wf:00:00:00:00:04 | From: Wf:00:00:00:00:04 | Message ID: /app/node4/item-22004 | Message ID: 4 | Time Received Here: 6.775497 | End 
Source: Wf:00:00:00:00:04 | From: Wf:00:00:00:00:04 | Message ID: /app/node4/item-22005 | Message ID: 5 | Time Received Here: 6.789337 | End 
Source: Wf:00:00:00:00:04 | From: Wf:00:00:00:00:04 | Message ID: /app/node4/item-22006 | Message ID: 6 | Time Received Here: 7.297817 | End 
Source: Wf:00:00:00:00:00 | From: Wf:00:00:00:00:00 | Message ID: /app/node0/item-22003 | Message ID: 3 | Time Received Here: 7.711657 | End 
Source: Wf:00:00:00:00:00 | From: Wf:00:00:00:00:00 | Message ID: /app/node0/item-22005 | Message ID: 5 | Time Received Here: 7.739337 | End 
Source: Wf:00:00:00:00:00 | From: Wf:00:00:00:00:00 | Message ID: /app/node0/item-22007 | Message ID: 7 | Time Received Here: 7.767017 | End 
Source: Wf:00:00:00:00:00 | From: Wf:00:00:00:00:00 | Message ID: /app/node0/item-22001 | Message ID: 1 | Time Received Here: 8.183977 | End 
Source: Wf:00:00:00:00:00 | From: Wf:00:00:00:00:00 | Message ID: /app/node0/item-22004 | Message ID: 4 | Time Received Here: 8.211657 | End 
Source: Wf:00:00:00:00:00 | From: Wf:00:00:00:00:00 | Message ID: /app/node0/item-22006 | Message ID: 6 | Time Received Here: 8.239337 | End 
Source: Wf:00:00:00:00:00 | From: Wf:00:00:00:00:00 | Message ID: /app/node0/item-22007 | Message ID: 7 | Time Received Here: 8.253177 | End 
Source: Wf:00:00:00:00:00 | From: Wf:00:00:00:00:00 | Message ID: /app/node0/item-22008 | Message ID: 8 | Time Received Here: 8.267017 | End 
Source: Wf:00:00:00:00:01 | From: Wf:00:00:00:00:01 | Message ID: /app/node1/item-22002 | Message ID: 2 | Time Received Here: 8.697817 | End 
Source: Wf:00:00:00:00:01 | From: Wf:00:00:00:00:01 | Message ID: /app/node1/item-22003 | Message ID: 3 | Time Received Here: 8.711657 | End 
