Received  | Time SentFromHere: 1.159510 | End 
Received  | Time SentFromHere: 1.674487 | End 
Received  | Time SentFromHere: 3.415110 | End 
Received  | Time SentFromHere: 4.965110 | End 
Received  | Time SentFromHere: 6.719847 | End 
Received  | Time SentFromHere: 6.750430 | End 
Received  | Time SentFromHere: 6.764270 | End 
Received  | Time SentFromHere: 6.778110 | End 
Received  | Time SentFromHere: 6.791950 | End 
Received  | Time SentFromHere: 6.865110 | End 
Received  | Time SentFromHere: 7.269847 | End 
Received  | Time SentFromHere: 7.415110 | End 
Received  | Time SentFromHere: 9.015110 | End 
Received  | Time SentFromHere: 9.169847 | End 
Received  | Time SentFromHere: 9.200430 | End 
Received  | Time SentFromHere: 9.241950 | End 
Received  | Time SentFromHere: 9.255790 | End 
Received  | Time SentFromHere: 9.565110 | End 
Received  | Time SentFromHere: 11.165110 | End 
Received  | Time SentFromHere: 11.319847 | End 
Received  | Time SentFromHere: 11.336590 | End 
Received  | Time SentFromHere: 11.364270 | End 
Received  | Time SentFromHere: 11.378110 | End 
Received  | Time SentFromHere: 11.391950 | End 
Received  | Time SentFromHere: 17.669847 | End 
Received  | Time SentFromHere: 17.686590 | End 
Received  | Time SentFromHere: 17.700430 | End 
Received  | Time SentFromHere: 17.714270 | End 
Received  | Time SentFromHere: 17.728110 | End 
Received  | Time SentFromHere: 17.755790 | End 
Received  | Time SentFromHere: 19.269847 | End 
Received  | Time SentFromHere: 19.286590 | End 
Received  | Time SentFromHere: 19.300430 | End 
Received  | Time SentFromHere: 19.328110 | End 
Received  | Time SentFromHere: 19.415110 | End 
Received  | Time SentFromHere: 19.819847 | End 
Received  | Time SentFromHere: 19.965110 | End 
Received  | Time SentFromHere: 23.569847 | End 
Received  | Time SentFromHere: 23.600430 | End 
Received  | Time SentFromHere: 25.315110 | End 
Received  | Time SentFromHere: 26.915110 | End 
Received  | Time SentFromHere: 28.515110 | End 
Received  | Time SentFromHere: 30.665110 | End 
Received  | Time SentFromHere: 32.369847 | End 
Received  | Time SentFromHere: 32.414270 | End 
Received  | Time SentFromHere: 32.441950 | End 
Received  | Time SentFromHere: 32.497310 | End 
Received  | Time SentFromHere: 32.511150 | End 
Received  | Time SentFromHere: 32.829910 | End 
Received  | Time SentFromHere: 34.429910 | End 
Received  | Time SentFromHere: 36.015110 | End 
Received  | Time SentFromHere: 38.165110 | End 
Received  | Time SentFromHere: 40.315110 | End 
Received  | Time SentFromHere: 43.515110 | End 
Received  | Time SentFromHere: 45.115110 | End 
Received  | Time SentFromHere: 45.274487 | End 
Received  | Time SentFromHere: 45.305070 | End 
Received  | Time SentFromHere: 45.388110 | End 
Received  | Time SentFromHere: 45.565341 | End 
Received  | Time SentFromHere: 45.567901 | End 
Received  | Time SentFromHere: 45.570461 | End 
Received  | Time SentFromHere: 45.575581 | End 
Received  | Time SentFromHere: 45.665110 | End 
Received  | Time SentFromHere: 48.865110 | End 
Received  | Time SentFromHere: 52.065110 | End 
Received  | Time SentFromHere: 52.615110 | End 
Received  | Time SentFromHere: 55.815110 | End 
Received  | Time SentFromHere: 57.415110 | End 
Received  | Time SentFromHere: 57.569847 | End 
Received  | Time SentFromHere: 57.600430 | End 
Received  | Time SentFromHere: 57.628110 | End 
Received  | Time SentFromHere: 57.641950 | End 
Received  | Time SentFromHere: 57.672363 | End 
Received  | Time SentFromHere: 57.683470 | End 
Received  | Time SentFromHere: 57.738830 | End 
Received  | Time SentFromHere: 57.817414 | End 
Received  | Time SentFromHere: 57.821870 | End 
Received  | Time SentFromHere: 57.835710 | End 
Received  | Time SentFromHere: 57.904910 | End 
Received  | Time SentFromHere: 57.918750 | End 
Received  | Time SentFromHere: 57.946430 | End 
Received  | Time SentFromHere: 57.965110 | End 
